,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2024-12-27,"Dec 27, 2024",Property Management Advisors,933 San Mateo Blvd. NE,Alan White Signs Llc,,0,12050.0,"$12,050.00",GP-2024-39392,Commercial,a commercial sign,933,SAN MATEO,BLVD,NE,,29A1B1,29,HEIGHTS RESERVOIR ADDN,0,12050,PROPERTY MANAGEMENT ADVISORS,ALAN WHITE SIGNS LLC,20241227,0
1,2024-12-27,"Dec 27, 2024",Pertos S. Daskalos,5600 Coors Blvd. NW,Alan White Signs Llc,,0,18000.0,"$18,000.00",GP-2024-36257,Commercial,a commercial sign,5600,COORS,BLVD,NW,,2,0000,NORTH ANDALUCIA AT LA LUZ,0,18000,PERTOS S. DASKALOS,ALAN WHITE SIGNS LLC,20241227,0
2,2024-12-27,"Dec 27, 2024",Love'S Truck Stop,2200 6Th St. NW,Alan White Signs Llc,,0,32000.0,"$32,000.00",GP-2024-43969,Commercial,a commercial sign,2200,6TH,ST,NW,,B,0000,ALEXANDER CENTER,0,32000,LOVE'S TRUCK STOP,ALAN WHITE SIGNS LLC,20241227,0
3,2024-12-26,"Dec 26, 2024",Seal Master,1924 7Th St. NW,Electrical Products Co. Of Nm/ Zeon Signs,,0,1800.0,"$1,800.00",GP-2024-38350,Commercial,a commercial sign,1924,7TH,ST,NW,,2,8,BEZEMEK ADDN,0,1800,SEAL MASTER,ELECTRICAL PRODUCTS COMPANY OF NM/ ZEON SIGNS,20241226,0
4,2024-12-24,"Dec 24, 2024",Pussycat Video,2017 Menaul Blvd. NE,Electrical Products Co. Of Nm/ Zeon Signs,,0,1800.0,"$1,800.00",GP-2024-37896,Commercial,a commercial sign,2017,MENAUL,BLVD,NE,,B2,0000,MENAUL DEVELOPMENT AREA,0,1800,PUSSYCAT VIDEO,ELECTRICAL PRODUCTS COMPANY OF NM/ ZEON SIGNS,20241224,0
5,2024-12-24,"Dec 24, 2024",The Little Gym,5001 Montgomery Blvd. NE,Electrical Products Co. Of Nm/ Zeon Signs,,0,2500.0,"$2,500.00",GP-2024-43684,Commercial,a commercial sign,5001,MONTGOMERY,BLVD,NE,,D1A,0000,MONTGOMERY PLAZA,0,2500,THE LITTLE GYM,ELECTRICAL PRODUCTS COMPANY OF NM/ ZEON SIGNS,20241224,0
6,2024-12-24,"Dec 24, 2024",Us Army,2010 Wyoming Blvd. NE,Electrical Products Co. Of Nm/ Zeon Signs,,0,1800.0,"$1,800.00",GP-2024-40243,Commercial,a commercial sign,2010,WYOMING,BLVD,NE,,1C,0000,WYOMING MALL,0,1800,US ARMY,ELECTRICAL PRODUCTS COMPANY OF NM/ ZEON SIGNS,20241224,0
7,2024-12-24,"Dec 24, 2024",Enterprise Rental,5700 San Mateo Blvd. NE,Electrical Products Co. Of Nm/ Zeon Signs,,0,2200.0,"$2,200.00",GP-2024-38329,Commercial,a commercial sign,5700,SAN MATEO,BLVD,NE,,A2C,0000,SPANISH LAND COMPANY,0,2200,ENTERPRISE RENTAL,ELECTRICAL PRODUCTS COMPANY OF NM/ ZEON SIGNS,20241224,0
8,2024-12-24,"Dec 24, 2024",Arc Thrift Store,3301 Coors Blvd. NW,Electrical Products Co. Of Nm/ Zeon Signs,,0,2250.0,"$2,250.00",GP-2024-43857,Commercial,a commercial sign,3301,COORS,BLVD,NW,,P,0000,TOWN OF ATRISCO GRANT NORTHEAST UNIT,0,2250,ARC THRIFT STORE,ELECTRICAL PRODUCTS COMPANY OF NM/ ZEON SIGNS,20241224,0
9,2024-12-23,"Dec 23, 2024",Christopher Beccone ,2731 Broadway Blvd. NE,"Brace Builders, Llc, Improve Group Inc.",,4798,50000.0,"$50,000.00",BP-2024-38752,Commercial,alterations,2731,BROADWAY,BLVD,NE,,H1A,0000,GATEWAY INDUSTRIAL PARK,4798,50000,CHRISTOPHER BECCONE - CU214086591,"BRACE BUILDERS, LLC, IMPROVE GROUP, INC.",20241223,
10,2024-12-23,"Dec 23, 2024",Shannon Vandusen ,3801 Carlisle Blvd. NE,"Insight Construction, LLC, Scout Design Llc",,39440,350000.0,"$350,000.00",BP-2024-37216,Commercial,alterations,3801,CARLISLE,BLVD,NE,,A1,1,MONTGOMERY HEIGHTS,39440,350000,SHANNON VANDUSEN - CU54968669,"INSIGHT CONSTRUCTION, LLC, SCOUT DESIGN LLC",20241223,
11,2024-12-23,"Dec 23, 2024",Robert Rayner ,5220 2Nd St. NW,"Enterprise Builders Corp., R2 Architectural Design And Consulting",,5100,160000.0,"$160,000.00",BP-2024-11432,Commercial,a change-of-use project,5220,2ND,ST,NW,,C4A,0000,SANCHEZ--MEL & LATH & PLASTER SUPPLY COMPANY,5100,160000,ROBERT RAYNER - CU24014683,"ENTERPRISE BUILDERS CORPORATION, R2 ARCHITECTURAL DESIGN AND CONSULTING",20241223,
12,2024-12-23,"Dec 23, 2024",Ramon Dorado ,1507 Rio Grande Blvd. NW,"Larson Homes Inc., Fbt Architects",,5930,15000.0,"$15,000.00",BP-2024-44067,Commercial,minor alterations or repairs,1507,RIO GRANDE,BLVD,NW,,5/LESS PORTION TO ROW,0000,RICES DURANES ADDN NO 1,5930,15000,RAMON DORADO - CU158403697,"LARSON HOMES INC., FBT ARCHITECTS",20241223,1
