,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2024-01-19,"Jan 19, 2024",Aj Navarro ,6301 Jefferson St. NE,"Klinger Constructors Llc, Cyntergy",,1800,5500000.0,"$5,500,000.00",BP-2023-30272,Commercial,an addition,6301,JEFFERSON,ST,NE,,C3C,0000,GROUP NINE INDUSTRIAL PARK,1800,5500000,AJ NAVARRO - CU185783545,"KLINGER CONSTRUCTORS LLC, CYNTERGY",20240119,1
1,2024-01-18,"Jan 18, 2024",Spectrum Services ,2913 Juan Tabo Blvd. NE,"Tsi Tower Services Inc., Spectrum",,15,10000.0,"$10,000.00",BP-2023-49502,Commercial,alterations,2913,JUAN TABO,BLVD,NE,,B,79,SNOW HEIGHTS ADDN TRS A B & C BLK 79,15,10000,SPECTRUM SERVICES - CU117773546,"TSI TOWER SERVICES INC, SPECTRUM",20240118,
2,2024-01-18,"Jan 18, 2024",Dutch Bros Coffee,10001 Central Ave. NE,Signart Of New Mexico Inc.,,0,10000.0,"$10,000.00",GP-2023-41446,Commercial,a commercial sign,10001,CENTRAL,AV,NE,,A1,5,BUENA VENTURA,0,10000,DUTCH BROS COFFEE,"SIGNART OF NEW MEXICO, INC.",20240118,0
3,2024-01-18,"Jan 18, 2024",Dutch Bros Coffee,10001 Central Ave. NE,Signart Of New Mexico Inc.,,0,500.0,$500.00,GP-2023-41591,Commercial,a commercial sign,10001,CENTRAL,AV,NE,,A1,5,BUENA VENTURA,0,500,DUTCH BROS COFFEE,"SIGNART OF NEW MEXICO, INC.",20240118,0
4,2024-01-18,"Jan 18, 2024",Subway,4801 Montano Road NW,"Yesco, LLC",,0,2000.0,"$2,000.00",GP-2023-42261,Commercial,a commercial sign,4801,MONTANO,RD,NW,,25E1B1,0000,TAYLOR RANCH,0,2000,SUBWAY,"YESCO, LLC",20240118,0
5,2024-01-18,"Jan 18, 2024",Sagebrush Church,1613 Arizona St. NE,Signart Of New Mexico Inc.,,0,4598.0,"$4,598.00",GP-2023-42670,Commercial,a commercial sign,1613,ARIZONA,ST,NE,,3,31,FARR--FREDERICK A ADDN,0,4598,SAGEBRUSH CHURCH,"SIGNART OF NEW MEXICO, INC.",20240118,0
6,2024-01-17,"Jan 17, 2024",Scott Anderson ,8110 Louisiana Blvd. NE,"Scott C Anderson & Associates Llc, Envision Group General Contracting By Griego Const",,1689,50000.0,"$50,000.00",BP-2023-45697,Commercial,alterations,8110,LOUISIANA,BLVD,NE,,1A1A1A,10,N ABQ ACRES TR 2 UNIT 3,1689,50000,SCOTT ANDERSON - CU35351882,"SCOTT C ANDERSON & ASSOCIATES LLC, ENVISION GROUP GENERAL CONTRACTING BY GRIEGO CONST",20240117,
7,2024-01-16,"Jan 16, 2024",James Padilla ,1341 Flightway Ave. SE,Kj Enterprise & Development Llc,,3200,50000.0,"$50,000.00",BP-2023-18029,Commercial,shell building,1341,FLIGHTWAY,AV,SE,,2A,1,SUNPORT PARK,3200,50000,JAMES PADILLA - CU110743785,KJ ENTERPRISE & DEVELOPMENT LLC,20240116,
8,2024-01-16,"Jan 16, 2024",Jeffrey Padilla ,540 Louisiana Blvd. NE,Abq Roofing & Construction,,15040,2500.0,"$2,500.00",BP-2024-00863,Commercial,a change-of-use project,540,LOUISIANA,BLVD,NE,,A,0000,AMERICAN LEGION POST 99,15040,2500,JEFFREY PADILLA - CU108955768,ABQ ROOFING & CONSTRUCTION,20240116,
9,2024-01-16,"Jan 16, 2024",Sandra Fairchild ,8401 Firestone  NE,"Rich, Mick Contractors Inc.",,10000,1250000.0,"$1,250,000.00",BP-2023-44616,Commercial,shell building,8401,FIRESTONE,LA,NE,,14A2G,0000,LOOP INDUSTRIAL DISTRICT UNIT 5,10000,1250000,SANDRA FAIRCHILD - CU72166222,"RICH, MICK CONTRACTORS INC",20240116,1
