,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2021-09-10,"September 10, 2021",Doug Deane - Cu107993107,1340 Broadway Blvd. NE,Ram Jack Of New Mexico Inc.,Alterations,100,20593.0,"$20,593.00",BP-2021-36615,Commercial,Alterations,1340,BROADWAY,BLVD,NE,,1E,0000,SPRINGER CORPORATION TRACT NO 1,100,20593,DOUG DEANE - CU107993107,"RAM JACK OF NEW MEXICO, INC",20210910,
1,2021-09-09,"September 09, 2021",Jonathan Chien - Cu129266712,5915 Gibson Blvd. SE,Eckstein Real Estate Llc,Change of Use,16342,1000.0,"$1,000.00",BP-2021-36466,Commercial,Change of Use,5915,GIBSON,BLVD,SE,,A,26A,ELDER HOMESTEAD ADDN,16342,1000,JONATHAN CHIEN - CU129266712,ECKSTEIN REAL ESTATE LLC,20210909,
2,2021-09-09,"September 09, 2021",Jessica Pompa - Cu105525227,1320 Tanglewood Pl. NW,"Collins Engine Generator Service Inc., Md7 Llc",Alterations,3,75000.0,"$75,000.00",BP-2021-37193,Commercial,Alterations,1320,TANGLEWOOD,PL,NW,,37,0000,TANGLEWOOD,3.14,75000,JESSICA POMPA - CU105525227,"COLLINS ENGINE GENERATOR SERVICE INC., MD7 LLC",20210909,
3,2021-09-09,"September 09, 2021",Rob Richard,11825 Lomas Blvd. NE,Superior Sign & Lighting Llc,Sign - Commercial Sign,0,1200.0,"$1,200.00",GP-2021-22727,Commercial,Sign - Commercial Sign,11825,LOMAS,BLVD,NE,,3E1A,38A,PRINCESS JEANNE PARK ADDN,0,1200,ROB RICHARD,SUPERIOR SIGN & LIGHTING LLC,20210909,0
4,2021-09-09,"September 09, 2021",Fedex,10701 Corrales Road NW,"Signplex, LLC",Sign - Commercial Sign,0,0.0,,GP-2021-37610,Commercial,Sign - Commercial Sign,10701,CORRALES,RD,NW,,E/A1-1A,0000,SEVEN BAR RANCH,0,0,FEDEX,"SIGNPLEX, LLC",20210909,0
5,2021-09-08,"September 08, 2021",Circle K,1100 Old Coors Blvd. SW,Facility Solutions Group,Sign - Commercial Sign,0,15000.0,"$15,000.00",GP-2021-25473,Commercial,Sign - Commercial Sign,1100,OLD COORS,BLVD,SW,,B,0000,ROMERO--PAGE,0,15000,CIRCLE K,FACILITY SOLUTIONS GROUP,20210908,0
6,2021-09-08,"September 08, 2021",Jessica Pompa - Cu105525227,7827 Baybrook Road NW,"Collins Engine Generator Service Inc., Md7 Llc",Alterations,0,75000.0,"$75,000.00",BP-2021-37106,Commercial,Alterations,7827,BAYBROOK,RD,NW,,14,C,CHAMISA ENCANTADA,0,75000,JESSICA POMPA - CU105525227,"COLLINS ENGINE GENERATOR SERVICE INC., MD7 LLC",20210908,
7,2021-09-08,"September 08, 2021",Jessica Pompa - Cu105525227,7803 Springwood Road NW,"Collins Engine Generator Service Inc., Md7 Llc",Alterations,0,75000.0,"$75,000.00",BP-2021-37150,Commercial,Alterations,7803,SPRINGWOOD,RD,NW,,51,A,CHAMISA ENCANTADA,0,75000,JESSICA POMPA - CU105525227,"COLLINS ENGINE GENERATOR SERVICE INC., MD7 LLC",20210908,
8,2021-09-08,"September 08, 2021",Olympus Event Center,4591 Vista Fuente Road NW,"Del Rio Signs, LLC",Sign - Commercial Sign,0,0.0,,GP-2021-35638,Commercial,Sign - Commercial Sign,4591,VISTA FUENTE,RD,NW,,A1,0000,FOUNTAIN HILLS PLAZA,0,0,OLYMPUS EVENT CENTER,"DEL RIO SIGNS, LLC",20210908,0
9,2021-09-08,"September 08, 2021",Gina Kelly - Cu97137236,11018 Montgomery Blvd. NE,"Sga Design Group, Tri State General Contractors Inc.",Alterations,26233,1000000.0,"$1,000,000.00",BP-2021-21746,Commercial,Alterations,11018,MONTGOMERY,BLVD,NE,,B1A,1,TARA,26233,1000000,GINA KELLY - CU97137236,"SGA DESIGN GROUP, TRI STATE GENERAL CONTRACTORS INC",20210908,1
10,2021-09-08,"September 08, 2021",Cheba Hut,6902 Menaul Blvd. NE,Electrical Products Co.,Sign - Commercial Sign,0,2850.0,"$2,850.00",GP-2021-36275,Commercial,Sign - Commercial Sign,6902,MENAUL,BLVD,NE,,14,1,ROBERTS--EVA J ADDN,0,2850,CHEBA HUT,ELECTRICAL PRODUCTS COMPANY,20210908,0
11,2021-09-08,"September 08, 2021","T-Mobile Ne, Llc",933 San Mateo Blvd. NE,Alan White Signs Llc,Sign - Commercial Sign,0,0.0,,GP-2021-35660,Commercial,Sign - Commercial Sign,933,SAN MATEO,BLVD,NE,,29A1C,29,HEIGHTS RESERVOIR ADDN,0,0,"T-MOBILE NE, LLC",ALAN WHITE SIGNS LLC,20210908,0
12,2021-09-08,"September 08, 2021",Sandia Laboratory Federal Credit Union,8920 Holly Ave. NE,"Signplex, LLC",Sign - Commercial Sign,0,0.0,,GP-2021-37338,Commercial,Sign - Commercial Sign,8920,HOLLY,AV,NE,,4,0000,VENTURA PLACE,0,0,SANDIA LABORATORY FEDERAL CREDIT UNION,"SIGNPLEX, LLC",20210908,0
13,2021-09-08,"September 08, 2021",Tate Fishburn - Cu30544963,903 Rio Grande Blvd. NW,"Aic General Contractors Inc., Tate Fishburn Architect",Alterations,4998,25000.0,"$25,000.00",BP-2021-37139,Commercial,Alterations,903,RIO GRANDE,BLVD,NW,,B,0000,RIO GRANDE PLAZA,4998,25000,TATE FISHBURN - CU30544963,"AIC GENERAL CONTRACTORS, INC., TATE FISHBURN ARCHITECT",20210908,
14,2021-09-08,"September 08, 2021",Builders Source - Dalton Service Center,1607 Broadway Blvd. NE,"Signplex, LLC",Sign - Commercial Sign,0,0.0,,GP-2021-37346,Commercial,Sign - Commercial Sign,1607,BROADWAY,BLVD,NE,,1B,0000,SPRINGER CORPORATION TRACT 1,0,0,BUILDERS SOURCE - DALTON SERVICE CENTER,"SIGNPLEX, LLC",20210908,0
15,2021-09-08,"September 08, 2021",Kenneth R Tekin,7717 Menaul Blvd. NE,Positive Electric,Sign - Commercial Sign,0,0.0,,GP-2021-38578,Commercial,Sign - Commercial Sign,7717,MENAUL,BLVD,NE,,A,2,SOMBRA DEL MONTE,0,0,KENNETH R TEKIN,POSITIVE ELECTRIC,20210908,0
16,2021-09-07,"September 07, 2021",Martin Grummer - Cu23278024,2107 Central Ave. NW,"First Choice Equity Builders Inc., Martin Grummer Architect",Alterations,7372,90000.0,"$90,000.00",BP-2021-29276,Commercial,Alterations,2107,CENTRAL,AV,NW,,A1,0000,OLD TOWN SHOPPING CENTER,7372,90000,MARTIN GRUMMER - CU23278024,"FIRST CHOICE EQUITY BUILDERS, INC., MARTIN GRUMMER ARCHITECT",20210907,
17,2021-09-07,"September 07, 2021",Cox/Allen Llc,880 Juan Tabo Blvd. NE,Guzman Construction Solutions Llc,Demolition - Demolition,0,1000.0,"$1,000.00",GP-2021-38821,Commercial,Demolition - Demolition,880,JUAN TABO,BLVD,NE,,B1,0000,PRINCESS JEANNE PARK ADDN,0,1000,COX/ALLEN LLC,GUZMAN CONSTRUCTION SOLUTIONS LLC,20210907,0
