,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2023-06-01,"Jun 01, 2023",Srdan Kalajdzic ,5410 Academy Road NE,Hart Design And Construction Inc.,,18492,1512500.0,"$1,512,500.00",BP-2023-07265,Commercial,alterations,5410,ACADEMY,RD,NE,,B,0000,NORTH ACADEMY BUSINESS PARK,18492,1512500,SRDAN KALAJDZIC - CU110891367,HART DESIGN AND CONSTRUCTION INC.,20230601,
1,2023-06-01,"Jun 01, 2023",Alejandro Del Moral,10050 Coors Blvd. NW,Superior Sign New Mexico,,0,25471.0,"$25,471.00",GP-2023-12460,Commercial,a commercial sign,10050,COORS,BLVD,NW,,C9,0000,COTTONWOOD MALL,0,25471,ALEJANDRO DEL MORAL,SUPERIOR SIGN NEW MEXICO,20230601,0
2,2023-06-01,"Jun 01, 2023",Alejandro Del Moral,4221 San Mateo Blvd. NE,Superior Sign New Mexico,,0,23933.73,"$23,933.73",GP-2023-12484,Commercial,a commercial sign,4221,SAN MATEO,BLVD,NE,,A/SELY PORTION OF,A,VISTA GRANDE ADDN UNIT 1,0,23933.73,ALEJANDRO DEL MORAL,SUPERIOR SIGN NEW MEXICO,20230601,0
3,2023-06-01,"Jun 01, 2023",Xavier Obando ,7902 Menaul Blvd. NE,Richardson & Richardson Inc.,,5289,0.0,,BP-2022-51057,Commercial,commercial renovation phase,7902,MENAUL,BLVD,NE,,1A,2,INEZ ADDN,5289,0,XAVIER OBANDO - CU161834728,RICHARDSON & RICHARDSON INC,20230601,
4,2023-06-01,"Jun 01, 2023",Alejandro Del Moral,780 Juan Tabo Blvd. NE,Superior Sign New Mexico,,0,15414.45,"$15,414.45",GP-2023-12467,Commercial,a commercial sign,780,JUAN TABO,BLVD,NE,,A,128,PRINCESS JEANNE PARK ADDN,0,15414.45,ALEJANDRO DEL MORAL,SUPERIOR SIGN NEW MEXICO,20230601,0
5,2023-06-01,"Jun 01, 2023",Xavier Obando ,7902 Menaul Blvd. NE,Richardson & Richardson Inc.,,5512,1500000.0,"$1,500,000.00",BP-2022-28703,Commercial,alterations,7902,MENAUL,BLVD,NE,,1A,2,INEZ ADDN,5512,1500000,XAVIER OBANDO - CU161834728,RICHARDSON & RICHARDSON INC,20230601,
6,2023-06-01,"Jun 01, 2023",Kris Schiffer ,2700 Karsten Ct. SE,"Richardson & Richardson Inc., Raven Studio Llc",,567,10000.0,"$10,000.00",BP-2023-04069,Commercial,an addition,2700,KARSTEN,CT,SE,,3A,0000,BROADWAY INDUSTRIAL CENTER UNIT 1,567,10000,KRIS SCHIFFER - CU121667297,"RICHARDSON & RICHARDSON INC, RAVEN STUDIO LLC",20230601,
7,2023-06-01,"Jun 01, 2023",Srdan Kalajdzic ,903 10Th St. SW,Bradbury Stamm Construction  Inc.,,438,0.0,,BP-2021-32711,Commercial,a new building,903,10TH,ST,SW,,RIO GRANDE PARK & ZOO,0000,RIO GRANDE ZOO,438,0,SRDAN KALAJDZIC - CU110891367,BRADBURY STAMM CONSTRUCTION  INC.,20230601,
8,2023-06-01,"Jun 01, 2023",Klaya Ballhorn ,5900 Office Blvd. NE,"Seizmic Inc., Higman Equipment Company Inc.",,27515,1918262.0,"$1,918,262.00",BP-2022-40710,Commercial,an addition,5900,OFFICE,BLVD,NE,,C1A1,0000,ABQ INDUSTRIAL PARK SITE,27515,1918262,KLAYA BALLHORN - CU166210625,"SEIZMIC INC, HIGMAN EQUIPMENT COMPANY INC",20230601,
9,2023-06-01,"Jun 01, 2023",Robert Mcelheney ,1720 Randolph Road SE,"Prestigious Builders, LLC",,739,75000.0,"$75,000.00",BP-2023-06909,Commercial,alterations,1720,RANDOLPH,RD,SE,,D2,0000,NEWPORT INDUSTRIAL PARK WEST UNIT 1,739,75000,ROBERT MCELHENEY - CU34881753,"PRESTIGIOUS BUILDERS, LLC",20230601,1
10,2023-05-31,"May 31, 2023",Drew Fisher ,201 3Rd St. NW,"Sparrow Group Inc., The, Fbt Architects",,6500,500000.0,"$500,000.00",BP-2023-01541,Commercial,alterations,201,3RD,ST,NW,,1,0000,ABQ PLAZA,6500,500000,DREW FISHER - CU110427181,"SPARROW GROUP INC, THE, FBT ARCHITECTS",20230531,
