,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2024-04-12,"Apr 12, 2024",Coldwell Banker,10300 Cottonwood Park  NW,Electrical Products Co. Of Nm/ Zeon Signs,,0,1800.0,"$1,800.00",GP-2023-43581,Commercial,a commercial sign,10300,COTTONWOOD PARK,,NW,,G1A2C,0000,SEVEN BAR RANCH,0,1800,COLDWELL BANKER,ELECTRICAL PRODUCTS COMPANY OF NM/ ZEON SIGNS,20240412,0
1,2024-04-12,"Apr 12, 2024",Dynasty Day And Med Spa,6500 Holly Ave. NE,Electrical Products Co. Of Nm/ Zeon Signs,,0,2000.0,"$2,000.00",GP-2024-09278,Commercial,a commercial sign,6500,HOLLY,AV,NE,,A,0000,HOLLY SQUARE,0,2000,DYNASTY DAY AND MED SPA,ELECTRICAL PRODUCTS COMPANY OF NM/ ZEON SIGNS,20240412,0
2,2024-04-12,"Apr 12, 2024",Oswaldo Amaya ,2425 Ridgecrest  SE,"Bradbury Stamm Construction  Inc., Arichitect ",,55636,440864.0,"$440,864.00",BP-2023-50126,Commercial,alterations,2425,RIDGECREST,DR,SE,,C1,0000,CAGUA ADDN,55636,440864,OSWALDO AMAYA - CU194938852,"BRADBURY STAMM CONSTRUCTION  INC., ARICHITECT ",20240412,
3,2024-04-11,"Apr 11, 2024",Dept Of Family And Community Services,10001 De Vargas Road SW,Jaynes Corp.,,0,35000.0,"$35,000.00",GP-2024-07666,Commercial,wall - retaining wall > 2' retention,10001,DE VARGAS,RD,SW,,UNPLATTED, , ,0,35000,DEPT OF FAMILY AND COMMUNITY SERVICES,JAYNES CORPORATION,20240411,0
4,2024-04-10,"Apr 10, 2024",Derived Bhang Powered By Prohibition 37,2529 San Mateo Blvd. NE,"Del Rio Signs, LLC",,0,11500.0,"$11,500.00",GP-2023-46855,Commercial,a commercial sign,2529,SAN MATEO,BLVD,NE,,SPROUL--ELMER C SURVEY,0000,SPROUL--ELMER C SURVEY,0,11500,DERIVED BHANG POWERED BY PROHIBITION 37,"DEL RIO SIGNS, LLC",20240410,0
5,2024-04-10,"Apr 10, 2024",Tuan Huynh,2200 Vista Oriente St. NW,Ams Building And Development Llc,,0,15000.0,"$15,000.00",GP-2024-00533,Commercial,a site wall,2200,VISTA ORIENTE,ST,NW,,29,0000,LADERA BUSINESS PARK UNIT 2,0,15000,TUAN HUYNH,AMS BUILDING AND DEVELOPMENT LLC,20240410,0
6,2024-04-10,"Apr 10, 2024","Texas Republic Signs, Llc",99999 Gibson Blvd. SW,"Texas Republic Signs, LLC",,0,145000.0,"$145,000.00",GP-2024-04154,Commercial,a commercial sign,99999,GIBSON,BLVD,SW,,E5A2,0000,ALBUQUERQUE SOUTH UNIT 3,0,145000,"TEXAS REPUBLIC SIGNS, LLC","TEXAS REPUBLIC SIGNS, LLC",20240410,0
7,2024-04-10,"Apr 10, 2024",Austin Cope,9701 Bluewater Road NW,"Yesco, LLC",,0,7500.0,"$7,500.00",GP-2024-10566,Commercial,a commercial sign,9701,BLUEWATER,RD,NW,,11B,0000,AVALON UNIT 5,0,7500,AUSTIN COPE,"YESCO, LLC",20240410,0
8,2024-04-10,"Apr 10, 2024",Austin Cope,1915 Menaul Blvd. NE,"Yesco, LLC",,0,10000.0,"$10,000.00",GP-2024-10564,Commercial,a commercial sign,1915,MENAUL,BLVD,NE,,B1,0000,TRUCK STOP PLAZA,0,10000,AUSTIN COPE,"YESCO, LLC",20240410,0
9,2024-04-10,"Apr 10, 2024",Ashley Hartshorn ,6500 Central Ave. SW,"Cordova Contracting & Development, LLC, Archis Architects, LLC",,2116,250000.0,"$250,000.00",BP-2023-26980,Commercial,commercial new phase,6500,CENTRAL,AV,SW,,38A,0000,HUBBELL HEIGHTS,2116,250000,ASHLEY HARTSHORN - CU134306154,"CORDOVA CONTRACTING & DEVELOPMENT, LLC, ARCHIS ARCHITECTS, LLC",20240410,
