,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2024-02-16,"Feb 16, 2024",Cole Bishop ,6625 Bluewater Road NW,"Harvey, David E. Builders Inc.",,93744,3000000.0,"$3,000,000.00",BP-2024-03075,Commercial,a foundation,6625,BLUEWATER,RD,NW,,A,0000,ATRISCO BUSINESS PARK UNIT 1,93744,3000000,COLE BISHOP - CU194149423,"HARVEY, DAVID E. BUILDERS, INC.",20240216,
1,2024-02-16,"Feb 16, 2024",Yvette Potkonjak ,2803 Richmond  NE,"Aviat U.S. Inc., Qualtek Wireless Llc",,350,15000.0,"$15,000.00",BP-2023-38820,Commercial,minor alterations or repairs,2803,RICHMOND,DR,NE,,5,B,DUKE CITY INDUSTRIAL AREA ADDN,350,15000,YVETTE POTKONJAK - CU187834542,"AVIAT U.S., INC., QUALTEK WIRELESS LLC",20240216,
2,2024-02-16,"Feb 16, 2024",David Madden ,5971 Jefferson St. NE,Cmp Inc.,,13451,2085000.0,"$2,085,000.00",BP-2023-33599,Commercial,alterations,5971,JEFFERSON,ST,NE,,8,0000,GROUP NINE INDUSTRIAL PARK TRACT C4,13451,2085000,DAVID MADDEN - CU175185779,"CMP, INC.",20240216,1
3,2024-02-16,"Feb 16, 2024",Dante Smith ,2413 Princeton  NE,Capital Construction And Development,,1053,1000.0,"$1,000.00",BP-2023-38244,Commercial,a change-of-use project,2413,PRINCETON,DR,NE,,B2A1,0000,MENAUL DEVELOPMENT AREA,1053,1000,DANTE SMITH - CU167439029,CAPITAL CONSTRUCTION AND DEVELOPMENT,20240216,
4,2024-02-16,"Feb 16, 2024",Yvette Potkonjak ,1221 Legion Road NE,"Aviat U.S. Inc., Qualtek Wireless Llc",,440,15000.0,"$15,000.00",BP-2023-33506,Commercial,minor alterations or repairs,1221,LEGION,RD,NE,,UNPLATTED/Z ELY PORTION,0000,UNPLATTED/SOUTHWESTERN CONSTRUCTION COMPANY,440,15000,YVETTE POTKONJAK - CU187834542,"AVIAT U.S., INC., QUALTEK WIRELESS LLC",20240216,
5,2024-02-16,"Feb 16, 2024",Angela Tarter ,3001 San Pedro  NE,"Sioux Falls Tower Specialists Inc., Network Real Estate, Llc",,0,15000.0,"$15,000.00",BP-2023-48855,Commercial,alterations,3001,SAN PEDRO,DR,NE,,21,1,KIVA ADDN,0,15000,ANGELA TARTER - CU192484310,"SIOUX FALLS TOWER SPECIALISTS, INC., NETWORK REAL ESTATE, LLC",20240216,
6,2024-02-16,"Feb 16, 2024",Regina Okoye ,2420 Comanche Road NE,"Modulus Architects Inc., Jp3 Solutions Llc",,500,10250.0,"$10,250.00",BP-2024-04272,Commercial,a foundation,2420,COMANCHE,RD,NE,,A,0000,COMANCHE BUSINESS CENTER,500,10250,REGINA OKOYE - CU114172906,"MODULUS ARCHITECTS, INC, JP3 SOLUTIONS LLC",20240216,
7,2024-02-15,"Feb 15, 2024",Ross Small ,14820 Central Ave. SE,"B & D Industries Inc., Architects Studio",,52000,1500000.0,"$1,500,000.00",BP-2023-32714,Commercial,alterations,14820,CENTRAL,AV,SE,,A4,0000,CHANT PROPERTY ADDN,52000,1500000,ROSS SMALL - CU58143310,"B & D INDUSTRIES INC, ARCHITECTS STUDIO",20240215,
8,2024-02-15,"Feb 15, 2024",Jaime Jaramillo ,6700 Modesto Ave. NE,"Kassam Construction, LLC",,21564,0.0,,BP-2024-05251,Commercial,a new building,6700,MODESTO,AV,NE,,11,26,N ABQ ACRES TR A UNIT B,21564,0,JAIME JARAMILLO - CU67600142,"KASSAM CONSTRUCTION, LLC",20240215,
9,2024-02-15,"Feb 15, 2024",Jane Newby ,5700 Winter Haven Road NW,"Tsi Tower Services Inc., Crafton Communications",,0,25000.0,"$25,000.00",BP-2024-02765,Commercial,alterations,5700,WINTER HAVEN,RD,NW,,A1,0000,ALBUQUERQUE CHRISTIAN CHILDRENS HOME,0,25000,JANE NEWBY - CU192501090,"TSI TOWER SERVICES INC, CRAFTON COMMUNICATIONS",20240215,0
