,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2023-06-15,"Jun 15, 2023",Wesco,2701 Broadway Blvd. NE,Electrical Products Co.,,0,1800.0,"$1,800.00",GP-2023-13025,Commercial,a commercial sign,2701,BROADWAY,BLVD,NE,,E1,0000,GATEWAY INDUSTRIAL PARK,0,1800,WESCO,ELECTRICAL PRODUCTS COMPANY,20230615,0
1,2023-06-15,"Jun 15, 2023",Motel 1,1999 Candelaria Road NE,Coronado Wrecking & Salvage Co. Inc.,,0,100000.0,"$100,000.00",GP-2023-23095,Commercial,demolition - demolition,1999,CANDELARIA,RD,NE,,A,0000,JACKSON--JAMES W,0,100000,MOTEL 1,"CORONADO WRECKING & SALVAGE CO., INC.",20230615,0
2,2023-06-15,"Jun 15, 2023",Blake'S Lotaburger #20,1801 Juan Tabo Blvd. NE,Electrical Products Co.,,0,1800.0,"$1,800.00",GP-2023-12640,Commercial,a commercial sign,1801,JUAN TABO,BLVD,NE,,1A,96,SNOW HEIGHTS ADDN,0,1800,BLAKE'S LOTABURGER #20,ELECTRICAL PRODUCTS COMPANY,20230615,0
3,2023-06-14,"Jun 14, 2023",Betsy  Mclelland ,99999 Bluewater Road NW,Wilger Enterprises Inc.,,54365,1549000.0,"$1,549,000.00",BP-2023-08777,Commercial,alterations,99999,BLUEWATER,RD,NW,,9,0000,AVALON UNIT 5,54365,1549000,BETSY  MCLELLAND - CU145292132,WILGER ENTERPRISES INC,20230614,
4,2023-06-14,"Jun 14, 2023",Rene Gutierrez ,7600 Montgomery Blvd. NE,Grand Slam Remodeling,,20,6000.0,"$6,000.00",BP-2023-07851,Commercial,alterations,7600,MONTGOMERY,BLVD,NE,,G,0000,STARDUST SKIES UNIT 8,20,6000,RENE GUTIERREZ - CU52556889,GRAND SLAM REMODELING,20230614,4
5,2023-06-14,"Jun 14, 2023",David Lawton ,3020 Morris St. NE,Westwind Landscape Construction Inc.,,1860,21255.8,"$21,255.80",BP-2023-05980,Commercial,an addition,3020,MORRIS,ST,NE,,C,0000,LA REINA DE LOS ALTOS UNIT 2,1860,21255.8,DAVID LAWTON - CU175021095,"WESTWIND LANDSCAPE CONSTRUCTION, INC.",20230614,
6,2023-06-14,"Jun 14, 2023",Tate Fishburn ,3831 Masthead St. NE,"Wilger Enterprises Inc., Tate Fishburn Architect",,18768,4400000.0,"$4,400,000.00",BP-2023-06444,Commercial,a new building,3831,MASTHEAD,ST,NE,,2A,0000,JOURNAL CENTER PHASE 2 UNIT 2,18768,4400000,TATE FISHBURN - CU30544963,"WILGER ENTERPRISES INC, TATE FISHBURN ARCHITECT",20230614,
7,2023-06-14,"Jun 14, 2023",Alex  Garcia  ,10600 Research Road SE,Summit Construction Inc.,,360,25000.0,"$25,000.00",BP-2023-04515,Commercial,alterations,10600,RESEARCH,RD,SE,,A2,0000,SHAW MITCHELL MALLORY PARTNERSHIP,360,25000,ALEX  GARCIA  - CU175226894,SUMMIT CONSTRUCTION INC,20230614,
8,2023-06-14,"Jun 14, 2023",Betsy  Mclelland ,99999 Bluewater Road NW,Wilger Enterprises Inc.,,95635,0.0,,BP-2023-18935,Commercial,alterations,99999,BLUEWATER,RD,NW,,9,0000,AVALON UNIT 5,95635,0,BETSY  MCLELLAND - CU145292132,WILGER ENTERPRISES INC,20230614,
9,2023-06-13,"Jun 13, 2023",Kelly  Jamison ,6001 Topke Pl. NE,"Mcc Llc, Nationwide Permitting Services",,388,39925.0,"$39,925.00",BP-2023-04789,Commercial,alterations,6001,TOPKE,PL,NE,,A,0000,DESERT TERRACE UNIT 4,388,39925,KELLY  JAMISON - CU133802468,"MCC LLC, NATIONWIDE PERMITTING SERVICES",20230613,
