,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2024-11-27,"Nov 27, 2024",Kenneth Myers ,1860 Griegos Road NW,"Tqm, LLC, Rembe Properties",,655,64900.0,"$64,900.00",BP-2024-21511,Commercial,a new building,1860,GRIEGOS,RD,NW,,170,0000,MRGCD MAP 31,655,64900,KENNETH MYERS - CU185302958,"TQM, LLC, REMBE PROPERTIES",20241127,1
1,2024-11-27,"Nov 27, 2024",Kenneth Myers ,1860 Griegos Road NW,"Tqm, LLC, Rembe Properties",,655,64900.0,"$64,900.00",BP-2024-21512,Commercial,a new building,1860,GRIEGOS,RD,NW,,170,0000,MRGCD MAP 31,655,64900,KENNETH MYERS - CU185302958,"TQM, LLC, REMBE PROPERTIES",20241127,1
2,2024-11-27,"Nov 27, 2024",Kyle Kassel ,2401 Wellesley Ave. NE,"Precision Contractors, LLC",,1256,250000.0,"$250,000.00",BP-2024-39207,Commercial,minor alterations or repairs,2401,WELLESLEY,AV,NE,,A1,0000,WAIDELICH ESTATES,1256,250000,KYLE KASSEL - CU194117964,"PRECISION CONTRACTORS, LLC",20241127,
3,2024-11-27,"Nov 27, 2024",Kenneth Myers ,1860 Griegos Road NW,"Tqm, LLC, Rembe Properties",,655,64900.0,"$64,900.00",BP-2024-21375,Commercial,a new building,1860,GRIEGOS,RD,NW,,170A,0000,MRGCD MAP 31,655,64900,KENNETH MYERS - CU185302958,"TQM, LLC, REMBE PROPERTIES",20241127,
4,2024-11-27,"Nov 27, 2024",Kenneth Myers ,1860 Griegos Road NW,"Tqm, LLC, Rembe Properties",,655,64900.0,"$64,900.00",BP-2024-21395,Commercial,a new building,1860,GRIEGOS,RD,NW,,152,0000,MRGCD MAP 31,655,64900,KENNETH MYERS - CU185302958,"TQM, LLC, REMBE PROPERTIES",20241127,1
5,2024-11-27,"Nov 27, 2024",Kenneth Myers ,1860 Griegos Road NW,"Tqm, LLC, Rembe Properties",,655,64900.0,"$64,900.00",BP-2024-21509,Commercial,a new building,1860,GRIEGOS,RD,NW,,170A,0000,MRGCD MAP 31,655,64900,KENNETH MYERS - CU185302958,"TQM, LLC, REMBE PROPERTIES",20241127,1
6,2024-11-27,"Nov 27, 2024",Kenneth Myers ,1860 Griegos Road NW,"Tqm, LLC, Rembe Properties",,655,64900.0,"$64,900.00",BP-2024-21503,Commercial,a new building,1860,GRIEGOS,RD,NW,,170A,0000,MRGCD MAP 31,655,64900,KENNETH MYERS - CU185302958,"TQM, LLC, REMBE PROPERTIES",20241127,1
7,2024-11-27,"Nov 27, 2024",Kenneth Myers ,1860 Griegos Road NW,"Tqm, LLC, Rembe Properties",,655,64900.0,"$64,900.00",BP-2024-21506,Commercial,a new building,1860,GRIEGOS,RD,NW,,170A,0000,MRGCD MAP 31,655,64900,KENNETH MYERS - CU185302958,"TQM, LLC, REMBE PROPERTIES",20241127,1
8,2024-11-27,"Nov 27, 2024",Kenneth Myers ,1860 Griegos Road NW,"Tqm, LLC, Rembe Properties",,655,64900.0,"$64,900.00",BP-2024-21515,Commercial,a new building,1860,GRIEGOS,RD,NW,,171,0000,MRGCD MAP 31,655,64900,KENNETH MYERS - CU185302958,"TQM, LLC, REMBE PROPERTIES",20241127,1
9,2024-11-26,"Nov 26, 2024",Letetia Carter ,400 Eubank Blvd. NE,"Powerhouse Retail Services, LLC",,1604,150000.0,"$150,000.00",BP-2024-23807,Commercial,alterations,400,EUBANK,BLVD,NE,,B1A1A,0000,TOWNE PARK PLAZA,1604,150000,LETETIA CARTER - CU192456178,"POWERHOUSE RETAIL SERVICES, LLC",20241126,
10,2024-11-26,"Nov 26, 2024",Shannon Vandusen ,8801 Gibson Blvd. SW,"Insight Construction, LLC, Scout Design Llc",,5062,1500000.0,"$1,500,000.00",BP-2024-33701,Commercial,an addition,8801,GIBSON,BLVD,SW,,12B1,0000,EL RANCHO GRANDE 1,5062,1500000,SHANNON VANDUSEN - CU54968669,"INSIGHT CONSTRUCTION, LLC, SCOUT DESIGN LLC",20241126,
11,2024-11-26,"Nov 26, 2024",Doug Deane ,4950 Jefferson St. NE,Ram Jack Of New Mexico Inc.,,1890,190000.0,"$190,000.00",BP-2024-30930,Commercial,shell building,4950,JEFFERSON,ST,NE,,BERRY 3,0000,DIVERSIFIED CONTRACTORS INC,1890,190000,DOUG DEANE - CU107993107,"RAM JACK OF NEW MEXICO, INC",20241126,1
12,2024-11-26,"Nov 26, 2024",Insight Construction ,1320 Cuesta Arriba Ct. NE,"Insight Construction, LLC",,0,20000.0,"$20,000.00",GP-2024-34588,Commercial,wall - retaining wall > 2' retention,1320,CUESTA ARRIBA,CT,NE,,17,0000,LAS LOMITAS BUSINESS PARK,0,20000,INSIGHT CONSTRUCTION ,"INSIGHT CONSTRUCTION, LLC",20241126,0
13,2024-11-26,"Nov 26, 2024",Jared Jewelers,2200 Louisiana Blvd. NE,Electrical Products Co. Of Nm/ Zeon Signs,,0,2700.0,"$2,700.00",GP-2024-37022,Commercial,a commercial sign,2200,LOUISIANA,BLVD,NE,,A1,0000,ABQ UPTOWN SITE,0,2700,JARED JEWELERS,ELECTRICAL PRODUCTS COMPANY OF NM/ ZEON SIGNS,20241126,0
14,2024-11-26,"Nov 26, 2024",Adam Gromer ,5151 San Francisco  NE,"Kassam Construction, LLC",,46645,750000.0,"$750,000.00",BP-2024-33221,Commercial,commercial renovation phase,5151,SAN FRANCISCO,DR,NE,,2AC,0000,JOURNAL CENTER,46645,750000,ADAM GROMER - CU143523363,"KASSAM CONSTRUCTION, LLC",20241126,309
15,2024-11-26,"Nov 26, 2024",Courtney  Scheer ,7800 Constitution Ave. NE,"Insight Construction, LLC",,7974,250000.0,"$250,000.00",BP-2024-39181,Commercial,alterations,7800,CONSTITUTION,AV,NE,,1A,0000,THUNDERBIRD PROPERTIES,7974,250000,COURTNEY  SCHEER - CU50220309,"INSIGHT CONSTRUCTION, LLC",20241126,
16,2024-11-25,"Nov 25, 2024",Kenneth Myers ,1860 Griegos Road NW,"Tqm, LLC, Rembe Properties",,5895,578873.97,"$578,873.97",BP-2024-20779,Commercial,a new building,1860,GRIEGOS,RD,NW,,170A,0000,MRGCD MAP 31,5895,578873.97,KENNETH MYERS - CU185302958,"TQM, LLC, REMBE PROPERTIES",20241125,9
17,2024-11-25,"Nov 25, 2024",Joe Simons ,7000 Central Ave. SW,"Rutherford Design & Constr. Llc, Simons Architecture Pc",,60654,1500000.0,"$1,500,000.00",BP-2024-24168,Commercial,alterations,7000,CENTRAL,AV,SW,,D1,0000,COORS PLAZA,60654,1500000,JOE SIMONS - CU126184698,"RUTHERFORD DESIGN & CONSTR. LLC, SIMONS ARCHITECTURE PC",20241125,
