,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2023-06-22,"Jun 22, 2023",Peter Page ,903 10Th St. SW,Amenergy Llc,,450,112430.0,"$112,430.00",BP-2022-37849,Commercial,city project,903,10TH,ST,SW,,RIO GRANDE PARK & ZOO,0000,RIO GRANDE ZOO,450,112430,PETER PAGE - CU60671594,AMENERGY LLC,20230622,
1,2023-06-22,"Jun 22, 2023",Macias Construction,3301 Menaul Blvd. NE,Macias Construction,,0,2500.0,"$2,500.00",GP-2023-20866,Commercial,a site wall,3301,MENAUL,BLVD,NE,,B1A,B1A,AMERICAN SQUARE,0,2500,MACIAS CONSTRUCTION,MACIAS CONSTRUCTION,20230622,0
2,2023-06-22,"Jun 22, 2023",Miguel  Garcia ,6147 Zuni Road SE,B & D Industries Inc.,,14300,2700000.0,"$2,700,000.00",BP-2023-05934,Commercial,alterations,6147,ZUNI,RD,SE,,D,66,TIJERAS PLACE ADDN,14300,2700000,MIGUEL  GARCIA - CU175374717,B & D INDUSTRIES INC,20230622,1
3,2023-06-21,"Jun 21, 2023",Peter Page ,10600 Central Ave. SE,Amenergy Llc,,4053,162000.0,"$162,000.00",BP-2022-53736,Commercial,an addition,10600,CENTRAL,AV,SE,,C,0000,VIDEO ADDN,4053,162000,PETER PAGE - CU60671594,AMENERGY LLC,20230621,99
4,2023-06-21,"Jun 21, 2023",Alvin Cothern,10800 Golf Course Road NW,Fastsigns Albuquerque Nw,,0,15000.0,"$15,000.00",GP-2023-15887,Commercial,a commercial sign,10800,GOLF COURSE,RD,NW,,E1,0000,PARADISE HEIGHTS UNIT 1,0,15000,ALVIN COTHERN,FASTSIGNS ALBUQUERQUE NW,20230621,0
5,2023-06-21,"Jun 21, 2023",Lisa Sunderland ,99999 Coors Blvd. NW,"Hart Design And Construction Inc., Smc Solutions",,928,280000.0,"$280,000.00",BP-2022-51949,Commercial,a new building,99999,COORS,BLVD,NW,,A3A,D,GLENRIO HEIGHTS ADDN,928,280000,LISA SUNDERLAND - CU40802083,"HART DESIGN AND CONSTRUCTION INC., SMC SOLUTIONS",20230621,
6,2023-06-20,"Jun 20, 2023",Peter Killam ,2910 Yale Blvd. SE,"Brace Builders, LLC",,723,75000.0,"$75,000.00",BP-2023-01635,Commercial,alterations,2910,YALE,BLVD,SE,,A1,0000,SUNPORT MUNICIPAL ADDN,723,75000,PETER KILLAM - CU174000031,"BRACE BUILDERS, LLC",20230620,1
7,2023-06-20,"Jun 20, 2023",Mcallister'S Deli,2261 Q St. NE,Electrical Products Co.,,0,2000.0,"$2,000.00",GP-2023-16212,Commercial,a commercial sign,2261,Q,ST,NE,,A1,0000,ABQ UPTOWN SITE,0,2000,MCALLISTER'S DELI,ELECTRICAL PRODUCTS COMPANY,20230620,0
8,2023-06-20,"Jun 20, 2023",Norm Colton ,4401 Alexander Blvd. NE,Be & K Building Group Llc,,43573,6177416.0,"$6,177,416.00",BP-2023-09108,Commercial,a foundation,4401,ALEXANDER,BLVD,NE,,B,5,SUNDTS INDUSTRIAL CENTER,43573,6177416,NORM COLTON - CU161799634,BE & K BUILDING GROUP LLC,20230620,
9,2023-06-20,"Jun 20, 2023",Richard Cline ,6565 Americas  NE,"Dpc Construction Ltd. Co., Arcline Architectural Design",,2151,350000.0,"$350,000.00",BP-2023-12649,Commercial,alterations,6565,AMERICAS,PKWY,NE,,1C1A,0000,PARK SQUARE ADDN,2151,350000,RICHARD CLINE - CU35197847,"DPC CONSTRUCTION LTD. CO., ARCLINE ARCHITECTURAL DESIGN",20230620,
10,2023-06-20,"Jun 20, 2023",Michael Salvador ,1709 Yale Blvd. SE,"Klinger Constructors Llc, Buffalo Designs Llc",,0,1000000.0,"$1,000,000.00",BP-2023-16406,Commercial,alterations,1709,YALE,BLVD,SE,,9,5,CLAYTON HEIGHTS,0,1000000,MICHAEL SALVADOR - CU108747232,"KLINGER CONSTRUCTORS LLC, BUFFALO DESIGNS LLC",20230620,
11,2023-06-20,"Jun 20, 2023",Taylor Ranch Kindercare,5101 Montano Road NW,Capital Construction And Development,,0,0.0,,GP-2023-22884,Commercial,demolition - demolition,5101,MONTANO,RD,NW,,3A,0000,TAYLOR RANCH SWIM & TENNIS CLUB,0,0,TAYLOR RANCH KINDERCARE,CAPITAL CONSTRUCTION AND DEVELOPMENT,20230620,0
12,2023-06-20,"Jun 20, 2023",Fmbls,515 Wyoming Blvd. NE,"Tri-M Enterprises, LLC",,0,1200.0,"$1,200.00",GP-2023-21488,Commercial,a commercial sign,515,WYOMING,BLVD,NE,,7,40,MESA VERDE ADDN,0,1200,FMBLS,"TRI-M ENTERPRISES, LLC",20230620,0
13,2023-06-20,"Jun 20, 2023",Michael Salvador ,1713 Yale Blvd. SE,"Klinger Constructors Llc, Buffalo Designs Llc",,0,1000000.0,"$1,000,000.00",BP-2023-16406,Commercial,alterations,1713,YALE,BLVD,SE,,10,5,CLAYTON HEIGHTS,0,1000000,MICHAEL SALVADOR - CU108747232,"KLINGER CONSTRUCTORS LLC, BUFFALO DESIGNS LLC",20230620,
14,2023-06-20,"Jun 20, 2023",Valero,6920 Menaul Blvd. NE,Electrical Products Co.,,0,1800.0,"$1,800.00",GP-2023-16202,Commercial,a commercial sign,6920,MENAUL,BLVD,NE,,19,1,ROBERTS--EVA J ADDN,0,1800,VALERO,ELECTRICAL PRODUCTS COMPANY,20230620,0
