,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2024-03-08,"Mar 08, 2024",Open Gym 24/7,4200 Wyoming Blvd. NE,Signart Of New Mexico Inc.,,0,10000.0,"$10,000.00",GP-2024-05409,Commercial,a commercial sign,4200,WYOMING,BLVD,NE,,7,1,WILSON--WILLIAM,0,10000,OPEN GYM 24/7,"SIGNART OF NEW MEXICO, INC.",20240308,0
1,2024-03-08,"Mar 08, 2024",National Jewelry Buyers,5815 Menaul Blvd. NE,Signart Of New Mexico Inc.,,0,7000.0,"$7,000.00",GP-2024-07285,Commercial,a commercial sign,5815,MENAUL,BLVD,NE,,8,15,MIRAMONTES PARK UNIT 1 SHIELDS REPLAT BLK 15,0,7000,NATIONAL JEWELRY BUYERS,"SIGNART OF NEW MEXICO, INC.",20240308,0
2,2024-03-08,"Mar 08, 2024",Planet Fitness,7200 Montgomery Blvd. NE,Signart Of New Mexico Inc.,,0,2174.0,"$2,174.00",GP-2023-47266,Commercial,a commercial sign,7200,MONTGOMERY,BLVD,NE,,M,0000,STARDUST SKIES UNIT 4,0,2174,PLANET FITNESS,"SIGNART OF NEW MEXICO, INC.",20240308,0
3,2024-03-08,"Mar 08, 2024",Ross Mcarthur,3410 Nm 528  NW,Signart Of New Mexico Inc.,,0,5800.0,"$5,800.00",GP-2023-48708,Commercial,a commercial sign,3410,NM 528,,NW,,2,0000,LOWES,0,5800,ROSS MCARTHUR,"SIGNART OF NEW MEXICO, INC.",20240308,0
4,2024-03-08,"Mar 08, 2024",Sidney Scheer ,8100 Wyoming Blvd. NE,Frederkind Construction Llc,,1500,100000.0,"$100,000.00",BP-2024-08422,Commercial,a change-of-use project,8100,WYOMING,BLVD,NE,,2A1,0000,LA CUEVA TOWN CENTER,1500,100000,SIDNEY SCHEER - CU197472229,FREDERKIND CONSTRUCTION LLC,20240308,1
5,2024-03-07,"Mar 07, 2024",Roger Cinelli ,4505 12Th St. NW,"Fair And Square Builders, Roger Cinelli And Associates Inc.",,14540,1900000.0,"$1,900,000.00",BP-2023-41842,Commercial,multiple family buildings,4505,12TH,ST,NW,,59,0000,ROSSITER ADDN,14540,1900000,ROGER CINELLI - CU23591146,"FAIR AND SQUARE BUILDERS, ROGER CINELLI AND ASSOCIATES INC",20240307,10
6,2024-03-07,"Mar 07, 2024",Roger Cinelli ,4505 12Th St. NW,"Fair And Square Builders, Roger Cinelli And Associates Inc.",,2852,0.0,,BP-2023-47275,Commercial,multiple family buildings,4505,12TH,ST,NW,,59,0000,ROSSITER ADDN,2852,0,ROGER CINELLI - CU23591146,"FAIR AND SQUARE BUILDERS, ROGER CINELLI AND ASSOCIATES INC",20240307,
7,2024-03-07,"Mar 07, 2024",Roger Cinelli ,4505 12Th St. NW,"Fair And Square Builders, Roger Cinelli And Associates Inc.",,2856,0.0,,BP-2023-47273,Commercial,multiple family buildings,4505,12TH,ST,NW,,59,0000,ROSSITER ADDN,2856,0,ROGER CINELLI - CU23591146,"FAIR AND SQUARE BUILDERS, ROGER CINELLI AND ASSOCIATES INC",20240307,
8,2024-03-07,"Mar 07, 2024",Martha Diaz ,8601 Bluewater Road NW,Qualtek Wireless Llc,,36,15000.0,"$15,000.00",BP-2024-00464,Commercial,an addition,8601,BLUEWATER,RD,NW,,9,3,CLIFFORD WEST BUSINESS PARK UNIT 1,36,15000,MARTHA DIAZ - CU196543374,QUALTEK WIRELESS LLC,20240307,
9,2024-03-07,"Mar 07, 2024",Mauricio Orejel ,2929 Coors Blvd. NW,Mdm Construction Llc,,53000,15000.0,"$15,000.00",BP-2024-06429,Commercial,alterations,2929,COORS,BLVD,NW,,A26A2A1,0000,TOWN OF ATRISCO GRANT,53000,15000,MAURICIO OREJEL - CU69792613,MDM CONSTRUCTION LLC,20240307,
10,2024-03-07,"Mar 07, 2024",Roger Cinelli ,4505 12Th St. NW,"Fair And Square Builders, Roger Cinelli And Associates Inc.",,2856,0.0,,BP-2023-47287,Commercial,multiple family buildings,4505,12TH,ST,NW,,59,0000,ROSSITER ADDN,2856,0,ROGER CINELLI - CU23591146,"FAIR AND SQUARE BUILDERS, ROGER CINELLI AND ASSOCIATES INC",20240307,
11,2024-03-06,"Mar 06, 2024",2501 Alamo Llc,2501 Alamo Ave. SE,"Valley Fence Company, Equiterra Regenerative Design Inc.",,0,41000.0,"$41,000.00",GP-2022-53291,Commercial,a site wall,2501,ALAMO,AV,SE,,A9A,2,AIRPORT INDUSTRIAL PARK,0,41000,2501 ALAMO LLC,"VALLEY FENCE COMPANY, EQUITERRA REGENERATIVE DESIGN INC",20240306,0
12,2024-03-06,"Mar 06, 2024",Dan  Burton ,506 Central Ave. SW,Glass-Rite,,1011,5000.0,"$5,000.00",BP-2024-08042,Commercial,minor alterations or repairs,506,CENTRAL,AV,SW,,3,19,NEW MEXICO TOWN COMPANYS ORIGINAL TOWNSITE,1011,5000,DAN  BURTON - CU98227767,GLASS-RITE,20240306,1
13,2024-03-06,"Mar 06, 2024",Bill Ortiz ,428 Prospect Ave. NW,B Square Construction,,330,0.0,,BP-2022-43890,Commercial,commercial new phase,428,PROSPECT,AV,NW,,10,2,APACHE TRAIL ADDN,330,0,BILL ORTIZ - CU138059515,B SQUARE CONSTRUCTION,20240306,
14,2024-03-06,"Mar 06, 2024",Bill Ortiz ,428 Prospect Ave. NW,B Square Construction,,330,0.0,,BP-2022-43892,Commercial,commercial new phase,428,PROSPECT,AV,NW,,11,2,APACHE TRAIL ADDN,330,0,BILL ORTIZ - CU138059515,B SQUARE CONSTRUCTION,20240306,
15,2024-03-06,"Mar 06, 2024",Dale Lusk ,714 7Th St. SW,"Wizer Electric, LLC, Smpc Architects ",,450,60000.0,"$60,000.00",BP-2023-24099,Commercial,city project,714,7TH,ST,SW,,A,0000,SENIOR CITIZENS MULTI-SERVICE CENTER,450,60000,DALE LUSK - CU43926628,"WIZER ELECTRIC, LLC, SMPC ARCHITECTS ",20240306,1
16,2024-03-06,"Mar 06, 2024",Formative Architecture ,3400 Pan American Frwy  NE,"Formative Architecture, Martin, Bruce Construction",,21801,1000.0,"$1,000.00",BP-2024-05757,Commercial,city project,3400,PAN AMERICAN FRWY,,NE,,1,0000,CUTTER INDUSTRIAL PARK UNIT 7,21801,1000,FORMATIVE ARCHITECTURE - CU42313490,"FORMATIVE ARCHITECTURE, MARTIN, BRUCE CONSTRUCTION",20240306,
17,2024-03-06,"Mar 06, 2024",Bill Ortiz ,428 Prospect Ave. NW,B Square Construction,,330,0.0,,BP-2022-43893,Commercial,commercial new phase,428,PROSPECT,AV,NW,,11,2,APACHE TRAIL ADDN,330,0,BILL ORTIZ - CU138059515,B SQUARE CONSTRUCTION,20240306,
