,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2021-03-05,"March 05, 2021",Chris Alexander - Cu72729621,9500 Montgomery Blvd. NE,"Alexander, Pat Enterprises Inc.",Alterations,2272,52721.0,"$52,721.00",BP-2020-54618,Commercial,Alterations,9500,MONTGOMERY,BLVD,NE,,A3A1A,0000,SIERRA VISTA SHOPPING CENTER,2272,52721,CHRIS ALEXANDER - CU72729621,"ALEXANDER, PAT ENTERPRISES, INC.",20210305,
1,2021-03-05,"March 05, 2021",Dennis Caswell - Cu86107473,2727 San Pedro  NE,Dpc Construction Ltd. Co.,Alterations,582,6000.0,"$6,000.00",BP-2021-05999,Commercial,Alterations,2727,SAN PEDRO,DR,NE,,A1,1,MIRAMONTES PARK UNIT 1,582,6000,DENNIS CASWELL - CU86107473,DPC CONSTRUCTION LTD. CO.,20210305,
2,2021-03-05,"March 05, 2021",Brian Nebel - Cu110232588,6600 Menaul Blvd. NE," Consolidated Development Services, Pkc Construction Co.",Alterations,9654,2000000.0,"$2,000,000.00",BP-2020-07662,Commercial,Alterations,6600,MENAUL,BLVD,NE,,3A1/CORONADO CENTER,0000,JEANNEDALE UNIT 6,9654,2000000,BRIAN NEBEL - CU110232588," CONSOLIDATED DEVELOPMENT SERVICES, PKC CONSTRUCTION CO.",20210305,1
3,2021-03-05,"March 05, 2021",Angelo Brunacini - Cu44938389,7200 Bluewater Road NW,"Brunacini, Ga Construction Co. Inc. ",Shell Building,150000,3000000.0,"$3,000,000.00",BP-2020-40165,Commercial,Shell Building,7200,BLUEWATER,RD,NW,,C3,0000,ATRISCO BUSINESS PARK UNIT 2,150000,3000000,ANGELO BRUNACINI - CU44938389,"BRUNACINI, GA CONSTRUCTION CO. INC. ",20210305,1
4,2021-03-05,"March 05, 2021",Stephen Leos - Cu23351025,4861 Pan American Frwy  NE,2 Vet'S Construction Llc,Addition,1212,37000.0,"$37,000.00",BP-2021-01629,Commercial,Addition,4861,PAN AMERICAN FRWY,,NE,,A1C1A2A,0000,CRYER PROPERTY,1212,37000,STEPHEN LEOS - CU23351025,2 VET'S CONSTRUCTION LLC,20210305,
5,2021-03-04,"March 04, 2021",Roger Cinelli - Cu23591146,5915 Golden Ave. NW,"Tir-Buch Development, LLC",New Building,1942,0.0,,BP-2020-55679,Commercial,New Building,5915,GOLDEN,AV,NW,,O37A,0000,VOLCANO CLIFFS UNIT 1,1942,0,ROGER CINELLI - CU23591146,"TIR-BUCH DEVELOPMENT, LLC",20210304,
6,2021-03-04,"March 04, 2021",Clear Channel Outdoor,2500 Comanche Road NE,Conway Electric,Sign - Commercial Sign,0,20000.0,"$20,000.00",GP-2021-06308,Commercial,Sign - Commercial Sign,2500,COMANCHE,RD,NE,,A,0000,INDIAN ACRES BUSINESS PARK,0,20000,CLEAR CHANNEL OUTDOOR,CONWAY ELECTRIC,20210304,0
7,2021-03-04,"March 04, 2021",Roger Cinelli - Cu23591146,5915 Golden Ave. NW,"Tir-Buch Development, LLC",New Building,1942,0.0,,BP-2020-55698,Commercial,New Building,5915,GOLDEN,AV,NW,,O37A,0000,VOLCANO CLIFFS UNIT 1,1942,0,ROGER CINELLI - CU23591146,"TIR-BUCH DEVELOPMENT, LLC",20210304,
8,2021-03-04,"March 04, 2021",Us Eagle Federal ,1955 Juan Tabo Blvd. NE,Electrical Products Co.,Sign - Commercial Sign,0,0.0,,GP-2020-49015,Commercial,Sign - Commercial Sign,1955,JUAN TABO,BLVD,NE,,14G,95A,SNOW HEIGHTS ADDN,0,0,US EAGLE FEDERAL ,ELECTRICAL PRODUCTS COMPANY,20210304,0
9,2021-03-04,"March 04, 2021",New Mexico Protective Force,300 Menaul Blvd. NW,Electrical Products Co.,Sign - Commercial Sign,0,1800.0,"$1,800.00",GP-2020-52617,Commercial,Sign - Commercial Sign,300,MENAUL,BLVD,NW,,1A1,0000,WALGREEN ADDN,0,1800,NEW MEXICO PROTECTIVE FORCE,ELECTRICAL PRODUCTS COMPANY,20210304,0
10,2021-03-04,"March 04, 2021",Roger Cinelli - Cu23591146,5915 Golden Ave. NW,"Tir-Buch Development, Llc, Roger Cinelli And Associates Inc.",New Building,39827,2475000.0,"$2,475,000.00",BP-2020-47314,Commercial,New Building,5915,GOLDEN,AV,NW,,O37A,0000,VOLCANO CLIFFS UNIT 1,39827,2475000,ROGER CINELLI - CU23591146,"TIR-BUCH DEVELOPMENT, LLC, ROGER CINELLI AND ASSOCIATES INC",20210304,
11,2021-03-04,"March 04, 2021",Ken Myers - Cu82728666,500 2Nd St. SW,P.T.M. Associated Builders Llc,Alterations,200,3000.0,"$3,000.00",BP-2020-47378,Commercial,Alterations,500,2ND,ST,SW,,A1,A,ATLANTIC & PACIFIC ADDN,200,3000,KEN MYERS - CU82728666,P.T.M. ASSOCIATED BUILDERS LLC,20210304,
12,2021-03-04,"March 04, 2021",Roger Cinelli - Cu23591146,5915 Golden Ave. NW,"Tir-Buch Development, LLC",New Building,2049,0.0,,BP-2020-55669,Commercial,New Building,5915,GOLDEN,AV,NW,,O37A,0000,VOLCANO CLIFFS UNIT 1,2049,0,ROGER CINELLI - CU23591146,"TIR-BUCH DEVELOPMENT, LLC",20210304,
13,2021-03-04,"March 04, 2021",Ken Meyers - Cu42945085,303 Old Coors  SW,Ocw & Fab,Change of Use,5186,1000.0,"$1,000.00",BP-2020-56226,Commercial,Change of Use,303,OLD COORS,DR,SW,,100,0000,RIO GRANDE HEIGHTS ADDN,5186,1000,KEN MEYERS - CU42945085,OCW & FAB,20210304,
14,2021-03-03,"March 03, 2021",Yvette Potkonjak - Cu118723963,12909 San Juan Ave. NE,"Broken Arrow Communications Inc., State 48 Development Consulting",New Building,3,75000.0,"$75,000.00",BP-2021-05639,Commercial,New Building,12909,SAN JUAN,AV,NE,,4,10,CHELWOOD PARK,3,75000,YVETTE POTKONJAK - CU118723963,"BROKEN ARROW COMMUNICATIONS INC., STATE 48 DEVELOPMENT CONSULTING",20210303,
15,2021-03-03,"March 03, 2021",Casey Mccrary - Cu99863513,4224 Eubank Blvd. NE,G4E Construction Co.,Alterations,13500,96000.0,"$96,000.00",BP-2021-02852,Commercial,Alterations,4224,EUBANK,BLVD,NE,,1,0000,CODA DEVELOPMENT,13500,96000,CASEY MCCRARY - CU99863513,G4E CONSTRUCTION COMPANY,20210303,42
