,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2022-09-15,"Sep 15, 2022",Kevin Juno ,2421 Aztec Road NE,"Keenan Construction Ltd Co, Juno Architects",,700,50000.0,"$50,000.00",BP-2022-31056,Commercial,alterations,2421,AZTEC,RD,NE,,D SELY PORTION OF,D,INDIAN ACRES,700,50000,KEVIN JUNO - CU63388370,"KEENAN CONSTRUCTION LTD CO, JUNO ARCHITECTS",20220915,
1,2022-09-15,"Sep 15, 2022",Debra West ,301 Central Ave. NW,"Renaissance Man Construction Inc., Aria Studio Consultants Inc.",,4688,25000.0,"$25,000.00",BP-2022-24812,Commercial,alterations,301,CENTRAL,AV,NW,,13,10,ORIGINAL TOWNSITE OF ABQ,4688,25000,DEBRA WEST - CU63783743,"RENAISSANCE MAN CONSTRUCTION INC, ARIA STUDIO CONSULTANTS, INC.",20220915,4
2,2022-09-15,"Sep 15, 2022",Brenda Huynh ,4701 Montano Road NW,"Ecoterra, LLC, Dekker Perich Sabatini",,3768,0.0,,BP-2022-24351,Commercial,commercial new phase,4701,MONTANO,RD,NW,,27A2,0000,TAYLOR RANCH,3768,0,BRENDA HUYNH - CU152459617,"ECOTERRA, LLC, DEKKER PERICH SABATINI",20220915,
3,2022-09-15,"Sep 15, 2022",Scott Anderson ,2400 Rio Grande Blvd. NW,"Scott C. Anderson, Orale Homes Llc",,1130,15000.0,"$15,000.00",BP-2022-33106,Commercial,alterations,2400,RIO GRANDE,BLVD,NW,,32C1,0000,ALVARADO GARDENS UNIT 1,1130,15000,SCOTT ANDERSON - CU35351882,"SCOTT C. ANDERSON, ORALE HOMES LLC",20220915,
4,2022-09-14,"Sep 14, 2022",Kevin Georges ,7300 Menaul Blvd. NE,"Modulus Design Llc, Kevin Georges And Associates",,1577,125000.0,"$125,000.00",BP-2022-05580,Commercial,alterations,7300,MENAUL,BLVD,NE,,A1A,16&17,ZUNI ADDN,1577,125000,KEVIN GEORGES - CU23531153,"MODULUS DESIGN LLC, KEVIN GEORGES AND ASSOCIATES",20220914,
5,2022-09-14,"Sep 14, 2022",Omni Dental,8005 Marble Ave. NE,"Del Rio Signs, LLC",,0,0.0,,GP-2022-31560,Commercial,a commercial sign,8005,MARBLE,AV,NE,,12,0000,ASHCRAFT CENTER,0,0,OMNI DENTAL,"DEL RIO SIGNS, LLC",20220914,0
6,2022-09-14,"Sep 14, 2022",Us Eagle,5420 Academy Road NE,Electrical Products Co.,,0,2500.0,"$2,500.00",GP-2022-07919,Commercial,a commercial sign,5420,ACADEMY,RD,NE,,B1,0000,RHODES ACRES ADDN,0,2500,US EAGLE,ELECTRICAL PRODUCTS COMPANY,20220914,0
7,2022-09-14,"Sep 14, 2022",Stretchlab,12241 Academy Road NE,"Signplex, LLC",,0,0.0,,GP-2022-34232,Commercial,a commercial sign,12241,ACADEMY,RD,NE,,M1A4,0000,TANOAN PROPERTIES,0,0,STRETCHLAB,"SIGNPLEX, LLC",20220914,0
8,2022-09-14,"Sep 14, 2022",Wild Side Smoke Shop ,1410 Wyoming Blvd. NE,"Del Rio Signs, LLC",,0,0.0,,GP-2022-36833,Commercial,a commercial sign,1410,WYOMING,BLVD,NE,,A1A,22,BELLEHAVEN ADDN,0,0,WILD SIDE SMOKE SHOP ,"DEL RIO SIGNS, LLC",20220914,0
9,2022-09-14,"Sep 14, 2022",Shamrock'S,2511 San Mateo Blvd. NE,Electrical Products Co.,,0,1800.0,"$1,800.00",GP-2022-27209,Commercial,a commercial sign,2511,SAN MATEO,BLVD,NE,,B1,1,VIDAS,0,1800,SHAMROCK'S,ELECTRICAL PRODUCTS COMPANY,20220914,0
10,2022-09-14,"Sep 14, 2022",Sam'S Club #6672,10701 Chico Road NE,"Signplex, LLC",,0,0.0,,GP-2022-35110,Commercial,a commercial sign,10701,CHICO,RD,NE,,B3A1,0000,TOWNE PARK PLAZA,0,0,SAM'S CLUB #6672,"SIGNPLEX, LLC",20220914,0
11,2022-09-14,"Sep 14, 2022",Raising Cane'S #852,4800 Montgomery Blvd. NE,"Signplex, LLC",,0,0.0,,GP-2022-23689,Commercial,a commercial sign,4800,MONTGOMERY,BLVD,NE,,B1,A,VISTA GRANDE ADDN UNIT 1,0,0,RAISING CANE'S #852,"SIGNPLEX, LLC",20220914,0
12,2022-09-14,"Sep 14, 2022",Brittney Sawyer ,1512 1St St. NW,"Klinger Constructors Llc, Aria Studio Consultants Inc.",,6715,1000.0,"$1,000.00",BP-2022-24311,Commercial,a change of use project,1512,1ST,ST,NW,,10,17,PARIS ADDN,6715,1000,BRITTNEY SAWYER - CU112846635,"KLINGER CONSTRUCTORS LLC, ARIA STUDIO CONSULTANTS, INC.",20220914,
13,2022-09-14,"Sep 14, 2022",Katherine Amaya ,5001 Montgomery Blvd. NE,"Hart Design And Construction Inc., Permit Advisors",,32472,25000.0,"$25,000.00",BP-2022-30279,Commercial,alterations,5001,MONTGOMERY,BLVD,NE,,D1A,0000,MONTGOMERY PLAZA,32472,25000,KATHERINE AMAYA - CU156153907,"HART DESIGN AND CONSTRUCTION INC., PERMIT ADVISORS",20220914,
14,2022-09-14,"Sep 14, 2022",Active Life,124 Alvarado  SE,Electrical Products Co.,,0,2200.0,"$2,200.00",GP-2021-45649,Commercial,a commercial sign,124,ALVARADO,DR,SE,,15B,37,TIJERAS PLACE ADDN,0,2200,ACTIVE LIFE,ELECTRICAL PRODUCTS COMPANY,20220914,0
15,2022-09-14,"Sep 14, 2022",Hope Christian School,6721 Palomas Ave. NE,"Del Rio Signs, LLC",,0,0.0,,GP-2022-35107,Commercial,a commercial sign,6721,PALOMAS,AV,NE,,B,0000,HOPE CHRISTIAN SCHOOL,0,0,HOPE CHRISTIAN SCHOOL,"DEL RIO SIGNS, LLC",20220914,0
16,2022-09-14,"Sep 14, 2022",Kung Fu Tea,4400 Wyoming Blvd. NE,Electrical Products Co.,,0,1500.0,"$1,500.00",GP-2022-35676,Commercial,a commercial sign,4400,WYOMING,BLVD,NE,,4B,0000,CLIFFORD--MULLINS BUSINESS ADDN,0,1500,KUNG FU TEA,ELECTRICAL PRODUCTS COMPANY,20220914,0
