,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2024-11-15,"Nov 15, 2024",Chris Wade ,5110 Central Ave. SE,"Earthwise Construction, LLC",,5000,4000.0,"$4,000.00",BP-2024-40090,Commercial,minor alterations or repairs,5110,CENTRAL,AV,SE,,35A2,0000,VALLEY VIEW ADDN,5000,4000,CHRIS WADE - CU117755462,"EARTHWISE CONSTRUCTION, LLC",20241115,1
1,2024-11-14,"Nov 14, 2024",Roger Cinelli ,12720 San Jacinto Ave. NE,"Dama Construction, Roger Cinelli And Associates Inc.",,1725,416665.0,"$416,665.00",BP-2024-26904,Commercial,a new building,12720,SAN JACINTO,AV,NE,,5,3,PANORAMA ADDN,1725,416665,ROGER CINELLI - CU23591146,"DAMA CONSTRUCTION, ROGER CINELLI AND ASSOCIATES INC",20241114,1
2,2024-11-14,"Nov 14, 2024",Steven Tapia ,209 San Pedro  NE,Infraservices Group Wireless Llc,,50,30000.0,"$30,000.00",BP-2024-34022,Commercial,an addition,209,SAN PEDRO,DR,NE,,10A,8A,SANTILLA PLACE,50,30000,STEVEN TAPIA - CU154870158,INFRASERVICES GROUP WIRELESS LLC,20241114,
3,2024-11-14,"Nov 14, 2024",Steven Alano ,16001 Shooting Range Access Road NW,"Martin, Bruce Construction, Greer Stafford/Sjcf Architecture Inc.",,15000,764000.0,"$764,000.00",BP-2024-11285,Commercial,city project,16001,SHOOTING RANGE ACCESS,RD,NW,,UNPLATTED,0000,UNPLATTED/VOLCANO RANCH PARK,15000,764000,STEVEN ALANO - CU59338790,"MARTIN, BRUCE CONSTRUCTION, GREER STAFFORD/SJCF ARCHITECTURE INC",20241114,
4,2024-11-14,"Nov 14, 2024",Evan Berger ,205 Silver Ave. SW,"Aic General Contractors Inc., Archis Architects, Llc",,978,25212.84,"$25,212.84",BP-2024-38254,Commercial,alterations,205,SILVER,AV,SW,,23,23,NEW MEXICO TOWN COMPANYS ORIGINAL TOWNSITE,978,25212.84,EVAN BERGER - CU85350100,"AIC GENERAL CONTRACTORS, INC., ARCHIS ARCHITECTS, LLC",20241114,
5,2024-11-14,"Nov 14, 2024",Eric Munn ,2112 2Nd St. SW,"Ti Design Services, Licensed Contractor Llc",,3974,45800.0,"$45,800.00",BP-2024-14149,Commercial,alterations,2112,2ND,ST,SW,,239,0000,MRGCD MAP 41,3974,45800,ERIC MUNN - CU61763760,"TI DESIGN SERVICES, LICENSED CONTRACTOR LLC",20241114,
6,2024-11-14,"Nov 14, 2024",Roger Cinelli ,12720 San Jacinto Ave. NE,"Dama Construction, Roger Cinelli And Associates Inc.",,1523,83333.0,"$83,333.00",BP-2024-26920,Commercial,a new building,12720,SAN JACINTO,AV,NE,,5,3,PANORAMA ADDN,1523,83333,ROGER CINELLI - CU23591146,"DAMA CONSTRUCTION, ROGER CINELLI AND ASSOCIATES INC",20241114,1
7,2024-11-14,"Nov 14, 2024",Antonio Garcia ,3740 Princeton  NE,Weil Construction Inc.,,9925,255965.75,"$255,965.75",BP-2024-29765,Commercial,alterations,3740,PRINCETON,DR,NE,,2,0000,CUTTER INDUSTRIAL PARK UNIT 9,9925,255965.75,ANTONIO GARCIA - CU209876839,"WEIL CONSTRUCTION, INC.",20241114,1
8,2024-11-13,"Nov 13, 2024",Al Cothern,99999 Mulberry St. SE,Fastsigns Albuquerque Nw,,0,9087.46,"$9,087.46",GP-2024-33384,Commercial,a commercial sign,99999,MULBERRY,ST,SE,,A,0000,MULBERRY PROPERTIES,0,9087.46,AL COTHERN,FASTSIGNS ALBUQUERQUE NW,20241113,0
9,2024-11-13,"Nov 13, 2024",Raymond Archuleta ,524 Palomas  SE,Mi Chante Construction Llc,,720,40000.0,"$40,000.00",BP-2024-30087,Commercial,alterations,524,PALOMAS,DR,SE,,17,5,BARON BURG HEIGHTS MENDELSBERGS REPLAT BLK 5,720,40000,RAYMOND ARCHULETA - CU206926858,MI CHANTE CONSTRUCTION LLC,20241113,
