,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2023-12-08,"Dec 08, 2023",Tafazzul Hussain,99999 Leonidas  NW,Afra Construction Llc,,0,5000.0,"$5,000.00",GP-2023-42179,Commercial,a commercial sign,99999,LEONIDAS,LA,NW,,3E,0000,TOWN OF ATRISCO GRANT ROW 2 UNIT A,0,5000,TAFAZZUL HUSSAIN,AFRA CONSTRUCTION LLC,20231208,0
1,2023-12-08,"Dec 08, 2023",David Santistevan ,3550 Old Airport Ave. NW,American Restoration Water And Fire Llc,,218,64209.49,"$64,209.49",BP-2023-48187,Commercial,alterations,3550,OLD AIRPORT,AV,NW,,B,0000,COTTONWOOD,218,64209.49,DAVID SANTISTEVAN - CU160574726,AMERICAN RESTORATION WATER AND FIRE LLC,20231208,
2,2023-12-08,"Dec 08, 2023",Tamashi,2101 Vista Oeste  NW,"Del Rio Signs, LLC",,0,0.0,,GP-2022-39936,Commercial,a commercial sign,2101,VISTA OESTE,,NW,,15A,0000,LADERA BUSINESS PARK UNIT 1,0,0,TAMASHI,"DEL RIO SIGNS, LLC",20231208,0
3,2023-12-08,"Dec 08, 2023",Natural Grocers,4625 Wyoming Blvd. NE,"Cornerstone Contractors, LLC",,0,75000.0,"$75,000.00",GP-2023-42959,Commercial,wall - retaining wall > 2' retention,4625,WYOMING,BLVD,NE,,A1C1A,0000,LOS PASTORES SHOPPING CENTER,0,75000,NATURAL GROCERS,"CORNERSTONE CONTRACTORS, LLC",20231208,0
4,2023-12-08,"Dec 08, 2023",T'S Barber Lounge ,7200 Montgomery Blvd. NE,"Del Rio Signs, LLC",,0,0.0,,GP-2022-42229,Commercial,a commercial sign,7200,MONTGOMERY,BLVD,NE,,M,0000,STARDUST SKIES UNIT 4,0,0,T'S BARBER LOUNGE ,"DEL RIO SIGNS, LLC",20231208,0
5,2023-12-06,"Dec 06, 2023",Rick Howe ,600 Moon St. SE,"Turquoise Trail Enterprises, LLC, Sun Mesa Construction Llc",,320,250000.0,"$250,000.00",BP-2023-06488,Commercial,an addition,600,MOON,ST,SE,,56A,56A,SKYLINE HEIGHTS,320,250000,RICK HOWE - CU31768683,"TURQUOISE TRAIL ENTERPRISES, LLC, SUN MESA CONSTRUCTION LLC",20231206,
6,2023-12-06,"Dec 06, 2023",Tate Fishburn ,6440 Coors Blvd. NW,"Tate Fishburn Architect, Fayz Custom Builders, LLC",,1600,120000.0,"$120,000.00",BP-2023-17162,Commercial,a new building,6440,COORS,BLVD,NW,,1A1A,0000,ALBAN HILLS UNIT 1,1600,120000,TATE FISHBURN - CU30544963,"TATE FISHBURN ARCHITECT, FAYZ CUSTOM BUILDERS, LLC",20231206,1
7,2023-12-05,"Dec 05, 2023",Joe Simons ,3510 Coors Blvd. SW,"P.J. Development Inc., Simons Architecture Pc",,1151,312000.0,"$312,000.00",BP-2023-28659,Commercial,alterations,3510,COORS,BLVD,SW,,1A2B,0000,LAMONICA & WENK,1151,312000,JOE SIMONS - CU126184698,"P.J. DEVELOPMENT, INC., SIMONS ARCHITECTURE PC",20231205,
8,2023-12-05,"Dec 05, 2023",Doug Heller ,6300 Jefferson St. NE,"Bradbury Stamm Construction  Inc., Mullen Heller Architecture",,22212,12500000.0,"$12,500,000.00",BP-2023-43727,Commercial,city project,6300,JEFFERSON,ST,NE,87109,A1A1A/LOVELACE HOSPITAL,0000,LOVELACE HOSPITAL,22212,12500000,DOUG HELLER - CU76280795,"BRADBURY STAMM CONSTRUCTION  INC., MULLEN HELLER ARCHITECTURE",20231205,
9,2023-12-04,"Dec 04, 2023",Gregory Konico ,1500 Lomas Blvd. NW,Richardson & Richardson Inc.,,500,19805.0,"$19,805.00",BP-2023-15889,Commercial,an addition,1500,LOMAS,BLVD,NW,,20A1,20,PEREA ADDN,500,19805,GREGORY KONICO - CU61549680,RICHARDSON & RICHARDSON INC,20231204,1
