,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2024-07-19,"Jul 19, 2024",Debi Plaisance ,2401 Comanche Road NE,"Us Builders Lp, Barrios Engineering ",,6760,403373.0,"$403,373.00",BP-2024-12350,Commercial,a new building,2401,COMANCHE,RD,NE,,1,0000,MEXALB TRACT,6760,403373,DEBI PLAISANCE - CU200956905,"US BUILDERS LP, BARRIOS ENGINEERING ",20240719,1
1,2024-07-19,"Jul 19, 2024",Devin Williams ,10000 Spain Road NE,"Barnsley Construction, LLC, Integrated Design & Architecture",,52,8800.0,"$8,800.00",BP-2024-18857,Commercial,alterations,10000,SPAIN,RD,NE,,Z1A,0000,ACADEMY PLACE,52,8800,DEVIN WILLIAMS - CU204296364,"BARNSLEY CONSTRUCTION, LLC, INTEGRATED DESIGN & ARCHITECTURE",20240719,1
2,2024-07-19,"Jul 19, 2024",Steven Alano ,3828 Rincon Road NW,"Facilitybuild Inc., Greer Stafford/Sjcf Architecture Inc.",,6955,4000000.0,"$4,000,000.00",BP-2023-01181,Commercial,city project,3828,RINCON,RD,NW,,PAT HURLEY PARK,0000,GLENDALE GARDENS NO 2,6955,4000000,STEVEN ALANO - CU59338790,"FACILITYBUILD, INC., GREER STAFFORD/SJCF ARCHITECTURE INC",20240719,
3,2024-07-19,"Jul 19, 2024",Debi Plaisance ,2401 Comanche Road NE,"Us Builders Lp, Barrios Engineering ",,20943,1564757.0,"$1,564,757.00",BP-2024-11520,Commercial,a new building,2401,COMANCHE,RD,NE,,1,0000,HAHN PARCEL,20943,1564757,DEBI PLAISANCE - CU200956905,"US BUILDERS LP, BARRIOS ENGINEERING ",20240719,1
4,2024-07-18,"Jul 18, 2024",Kenneth Myers ,1701 Central Ave. NW,"Insight Construction, LLC, Rembe Properties",,24701,2352675.0,"$2,352,675.00",BP-2024-10295,Commercial,a new building,1701,CENTRAL,AV,NW,,107C,0000,MRGCD MAP 38,24701,2352675,KENNETH MYERS - CU185302958,"INSIGHT CONSTRUCTION, LLC, REMBE PROPERTIES",20240718,
5,2024-07-18,"Jul 18, 2024",Kenneth Myers ,1701 Central Ave. NW,"Insight Construction, LLC, Rembe Properties",,1000,90000.0,"$90,000.00",BP-2024-15349,Commercial,shell building,1701,CENTRAL,AV,NW,,107A,0000,MRGCD MAP 38,1000,90000,KENNETH MYERS - CU185302958,"INSIGHT CONSTRUCTION, LLC, REMBE PROPERTIES",20240718,1
6,2024-07-18,"Jul 18, 2024",Kenneth Myers ,1701 Central Ave. NW,"Insight Construction, LLC, Rembe Properties",,24701,2352675.0,"$2,352,675.00",BP-2024-10295,Commercial,a new building,1701,CENTRAL,AV,NW,,107B,0000,MRGCD MAP 38,24701,2352675,KENNETH MYERS - CU185302958,"INSIGHT CONSTRUCTION, LLC, REMBE PROPERTIES",20240718,
7,2024-07-18,"Jul 18, 2024",Pam Kearney ,2309 Renard Pl. SE,"Scout Services, Jet Construction Llc",,3895,250000.0,"$250,000.00",BP-2024-05696,Commercial,alterations,2309,RENARD,PL,SE,,1A1,0000,NEWPORT INDUSTRIAL PARK WEST UNIT 2,3895,250000,PAM KEARNEY - CU116300769,"SCOUT SERVICES, JET CONSTRUCTION LLC",20240718,
8,2024-07-18,"Jul 18, 2024",Kenneth Myers ,1701 Central Ave. NW,"Insight Construction, LLC, Rembe Properties",,841,0.0,,BP-2024-15353,Commercial,shell building,1701,CENTRAL,AV,NW,,107A,0000,MRGCD MAP 38,841,0,KENNETH MYERS - CU185302958,"INSIGHT CONSTRUCTION, LLC, REMBE PROPERTIES",20240718,
9,2024-07-18,"Jul 18, 2024",Wild Birds Unlimited,6307 Menaul Blvd. NE,"Del Rio Signs, LLC",,0,6750.0,"$6,750.00",GP-2024-20276,Commercial,a commercial sign,6307,MENAUL,BLVD,NE,,2,4,VISTA ENCANTADA,0,6750,WILD BIRDS UNLIMITED,"DEL RIO SIGNS, LLC",20240718,0
10,2024-07-18,"Jul 18, 2024",Mark Farrior ,3707 Juan Tabo Blvd. NE,"Insight Construction, LLC, Mg Architects",,63047,950000.0,"$950,000.00",BP-2024-08682,Commercial,alterations,3707,JUAN TABO,BLVD,NE,,A1A,0000,CREDIT UNION CENTER,63047,950000,MARK FARRIOR - CU182385063,"INSIGHT CONSTRUCTION, LLC, MG ARCHITECTS",20240718,
11,2024-07-18,"Jul 18, 2024",Myra Villalobos ,523 Griegos Road NW,"Villalobos Builders, LLC",,1200,50722.8,"$50,722.80",BP-2024-15192,Commercial,alterations,523,GRIEGOS,RD,NW,,150B1/FIRE STATION #6,0000,MRGCD MAP 32,1200,50722.8,MYRA VILLALOBOS - CU189376402,"VILLALOBOS BUILDERS, LLC",20240718,19
12,2024-07-18,"Jul 18, 2024",Kenneth Myers ,1701 Central Ave. NW,"Insight Construction, LLC, Rembe Properties",,24701,2352675.0,"$2,352,675.00",BP-2024-10295,Commercial,a new building,1701,CENTRAL,AV,NW,,107A,0000,MRGCD MAP 38,24701,2352675,KENNETH MYERS - CU185302958,"INSIGHT CONSTRUCTION, LLC, REMBE PROPERTIES",20240718,
