,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2024-06-14,"Jun 14, 2024",Carlos  Torres ,5650 University Blvd. SE,"Wilger Enterprises Inc., Modulus Architects Inc.",,49900,929138.0,"$929,138.00",BP-2024-16498,Commercial,a foundation,5650,UNIVERSITY,BLVD,SE,,26,0000,MESA DEL SOL INNOVATION PARK,49900,929138,CARLOS  TORRES - CU66674539,"WILGER ENTERPRISES INC, MODULUS ARCHITECTS, INC",20240614,1
1,2024-06-14,"Jun 14, 2024",David Santistevan ,7501 Montgomery Blvd. NE,American Restoration Water And Fire Llc,,1400,331041.85,"$331,041.85",BP-2024-20354,Commercial,minor alterations or repairs,7501,MONTGOMERY,BLVD,NE,,M,0000,PENN SQUARE,1400,331041.85,DAVID SANTISTEVAN - CU160574726,AMERICAN RESTORATION WATER AND FIRE LLC,20240614,2
2,2024-06-14,"Jun 14, 2024",Optum Nm013,13701 Encantado Road NE,Signart Of New Mexico Inc.,,0,5000.0,"$5,000.00",GP-2024-19524,Commercial,a commercial sign,13701,ENCANTADO,RD,NE,,A,0000,CENAROCA,0,5000,OPTUM NM013,"SIGNART OF NEW MEXICO, INC.",20240614,0
3,2024-06-14,"Jun 14, 2024",Optum Nm019,303 Roma Ave. NW,Signart Of New Mexico Inc.,,0,13650.0,"$13,650.00",GP-2024-19657,Commercial,a commercial sign,303,ROMA,AV,NW,,A,0000,SUNWEST CENTRE,0,13650,OPTUM NM019,"SIGNART OF NEW MEXICO, INC.",20240614,0
4,2024-06-14,"Jun 14, 2024",Kenneth Myers ,1860 Griegos Road NW,"Tqm, LLC, Rembe Urban Design And Development",,13216,1256172.44,"$1,256,172.44",BP-2023-48274,Commercial,a new building,1860,GRIEGOS,RD,NW,,170A,0000,MRGCD MAP 31,13216,1256172.44,KENNETH MYERS - CU185302958,"TQM, LLC, REMBE URBAN DESIGN AND DEVELOPMENT",20240614,14
5,2024-06-14,"Jun 14, 2024",Eric Clifton,99999 Blake Road SW,Jaynes Corp.,,0,60436.0,"$60,436.00",GP-2024-19009,Commercial,wall - retaining wall > 2' retention,99999,BLAKE,RD,SW,,12A1,0000,EL RANCHO GRANDE 1,0,60436,ERIC CLIFTON,JAYNES CORPORATION,20240614,0
6,2024-06-13,"Jun 13, 2024",Al Cothern,4801 Alameda Blvd. NE,Fastsigns Albuquerque Nw,,0,3640.0,"$3,640.00",GP-2024-18755,Commercial,a commercial sign,4801,ALAMEDA,BLVD,NE,,C1B,0000,RICHFIELD PARK,0,3640,AL COTHERN,FASTSIGNS ALBUQUERQUE NW,20240613,0
7,2024-06-13,"Jun 13, 2024",Al Cothern,6721 Palomas Ave. NE,Fastsigns Albuquerque Nw,,0,8525.0,"$8,525.00",GP-2023-33199,Commercial,a commercial sign,6721,PALOMAS,AV,NE,,B,0000,HOPE CHRISTIAN SCHOOL,0,8525,AL COTHERN,FASTSIGNS ALBUQUERQUE NW,20240613,0
8,2024-06-13,"Jun 13, 2024",Ashley Distribution Center,99999 Bluewater Road NW,Electrical Products Co. Of Nm/ Zeon Signs,,0,2000.0,"$2,000.00",GP-2024-14904,Commercial,a commercial sign,99999,BLUEWATER,RD,NW,,9,0000,AVALON UNIT 5,0,2000,ASHLEY DISTRIBUTION CENTER,ELECTRICAL PRODUCTS COMPANY OF NM/ ZEON SIGNS,20240613,0
9,2024-06-12,"Jun 12, 2024",Abel Hernandez ,3200 Coors Blvd. NW,Hbc General Contractors Llc,,1430,75000.0,"$75,000.00",BP-2023-42535,Commercial,alterations,3200,COORS,BLVD,NW,,C2,0000,CORONADO SAVINGS & LOAN,1430,75000,ABEL HERNANDEZ - CU33518447,HBC GENERAL CONTRACTORS LLC,20240612,1
10,2024-06-12,"Jun 12, 2024",L. Robert Jacques,3017 Edith Blvd. NE,"North Bar Industries, LLC",,0,20000.0,"$20,000.00",GP-2024-19117,Commercial,wall - subdivision wall,3017,EDITH,BLVD,NE,,19,7,STRONGHURST ADDN,0,20000,L. ROBERT JACQUES,"NORTH BAR INDUSTRIES, LLC",20240612,0
11,2024-06-11,"Jun 11, 2024",David Rios ,2100 Louisiana Blvd. NE,New Mexico Restoration Llc,,883,1000.0,"$1,000.00",BP-2024-19331,Commercial,a change-of-use project,2100,LOUISIANA,BLVD,NE,,A,0000,WINROCK CENTER ADDN,883,1000,DAVID RIOS - CU167204640,NEW MEXICO RESTORATION LLC,20240611,
