,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2024-11-08,"Nov 08, 2024",Balanced Physical Therapy,2116 Vista Oeste  NW,Signart Of New Mexico Inc.,,0,6765.0,"$6,765.00",GP-2024-34341,Commercial,a commercial sign,2116,VISTA OESTE,,NW,,20A,0000,LADERA BUSINESS PARK UNIT 2,0,6765,BALANCED PHYSICAL THERAPY,"SIGNART OF NEW MEXICO, INC.",20241108,0
1,2024-11-08,"Nov 08, 2024",Scharles Wilder ,4300 Paseo Del Norte  NE,"Rio Grande Builders, LLC, Wilder Design Llc",,2730,60000.0,"$60,000.00",BP-2024-30817,Commercial,alterations,4300,PASEO DEL NORTE,,NE,,A,0000,PASEO DEL NORTE INDUSTRIAL PARK,2730,60000,SCHARLES WILDER - CU114382063,"RIO GRANDE BUILDERS, LLC, WILDER DESIGN LLC",20241108,1
2,2024-11-07,"Nov 07, 2024",Marck Sawyer ,2100 Osuna Road NE,"Tsi Tower Services Inc., Smartlink Group",,100,40000.0,"$40,000.00",BP-2024-20242,Commercial,commercial renovation phase,2100,OSUNA,RD,NE,,1A,0000,LIVELY EQUIPMENT CO TR 1,100,40000,MARCK SAWYER - CU211232294,"TSI TOWER SERVICES INC, SMARTLINK GROUP",20241107,
3,2024-11-07,"Nov 07, 2024",Glass Rite,5600 Venice Ave. NE,Electrical Products Co. Of Nm/ Zeon Signs,,0,2000.0,"$2,000.00",GP-2024-35809,Commercial,a commercial sign,5600,VENICE,AV,NE,,7A1A,4,N ABQ ACRES TR A UNIT B,0,2000,GLASS RITE,ELECTRICAL PRODUCTS COMPANY OF NM/ ZEON SIGNS,20241107,0
4,2024-11-06,"Nov 06, 2024",Delia Barrett ,400 Marquette Ave. NW,"Franken Construction Company Inc., Studio Southwest Architects",,330,800000.0,"$800,000.00",BP-2024-15302,Commercial,city project,400,MARQUETTE,AV,NW,,UNPLATTED/CITY COUNTY GOVT CENTER,0000,UNPLATTED/BERNALILLO COUNTY,330,800000,DELIA BARRETT - CU33336253,"FRANKEN CONSTRUCTION COMPANY INC, STUDIO SOUTHWEST ARCHITECTS",20241106,
5,2024-11-06,"Nov 06, 2024",Jeremy Dreskin ,2100 Louisiana Blvd. NE,"Hart Design And Construction Inc., Dreskin Architecture And Innovation, Llc.",,10169,1000000.0,"$1,000,000.00",BP-2024-29257,Commercial,alterations,2100,LOUISIANA,BLVD,NE,,A,0000,WINROCK CENTER ADDN,10169,1000000,JEREMY DRESKIN - CU181034560,"HART DESIGN AND CONSTRUCTION INC., DRESKIN ARCHITECTURE AND INNOVATION, LLC.",20241106,
6,2024-11-06,"Nov 06, 2024",Formative Architecture ,99999 Pan American Frwy  NE,"Formative Architecture, Martin, Bruce Construction",,70,3300000.0,"$3,300,000.00",BP-2024-36440,Commercial,city project,99999,PAN AMERICAN FRWY,,NE,,EASEMENT, , ,70,3300000,FORMATIVE ARCHITECTURE - CU42313490,"FORMATIVE ARCHITECTURE, MARTIN, BRUCE CONSTRUCTION",20241106,1
7,2024-11-06,"Nov 06, 2024",Formative Architecture ,99999 Pan American Frwy  NE,"Formative Architecture, Martin, Bruce Construction",,70,3300000.0,"$3,300,000.00",BP-2024-36404,Commercial,city project,99999,PAN AMERICAN FRWY,,NE,,EASEMENT, , ,70,3300000,FORMATIVE ARCHITECTURE - CU42313490,"FORMATIVE ARCHITECTURE, MARTIN, BRUCE CONSTRUCTION",20241106,1
8,2024-11-06,"Nov 06, 2024",Vision Source Heights,8000 Paseo Del Norte  NE,Electrical Products Co. Of Nm/ Zeon Signs,,0,2000.0,"$2,000.00",GP-2024-37672,Commercial,a commercial sign,8000,PASEO DEL NORTE,,NE,,28A,21,N ABQ ACRES TRACT A UNIT A,0,2000,VISION SOURCE HEIGHTS,ELECTRICAL PRODUCTS COMPANY OF NM/ ZEON SIGNS,20241106,0
9,2024-11-06,"Nov 06, 2024",Mark Steinkamp ,1510 Kit Carson Ave. SW,Facilitybuild Inc.,,3028,627152.46,"$627,152.46",BP-2023-14357,Commercial,city project,1510,KIT CARSON,AV,SW,,RIO GRANDE PARK,0000,RIO GRANDE PARK,3028,627152.46,MARK STEINKAMP - CU116063650,"FACILITYBUILD, INC.",20241106,
