,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2022-10-13,"Oct 13, 2022",Firehouse Subs,6220 Paseo Del Norte  NE,Electrical Products Co.,,0,1800.0,"$1,800.00",GP-2022-41682,Commercial,a commercial sign,6220,PASEO DEL NORTE,,NE,,A1B2,0000,LOS ANGELES CENTER,0,1800,FIREHOUSE SUBS,ELECTRICAL PRODUCTS COMPANY,20221013,0
1,2022-10-13,"Oct 13, 2022",Jeff Hayes ,1440 Vassar  NE,Bear Restoration,,6366,193483.83,"$193,483.83",BP-2022-23127,Commercial,alterations,1440,VASSAR,DR,NE,,14,1,VISTA LARGA,6366,193483.83,JEFF HAYES - CU68888422,BEAR RESTORATION,20221013,
2,2022-10-13,"Oct 13, 2022",Cindy Jones ,2100 Carlisle Blvd. NE,"Esi Construction Inc., Brr Architecture Inc.",,44468,6400000.0,"$6,400,000.00",BP-2021-36336,Commercial,shell building,2100,CARLISLE,BLVD,NE,,A1,0000,CARLISLE & INDIAN SCHOOL,44468,6400000,CINDY JONES - CU108180633,"ESI CONSTRUCTION INC, BRR ARCHITECTURE INC",20221013,
3,2022-10-13,"Oct 13, 2022",Your Vote Center,5201 Ouray Road NW,"Del Rio Signs, LLC",,0,0.0,,GP-2022-22876,Commercial,a commercial sign,5201,OURAY,RD,NW,,11,0000,WEST BLUFF CENTER,0,0,YOUR VOTE CENTER,"DEL RIO SIGNS, LLC",20221013,0
4,2022-10-13,"Oct 13, 2022",Locker #505,6201 Menaul Blvd. NE,Electrical Products Co.,,0,1800.0,"$1,800.00",GP-2022-41893,Commercial,a commercial sign,6201,MENAUL,BLVD,NE,,1,3,VISTA ENCANTADA,0,1800,LOCKER #505,ELECTRICAL PRODUCTS COMPANY,20221013,0
5,2022-10-13,"Oct 13, 2022",Kokopelli Animal Clinic,3301 Coors Blvd. NW,Electrical Products Co.,,0,1800.0,"$1,800.00",GP-2022-42083,Commercial,a commercial sign,3301,COORS,BLVD,NW,,O,0000,TOWN OF ATRISCO GRANT NORTHEAST UNIT,0,1800,KOKOPELLI ANIMAL CLINIC,ELECTRICAL PRODUCTS COMPANY,20221013,0
6,2022-10-12,"Oct 12, 2022",The Grey Heron,8510 Montgomery Blvd. NE,Electrical Products Co.,,0,1800.0,"$1,800.00",GP-2022-41867,Commercial,a commercial sign,8510,MONTGOMERY,BLVD,NE,,2,0000,MONTGOMERY CROSSING ADDN PHASE 2,0,1800,THE GREY HERON,ELECTRICAL PRODUCTS COMPANY,20221012,0
7,2022-10-12,"Oct 12, 2022",Horizon Auto,8310 San Pedro  NE,Signart Of New Mexico Inc.,,0,0.0,,GP-2022-38887,Commercial,a commercial sign,8310,SAN PEDRO,DR,NE,,1,33,N ABQ ACRES TR A UNIT B,0,0,HORIZON AUTO,"SIGNART OF NEW MEXICO, INC.",20221012,0
8,2022-10-12,"Oct 12, 2022",Colliers International Hrr Llc,5001 Indian School Road NE,Positive Energy Solar,,0,30660.0,"$30,660.00",GP-2022-39999,Commercial,a roof mounted solar project,5001,INDIAN SCHOOL,RD,NE,,F2,0000,NETHERWOOD PARK ADDN SECOND FILING,0,30660,COLLIERS INTERNATIONAL HRR LLC,POSITIVE ENERGY SOLAR,20221012,0
9,2022-10-12,"Oct 12, 2022",M&M Bros,2110 Carlisle Blvd. NE,P.J. Development Inc.,,0,22580.25,"$22,580.25",GP-2022-38272,Commercial,wall - retaining wall > 2' retention,2110,CARLISLE,BLVD,NE,,B1,0000,CARLISLE & INDIAN SCHOOL,0,22580.25,M&M BROS,"P.J. DEVELOPMENT, INC.",20221012,0
