,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2024-01-26,"Jan 26, 2024",Walmart,2266 Wyoming Blvd. NE,Signart Of New Mexico Inc.,,0,4000.0,"$4,000.00",GP-2023-41994,Commercial,a commercial sign,2266,WYOMING,BLVD,NE,,1A,0000,WYOMING MALL,0,4000,WALMART,"SIGNART OF NEW MEXICO, INC.",20240126,0
1,2024-01-26,"Jan 26, 2024",Starbucks,99999 Coors Blvd. NW,Electrical Products Co.,,0,1900.0,"$1,900.00",GP-2023-41585,Commercial,a commercial sign,99999,COORS,BLVD,NW,,A2A,D,GLENRIO HEIGHTS ADDN,0,1900,STARBUCKS,ELECTRICAL PRODUCTS COMPANY,20240126,0
2,2024-01-26,"Jan 26, 2024",Loren Vigil ,1525 Girard Blvd. NE,Vigil Contracting Services Inc.,,6305,300000.0,"$300,000.00",BP-2023-43425,Commercial,alterations,1525,GIRARD,BLVD,NE,,T3,2A,VISTA LARGA,6305,300000,LOREN VIGIL - CU57415711,VIGIL CONTRACTING SERVICES INC.,20240126,1
3,2024-01-26,"Jan 26, 2024",Eric Munn ,3250 Coors Blvd. NW,"Licensed Contractor Llc, Magnum Construction Llc",,3500,5000.0,"$5,000.00",BP-2024-02574,Commercial,a change-of-use project,3250,COORS,BLVD,NW,,24A,0000,CORONA DEL SOL,3500,5000,ERIC MUNN - CU61763760,"LICENSED CONTRACTOR LLC, MAGNUM CONSTRUCTION LLC",20240126,
4,2024-01-25,"Jan 25, 2024",Evan Berger ,1018 4Th St. NW,"Builders Direct, Archis Architects, LLC",,7500,100000.0,"$100,000.00",BP-2023-19080,Commercial,alterations,1018,4TH,ST,NW,,12,A,DURAN & ALEXANDER ADDN,7500,100000,EVAN BERGER - CU85350100,"BUILDERS DIRECT, ARCHIS ARCHITECTS, LLC",20240125,
5,2024-01-25,"Jan 25, 2024",Humberto Gamboa,99999 1St St. NW,"H.G. General Contractors, LLC",,0,38206.88,"$38,206.88",GP-2024-02852,Commercial,demolition - demolition,99999,1ST,ST,NW,,14,14,PARIS ADDN,0,38206.88,HUMBERTO GAMBOA,"H.G. GENERAL CONTRACTORS, LLC",20240125,0
6,2024-01-25,"Jan 25, 2024",Scharles Wilder ,5600 Coors Blvd. NW,"Landmark Construction Inc., H & W Architecture",,1547,12000.0,"$12,000.00",BP-2023-26920,Commercial,alterations,5600,COORS,BLVD,NW,,2,0000,NORTH ANDALUCIA AT LA LUZ,1547,12000,SCHARLES WILDER - CU114382063,"LANDMARK CONSTRUCTION, INC., H & W ARCHITECTURE",20240125,
7,2024-01-25,"Jan 25, 2024",Doug Heller ,1420 Silver Ave. SE,"Top Notch Custom Builders Inc., Mullen Heller Architecture",,15656,2500000.0,"$2,500,000.00",BP-2023-33949,Commercial,a new building,1420,SILVER,AV,SE,,9,3,BUENA VISTA HEIGHTS,15656,2500000,DOUG HELLER - CU76280795,"TOP NOTCH CUSTOM BUILDERS, INC, MULLEN HELLER ARCHITECTURE",20240125,20
8,2024-01-25,"Jan 25, 2024",Stephen Montoya ,5301 Antequera Road NW,"Poolside Design & Construction, LLC",,93,1100.0,"$1,100.00",BP-2023-03609,Commercial,a foundation,5301,ANTEQUERA,RD,NW,,4A,0000,NORTH ANDALUCIA AT LA LUZ,93,1100,STEPHEN MONTOYA - CU76499845,"POOLSIDE DESIGN & CONSTRUCTION, LLC",20240125,
9,2024-01-25,"Jan 25, 2024",Rachel Debuck ,401 Alvarado  SE,Sand Digging It Lanscapes Inc.,,4500,16042.5,"$16,042.50",BP-2023-42945,Commercial,an addition,401,ALVARADO,DR,SE,,1A,61,TIJERAS PLACE ADDN,4500,16042.5,RACHEL DEBUCK - CU132198054,SAND DIGGING IT LANSCAPES INC,20240125,
10,2024-01-25,"Jan 25, 2024","Robert R. Tillman, Pres. / Ceo",5821 Midway Park Blvd. NE,Alan White Signs Llc,,0,11500.0,"$11,500.00",GP-2023-42305,Commercial,a commercial sign,5821,MIDWAY PARK,BLVD,NE,,18,0000,MIDWAY BUSINESS PARK,0,11500,"ROBERT R. TILLMAN, PRES. / CEO",ALAN WHITE SIGNS LLC,20240125,0
11,2024-01-25,"Jan 25, 2024",Kevin Georges ,7707 Lomas Blvd. NE,Enterprise Builders Corp.,,31950,0.0,,BP-2024-03144,Commercial,alterations,7707,LOMAS,BLVD,NE,,A,0000,MELLOY BROTHERS,31950,0,KEVIN GEORGES - CU23531153,ENTERPRISE BUILDERS CORPORATION,20240125,
12,2024-01-25,"Jan 25, 2024",Rachel Debuck ,401 Alvarado  SE,Sand Digging It Lanscapes Inc.,,900,32085.0,"$32,085.00",BP-2023-42064,Commercial,an addition,401,ALVARADO,DR,SE,,1A,61,TIJERAS PLACE ADDN,900,32085,RACHEL DEBUCK - CU132198054,SAND DIGGING IT LANSCAPES INC,20240125,
13,2024-01-25,"Jan 25, 2024",Gimani Pizza,2100 Louisiana Blvd. NE,Electrical Products Co.,,0,1800.0,"$1,800.00",GP-2023-42572,Commercial,a commercial sign,2100,LOUISIANA,BLVD,NE,,C2A2,0000,WINROCK CENTER ADDN,0,1800,GIMANI PIZZA,ELECTRICAL PRODUCTS COMPANY,20240125,0
14,2024-01-25,"Jan 25, 2024",Sarah Oneil,1116 San Mateo Blvd. SE,Collins Engine Generator Service Inc.,,0,10000.0,"$10,000.00",GP-2024-01645,Commercial,demolition - demolition,1116,SAN MATEO,BLVD,SE,,24A,1,VIRGINIA PLACE ADDN,0,10000,SARAH ONEIL,COLLINS ENGINE GENERATOR SERVICE INC.,20240125,0
15,2024-01-25,"Jan 25, 2024",Oscar Tovar ,3401 Ladera  NW,"Franken Construction Company Inc., Dyron V. Murphy Architects, P.C.",,800,650000.0,"$650,000.00",BP-2023-03873,Commercial,city project,3401,LADERA,DR,NW,,1/LADERA GOLF COURSE,0000,EL RANCHO ATRISCO,800,650000,OSCAR TOVAR - CU105788591,"FRANKEN CONSTRUCTION COMPANY INC, DYRON V. MURPHY ARCHITECTS, P.C.",20240125,
16,2024-01-25,"Jan 25, 2024",Adam Miller,2801 Eubank Blvd. NE,Alan White Signs Llc,,0,72500.0,"$72,500.00",GP-2023-42041,Commercial,a commercial sign,2801,EUBANK,BLVD,NE,,A,0000,SHOPPING CENTER ORD 1857,0,72500,ADAM MILLER,ALAN WHITE SIGNS LLC,20240125,0
17,2024-01-24,"Jan 24, 2024",Darby Miera ,99999 Mulberry St. SE,"Jaynes Corp., Rba Architects",,20519,2900000.0,"$2,900,000.00",BP-2023-32015,Commercial,a new building,99999,MULBERRY,ST,SE,,A,0000,MULBERRY PROPERTIES,20519,2900000,DARBY MIERA - CU150767900,"JAYNES CORPORATION, RBA ARCHITECTS",20240124,1
18,2024-01-24,"Jan 24, 2024",Chris Alexander ,6600 Palomas Ave. NE,"Alexander, Pat Enterprises Inc.",,1500,80000.0,"$80,000.00",BP-2023-41188,Commercial,a new building,6600,PALOMAS,AV,NE,,3A/EDMUND G ROSS ELEM SCHOOL,12,N ABQ ACRES TRACT A UNIT A,1500,80000,CHRIS ALEXANDER - CU72729621,"ALEXANDER, PAT ENTERPRISES, INC.",20240124,1
19,2024-01-24,"Jan 24, 2024",Dan Forslund ,2641 Coors Blvd. NW,"White Sands Construction Inc., Group A2 Inc.  ",,2830,650000.0,"$650,000.00",BP-2023-45928,Commercial,alterations,2641,COORS,BLVD,NW,,5A,0000,QUAIL RIDGE,2830,650000,DAN FORSLUND - CU192367666,"WHITE SANDS CONSTRUCTION, INC., GROUP A2, INC  ",20240124,1
20,2024-01-24,"Jan 24, 2024",Mister Car Wash,2020 Gibson Blvd. SE,Electrical Products Co.,,0,3000.0,"$3,000.00",GP-2023-39025,Commercial,a commercial sign,2020,GIBSON,BLVD,SE,,B,0000,LOVELACE HEIGHTS ADDN,0,3000,MISTER CAR WASH,ELECTRICAL PRODUCTS COMPANY,20240124,0
21,2024-01-23,"Jan 23, 2024",Scott Anderson ,4610 Jefferson  NE,"T R Follis Enterprises Llc, Scott C. Anderson",,5435,94000.0,"$94,000.00",BP-2023-49500,Commercial,alterations,4610,JEFFERSON,LA,NE,,2A1,0000,JEFFERSON OFFICE PLAZA,5435,94000,SCOTT ANDERSON - CU35351882,"T R FOLLIS ENTERPRISES LLC, SCOTT C. ANDERSON",20240123,
22,2024-01-23,"Jan 23, 2024",Richard Cline ,4421 Irving Blvd. NW,"Arcline Architectural Design, We R Builders Llc",,2556,425000.0,"$425,000.00",BP-2023-49972,Commercial,alterations,4421,IRVING,BLVD,NW,,D1B1A,0000,ADOBE WELLS,2556,425000,RICHARD CLINE - CU35197847,"ARCLINE ARCHITECTURAL DESIGN, WE R BUILDERS LLC",20240123,
23,2024-01-22,"Jan 22, 2024",Insight Construction,2932 Juan Tabo Blvd. NE,"Insight Construction, LLC",,0,25000.0,"$25,000.00",GP-2023-26357,Commercial,wall - retaining wall > 2' retention,2932,JUAN TABO,BLVD,NE,,6P,101,BRENTWOOD HILLS,0,25000,INSIGHT CONSTRUCTION,"INSIGHT CONSTRUCTION, LLC",20240122,0
24,2024-01-22,"Jan 22, 2024",Kenra Whitten ,5715 Menaul Blvd. NE,"Cortland Morgan Architect, Chavez, Mark A Llc",,4799,450000.0,"$450,000.00",BP-2023-34848,Commercial,commercial renovation phase,5715,MENAUL,BLVD,NE,,A,14,MIRAMONTES PARK UNIT 1,4799,450000,KENRA WHITTEN - CU188396800,"CORTLAND MORGAN ARCHITECT, CHAVEZ, MARK A LLC",20240122,
25,2024-01-22,"Jan 22, 2024",Scott Eddings ,2100 Louisiana Blvd. NE,"Conversion Test Contractor, Master Pools & Spas Llc",,500,75000.0,"$75,000.00",BP-2023-19422,Commercial,pool,2100,LOUISIANA,BLVD,NE,,Z,0000,WINROCK CENTER ADDN,500,75000,SCOTT EDDINGS - CU100604285,"CONVERSION TEST CONTRACTOR, MASTER POOLS & SPAS LLC",20240122,
26,2024-01-22,"Jan 22, 2024",Mark Steinkamp ,5904 Florence Ave. NE,Facilitybuild Inc.,,6993,850292.22,"$850,292.22",BP-2023-40531,Commercial,alterations,5904,FLORENCE,AV,NE,,18,7,N ABQ ACRES TR A UNIT B,6993,850292.22,MARK STEINKAMP - CU116063650,"FACILITYBUILD, INC.",20240122,
27,2024-01-22,"Jan 22, 2024",Mark Steinkamp ,5904 Florence Ave. NE,Facilitybuild Inc.,,6993,850292.22,"$850,292.22",BP-2023-40531,Commercial,alterations,5904,FLORENCE,AV,NE,,15,7,N ABQ ACRES TR A UNIT B,6993,850292.22,MARK STEINKAMP - CU116063650,"FACILITYBUILD, INC.",20240122,
