,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2022-06-16,"Jun 16, 2022",Treveston Elliott ,7200 Montgomery Blvd. NE,"Jte Construction, LLC, Treveston Elliott Architect",,516,13000.0,"$13,000.00",BP-2022-24477,Commercial,alterations,7200,MONTGOMERY,BLVD,NE,,M,0000,STARDUST SKIES UNIT 4,516,13000,TREVESTON ELLIOTT - CU70987967,"JTE CONSTRUCTION, LLC, TREVESTON ELLIOTT ARCHITECT",20220616,
1,2022-06-16,"Jun 16, 2022",Spectrum Services ,631 Oak St. SE,"Vertical 1 Communications, LLC, Spectrum",,15,20000.0,"$20,000.00",BP-2022-23868,Commercial,alterations,631,OAK,ST,SE,,12,8,TERRACE ADDN,15,20000,SPECTRUM SERVICES - CU117773546,"VERTICAL 1 COMMUNICATIONS, LLC, SPECTRUM",20220616,
2,2022-06-16,"Jun 16, 2022",Via Real Estate,2020 Buena Vista  SE,Coronado Wrecking & Salvage Co. Inc.,,0,1000.0,"$1,000.00",GP-2022-26857,Commercial,demolition - demolition,2020,BUENA VISTA,DR,SE,,20A,13,CLAYTON HEIGHTS,0,1000,VIA REAL ESTATE,"CORONADO WRECKING & SALVAGE CO., INC.",20220616,0
3,2022-06-16,"Jun 16, 2022",Fuego 505,5750 Mcmahon Blvd. NW,"Del Rio Signs, LLC",,0,0.0,,GP-2022-24533,Commercial,a commercial sign,5750,MCMAHON,BLVD,NW,,9A,0000,MCMAHON MARKETPLACE,0,0,FUEGO 505,"DEL RIO SIGNS, LLC",20220616,0
4,2022-06-16,"Jun 16, 2022",Michael Wewerka ,400 Louisiana Blvd. SE,"Jwe Constructs, LLC",,1800,75000.0,"$75,000.00",BP-2022-14067,Commercial,alterations,400,LOUISIANA,BLVD,SE,,2,1,EMIL MANN ADDN,1800,75000,MICHAEL WEWERKA - CU149165302,"JWE CONSTRUCTS, LLC",20220616,1
5,2022-06-16,"Jun 16, 2022",Ramon Tavarez ,1214 Coal Ave. SE,Koch Construction Co.,,404,120000.0,"$120,000.00",BP-2021-52560,Commercial,alterations,1214,COAL,AV,SE,,2,33,TERRACE ADDN,404,120000,RAMON TAVAREZ - CU36981530,KOCH CONSTRUCTION COMPANY,20220616,
6,2022-06-16,"Jun 16, 2022",Carrie Ann Powell ,501 Oliver Ross  NW,"Vertical 1 Communications, LLC, Crown Castle",,108,30000.0,"$30,000.00",BP-2022-18227,Commercial,alterations,501,OLIVER ROSS,DR,NW,,9,3,CLIFFORD WEST BUSINESS PARK UNIT 1,108,30000,CARRIE ANN POWELL - CU146420354,"VERTICAL 1 COMMUNICATIONS, LLC, CROWN CASTLE",20220616,
7,2022-06-16,"Jun 16, 2022",Evan Berger ,2913 San Mateo Blvd. NE,"Archis Architects, Mountain Side Contractors, LLC",,1266,50000.0,"$50,000.00",BP-2021-53040,Commercial,alterations,2913,SAN MATEO,BLVD,NE,,8,1,BEL AIR,1266,50000,EVAN BERGER - CU85350100,"ARCHIS ARCHITECTS, MOUNTAIN SIDE CONTRACTORS, LLC",20220616,
8,2022-06-15,"Jun 15, 2022",Loren Vigil ,705 Monte Alto  NE,Vigil Contracting Services Inc.,,3300,1000.0,"$1,000.00",BP-2022-23454,Commercial,a change of use project,705,MONTE ALTO,DR,NE,,7,3,PARKSIDE ESTATES,3300,1000,LOREN VIGIL - CU57415711,VIGIL CONTRACTING SERVICES INC.,20220615,
9,2022-06-15,"Jun 15, 2022",Raimund  Mcclain ,300 San Mateo Blvd. NE,"Evergreen Contractors, LLC",,1464,1000.0,"$1,000.00",BP-2022-25104,Commercial,a change of use project,300,SAN MATEO,BLVD,NE,,C1,0000,TIJERAS PLACE ADDN REPLAT OF BLKS 19 & 20,1464,1000,RAIMUND  MCCLAIN - CU46788489,"EVERGREEN CONTRACTORS, LLC",20220615,
