,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2020-06-05,"June 05, 2020",La Vida Llena,10501 Lagrima De Oro Road NE,Bradbury Stamm Construction  Inc.,Wall - Retaining Wall > 2' Retention,0,1.0,$1.00,GP-2020-23555,Commercial,Wall - Retaining Wall > 2' Retention,10501,LAGRIMA DE ORO,RD,NE,,LA VIDA LLENA,0000,LA VIDA LLENA,0,1,LA VIDA LLENA,BRADBURY STAMM CONSTRUCTION  INC.,20200605,0
1,2020-06-05,"June 05, 2020",La Vida Llena,10501 Lagrima De Oro Road NE,Bradbury Stamm Construction  Inc.,Wall - Retaining Wall > 2' Retention,0,1.0,$1.00,GP-2020-23564,Commercial,Wall - Retaining Wall > 2' Retention,10501,LAGRIMA DE ORO,RD,NE,,LA VIDA LLENA,0000,LA VIDA LLENA,0,1,LA VIDA LLENA,BRADBURY STAMM CONSTRUCTION  INC.,20200605,0
2,2020-06-04,"June 04, 2020",Kevin Hernandez - Cu99500838,8205 Trumbull Ave. SE,B & D Industries Inc.,City Project,1,8127.0,"$8,127.00",BP-2020-18551,Commercial,City Project,8205,TRUMBULL,AV,SE,,10B,5A,CASAS SERENAS ADDN,1,8127,KEVIN HERNANDEZ - CU99500838,B & D INDUSTRIES INC,20200604,
3,2020-06-04,"June 04, 2020",Nora Padilla - Cu85824546,1200 Carlisle Blvd. SE,"Rls Reliant Land Services, Spectrum Pro Services Inc. ",Alterations,300,10000.0,"$10,000.00",BP-2019-26565,Commercial,Alterations,1200,CARLISLE,BLVD,SE,,4,31,SOUTH CARLISLE SHOPPING VILLAGE,300,10000,NORA PADILLA - CU85824546,"RLS RELIANT LAND SERVICES, SPECTRUM PRO SERVICES, INC ",20200604,
4,2020-06-04,"June 04, 2020",Kevin Hernandez - Cu99500838,3910 Phoenix Ave. NE,B & D Industries Inc.,City Project,1,9063.0,"$9,063.00",BP-2020-18556,Commercial,City Project,3910,PHOENIX,AV,NE,,A/BEL-AIR/MIRAMONTES PARK,0000,JOHNSON--A J PROPERTY,1,9063,KEVIN HERNANDEZ - CU99500838,B & D INDUSTRIES INC,20200604,
5,2020-06-04,"June 04, 2020",Starbucks,1314 Gibson Blvd. SE,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,0.0,,GP-2020-19186,Commercial,Sign - Commercial Sign,1314,GIBSON,BLVD,SE,,A-GIBSON & MILES AREA,0000,WOODWARD--HUGH B,0,0,STARBUCKS,"SIGNART OF NEW MEXICO, INC.",20200604,0
6,2020-06-04,"June 04, 2020",Kevin Hernandez - Cu99500838,204 12Th St. SW,B & D Industries Inc.,City Project,3,40000.0,"$40,000.00",BP-2020-18088,Commercial,City Project,204,12TH,ST,SW,,24/WASHINGTON MIDDLE SCHOOL,3,RAYNOLDS ADDN,3,40000,KEVIN HERNANDEZ - CU99500838,B & D INDUSTRIES INC,20200604,
7,2020-06-04,"June 04, 2020",Teri Morrow - Cu23600353,10836 Marble Stone  NW,D.R.B. Electric Inc.,City Project,9,15828.42,"$15,828.42",BP-2020-17953,Commercial,City Project,10836,MARBLE STONE,DR,NW,,564-P1,0000,STONEBRIDGE UNIT 5,9,15828.42,TERI MORROW - CU23600353,"D.R.B. ELECTRIC, INC.",20200604,
8,2020-06-03,"June 03, 2020",Thai Spice,7501 Paseo Del Norte  NE,Electrical Products Co.,Sign - Commercial Sign,0,3500.0,"$3,500.00",GP-2020-19980,Commercial,Sign - Commercial Sign,7501,PASEO DEL NORTE,,NE,,21A,10,N ABQ ACRES TR 2 UNIT 3,0,3500,THAI SPICE,ELECTRICAL PRODUCTS COMPANY,20200603,0
9,2020-06-03,"June 03, 2020",Drew  Fisher - Cu96112805,3825 4Th St. NW,Basic Idiq Inc.,City Project,12450,85000.0,"$85,000.00",BP-2020-17604,Commercial,City Project,3825,4TH,ST,NW,,1,14,MONKBRIDGE ADDN,12450,85000,DREW  FISHER - CU96112805,"BASIC IDIQ, INC.",20200603,
