,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2022-12-08,"Dec 08, 2022",Madyson Reynolds ,1660 Eubank Blvd. SE,"Collins Engine Generator Service Inc., Crafton Communications",,25,25000.0,"$25,000.00",BP-2022-43413,Commercial,alterations,1660,EUBANK,BLVD,SE,,S 1/2 SW 1/4 NW 1/4,0000,ANNEXATION PORTION OF SECTION 33  T10N  R4E,25,25000,MADYSON REYNOLDS - CU158719613,"COLLINS ENGINE GENERATOR SERVICE INC., CRAFTON COMMUNICATIONS",20221208,
1,2022-12-08,"Dec 08, 2022",Cottonwood Classical Preparatory School,8001 Jefferson St. NE,"Yesco, LLC",,0,26000.0,"$26,000.00",GP-2022-45525,Commercial,a commercial sign,8001,JEFFERSON,ST,NE,,5B1A2A,0000,JOURNAL CENTER,0,26000,COTTONWOOD CLASSICAL PREPARATORY SCHOOL,"YESCO, LLC",20221208,0
2,2022-12-08,"Dec 08, 2022","Chiptabo, Llc",1000 Juan Tabo Blvd. NE,Skarsgard Construction,,0,8000.0,"$8,000.00",GP-2022-28923,Commercial,a site wall,1000,JUAN TABO,BLVD,NE,,1A1,A,MONTEREY MANOR,0,8000,"CHIPTABO, LLC",SKARSGARD CONSTRUCTION,20221208,0
3,2022-12-08,"Dec 08, 2022",Scharles Wilder ,11719 Menaul Blvd. NE,"Two Rivers Construction, H & W Architecture",,2562,4000.0,"$4,000.00",BP-2022-30055,Commercial,a change of use project,11719,MENAUL,BLVD,NE,,10A,5,ENCHANTED MESA,2562,4000,SCHARLES WILDER - CU114382063,"TWO RIVERS CONSTRUCTION, H & W ARCHITECTURE",20221208,1
4,2022-12-07,"Dec 07, 2022",Tara Thornberry ,2509 San Mateo Blvd. NE,"Insight Construction, LLC, Gha Architects",,664,350000.0,"$350,000.00",BP-2022-17590,Commercial,a new building,2509,SAN MATEO,BLVD,NE,,UNPLATTED,1,UNPLATTED/SILVANO--ATENCIO,664,350000,TARA THORNBERRY - CU156768606,"INSIGHT CONSTRUCTION, LLC, GHA ARCHITECTS",20221207,1
5,2022-12-07,"Dec 07, 2022",X-Ray Associtates Of Nm,5800 Jefferson St. NE,Electrical Products Co.,,0,2200.0,"$2,200.00",GP-2022-47495,Commercial,a commercial sign,5800,JEFFERSON,ST,NE,,1B,0000,FRATERNAL ORDER OF POLICE,0,2200,X-RAY ASSOCITATES OF NM,ELECTRICAL PRODUCTS COMPANY,20221207,0
6,2022-12-07,"Dec 07, 2022",Anthony Anella,2900 Central Ave. SE,C&C Services Commercial Construction Llc,,0,1000.0,"$1,000.00",GP-2022-51710,Commercial,demolition - demolition,2900,CENTRAL,AV,SE,,B1,0000,PARKLAND HILLS INC,0,1000,ANTHONY ANELLA,C&C SERVICES COMMERCIAL CONSTRUCTION LLC,20221207,0
7,2022-12-06,"Dec 06, 2022",Laura Stamatkin ,701 Central Ave. NE,"Pacificap Construction, LLC, Design Plus Llc",,4077,0.0,,BP-2022-48860,Commercial,commercial new phase,701,CENTRAL,AV,NE,,12,44,HUNINGS HIGHLAND ADDN,4077,0,LAURA STAMATKIN - CU116839229,"PACIFICAP CONSTRUCTION, LLC, DESIGN PLUS LLC",20221206,
8,2022-12-06,"Dec 06, 2022",Laura Stamatkin ,701 Central Ave. NE,"Pacificap Construction, LLC, Design Plus Llc",,6893,750000.0,"$750,000.00",BP-2021-53500,Commercial,a new building,701,CENTRAL,AV,NE,,12,44,HUNINGS HIGHLAND ADDN,6893,750000,LAURA STAMATKIN - CU116839229,"PACIFICAP CONSTRUCTION, LLC, DESIGN PLUS LLC",20221206,
9,2022-12-06,"Dec 06, 2022",Angelica  Chavez  ,301 San Pedro  NE,"Jomar Construction, LLC",,100,25000.0,"$25,000.00",BP-2022-48952,Commercial,alterations,301,SAN PEDRO,DR,NE,,12,16A,SANTILLA PLACE,100,25000,ANGELICA  CHAVEZ  - CU169794714,"JOMAR CONSTRUCTION, LLC",20221206,
