,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2021-03-12,"March 12, 2021",Treveston Elliott - Cu70987967,8420 Firestone  NE,"Modcon Construction, LLC, Treveston Elliott Architect",Addition,1108,39500.0,"$39,500.00",BP-2021-08495,Commercial,Addition,8420,FIRESTONE,LA,NE,,14A2B,0000,LOOP INDUSTRIAL DISTRICT UNIT 5,1108,39500,TREVESTON ELLIOTT - CU70987967,"MODCON CONSTRUCTION, LLC, TREVESTON ELLIOTT ARCHITECT",20210312,
1,2021-03-12,"March 12, 2021",Tom Gifford - Cu58682790,615 Arno St. NE,"Pavilion Construction, LLC, Thomas Gifford Architect Llc",Alterations,5000,560000.0,"$560,000.00",BP-2020-28118,Commercial,Alterations,615,ARNO,ST,NE,,11,0000,MARTINEZTOWN PLAN PHASE 4,5000,560000,TOM GIFFORD - CU58682790,"PAVILION CONSTRUCTION, LLC, THOMAS GIFFORD ARCHITECT LLC",20210312,8
2,2021-03-11,"March 11, 2021",Tom Gifford - Cu58682790,415 Fruit Ave. NE,"Pavilion Construction, LLC, Thomas Gifford Architect Llc",Alterations,4880,0.0,,BP-2020-29468,Commercial,Alterations,415,FRUIT,AV,NE,,13B1A,0000,MARTINEZ PLAN PHASE 4,4880,0,TOM GIFFORD - CU58682790,"PAVILION CONSTRUCTION, LLC, THOMAS GIFFORD ARCHITECT LLC",20210311,
3,2021-03-11,"March 11, 2021",Royal Market,5710 Mcmahon Blvd. NW,"Del Rio Signs, LLC",Sign - Commercial Sign,0,0.0,,GP-2021-04551,Commercial,Sign - Commercial Sign,5710,MCMAHON,BLVD,NW,,6A1,0000,MCMAHON MARKETPLACE,0,0,ROYAL MARKET,"DEL RIO SIGNS, LLC",20210311,0
4,2021-03-11,"March 11, 2021",Liberty Tax And Loans,8400 Menaul Blvd. NE,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,0.0,,GP-2021-07754,Commercial,Sign - Commercial Sign,8400,MENAUL,BLVD,NE,,1,0000,UNCLE DOC ADDN NO 1,0,0,LIBERTY TAX AND LOANS,"SIGNART OF NEW MEXICO, INC.",20210311,0
5,2021-03-11,"March 11, 2021",Jessica Veit - Cu68728436,4420 The 25 Way  NE,"Dpc Construction Ltd. Co., Dekker Perich Sabatini",Change of Use,47806,1000.0,"$1,000.00",BP-2021-07777,Commercial,Change of Use,4420,THE 25 WAY,,NE,,G1,0000,THE 25,47806,1000,JESSICA VEIT - CU68728436,"DPC CONSTRUCTION LTD. CO., DEKKER PERICH SABATINI",20210311,
6,2021-03-11,"March 11, 2021",Sonesta Simply Suites,3025 Menaul Blvd. NE,Electrical Products Co.,Sign - Commercial Sign,0,2500.0,"$2,500.00",GP-2021-09465,Commercial,Sign - Commercial Sign,3025,MENAUL,BLVD,NE,,X,X,DUKE CITY INDUSTRIAL AREA ADDN,0,2500,SONESTA SIMPLY SUITES,ELECTRICAL PRODUCTS COMPANY,20210311,0
7,2021-03-11,"March 11, 2021",Tom Gifford - Cu58682790,415 Fruit Ave. NE,"Pavilion Construction, LLC, Thomas Gifford Architect Llc",Alterations,30451,2660000.0,"$2,660,000.00",BP-2020-28125,Commercial,Alterations,415,FRUIT,AV,NE,,13B1A,0000,MARTINEZ PLAN PHASE 4,30451,2660000,TOM GIFFORD - CU58682790,"PAVILION CONSTRUCTION, LLC, THOMAS GIFFORD ARCHITECT LLC",20210311,38
8,2021-03-11,"March 11, 2021",Tom Gifford - Cu58682790,415 Fruit Ave. NE,"Pavilion Construction, LLC, Thomas Gifford Architect Llc",Alterations,4808,0.0,,BP-2020-29398,Commercial,Alterations,415,FRUIT,AV,NE,,13B1A,0000,MARTINEZ PLAN PHASE 4,4808,0,TOM GIFFORD - CU58682790,"PAVILION CONSTRUCTION, LLC, THOMAS GIFFORD ARCHITECT LLC",20210311,
9,2021-03-11,"March 11, 2021",Juan  Astiazaran  - Cu100040617,7800 Headline Blvd. NE,"Pavilion Construction, LLC",New Building,41243,0.0,,BP-2021-00984,Commercial,New Building,7800,HEADLINE,BLVD,NE,,2A2A2B1A,0000,JOURNAL CENTER,41243,0,JUAN  ASTIAZARAN  - CU100040617,"PAVILION CONSTRUCTION, LLC",20210311,
