,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2023-01-05,"Jan 05, 2023",Dutch Bros,3615 Nm 528  NW,Electrical Products Co.,,0,2800.0,"$2,800.00",GP-2022-36527,Commercial,a commercial sign,3615,NM 528,,NW,,C4A,0000,SEVEN BAR RANCH,0,2800,DUTCH BROS,ELECTRICAL PRODUCTS COMPANY,20230105,0
1,2023-01-05,"Jan 05, 2023",David Mceachern ,1 Central Ave. NW,"Maranatha Construction Inc., Rba Architects",,1388,50000.0,"$50,000.00",BP-2022-46564,Commercial,alterations,1,CENTRAL,AV,NW,,1,0000,ONE CENTRAL,1388,50000,DAVID MCEACHERN - CU79620717,"MARANATHA CONSTRUCTION INC, RBA ARCHITECTS",20230105,1
2,2023-01-04,"Jan 04, 2023",James B Clark ,1524 Central Ave. SE,"Masterworks Architects Inc., Chavez, Mark A Llc",,1294,47000.0,"$47,000.00",BP-2022-25759,Commercial,a change of use project,1524,CENTRAL,AV,SE,,1,52,TERRACE ADDN,1294,47000,JAMES B CLARK - CU30871156,"MASTERWORKS ARCHITECTS, INC, CHAVEZ, MARK A LLC",20230104,
3,2023-01-04,"Jan 04, 2023",Ramon Dorado ,1635 University Blvd. NE,"Aic General Contractors Inc., Fbt Architects",,2400,3000000.0,"$3,000,000.00",BP-2022-23390,Commercial,an addition,1635,UNIVERSITY,BLVD,NE,,1A1,0000,ABQ BOARD OF REALTORS,2400,3000000,RAMON DORADO - CU158403697,"AIC GENERAL CONTRACTORS, INC., FBT ARCHITECTS",20230104,
4,2023-01-04,"Jan 04, 2023",Richard Cline ,5411 Jefferson St. NE,"Aic General Contractors Inc., Arcline Architectural Design",,16376,227514.0,"$227,514.00",BP-2022-49186,Commercial,alterations,5411,JEFFERSON,ST,NE,,6A4,0000,JEFFERSON COMMONS UNIT 2,16376,227514,RICHARD CLINE - CU35197847,"AIC GENERAL CONTRACTORS, INC., ARCLINE ARCHITECTURAL DESIGN",20230104,
5,2023-01-04,"Jan 04, 2023",Geri Martinez ,4601 Avocet Road NW,Anchorbuilt Inc.,,840,7500.0,"$7,500.00",BP-2022-18371,Commercial,a foundation,4601,AVOCET,RD,NW,,3A1,0000,EAGLE RANCH,840,7500,GERI MARTINEZ - CU23375530,"ANCHORBUILT, INC.",20230104,1
6,2023-01-04,"Jan 04, 2023",Steve Memaria,725 Central Ave. NE,"J&S Development Inc., Scott C. Anderson",,0,5000.0,"$5,000.00",GP-2022-48934,Commercial,a site wall,725,CENTRAL,AV,NE,,6A,44,HUNINGS HIGHLAND ADDN,0,5000,STEVE MEMARIA,"J&S DEVELOPMENT, INC., SCOTT C. ANDERSON",20230104,0
7,2023-01-04,"Jan 04, 2023",Stephen & Theresa Taday,9906 Indian School Road NE,Prime Builders Llc,,0,0.0,,GP-2022-53890,Commercial,demolition - demolition,9906,INDIAN SCHOOL,RD,NE,,1 PORTION OF,5,OXSHEER HEIGHTS ADDN,0,0,STEPHEN & THERESA TADAY,PRIME BUILDERS LLC,20230104,0
8,2023-01-03,"Jan 03, 2023",John Murtagh ,6700 Treeline Ave. NW,"Wexford Construction Inc., Affordable Concepts Inc.",,2343,0.0,,BP-2021-40953,Commercial,a new building,6700,TREELINE,AV,NW,,128-P1,0000,TAOS AT THE TRAILS UNIT 2,2343,0,JOHN MURTAGH - CU108927761,"WEXFORD CONSTRUCTION, INC, AFFORDABLE CONCEPTS INC",20230103,
9,2023-01-03,"Jan 03, 2023",John Murtagh ,6700 Treeline Ave. NW,"Wexford Construction Inc., Affordable Concepts Inc.",,1342,0.0,,BP-2021-37606,Commercial,a new building,6700,TREELINE,AV,NW,,128-P1,0000,TAOS AT THE TRAILS UNIT 2,1342,0,JOHN MURTAGH - CU108927761,"WEXFORD CONSTRUCTION, INC, AFFORDABLE CONCEPTS INC",20230103,
10,2023-01-03,"Jan 03, 2023",John Murtagh ,6700 Treeline Ave. NW,"Wexford Construction Inc., Affordable Concepts Inc.",,1342,0.0,,BP-2021-40962,Commercial,a new building,6700,TREELINE,AV,NW,,128-P1,0000,TAOS AT THE TRAILS UNIT 2,1342,0,JOHN MURTAGH - CU108927761,"WEXFORD CONSTRUCTION, INC, AFFORDABLE CONCEPTS INC",20230103,
11,2023-01-03,"Jan 03, 2023",Edgar Mata ,12050 Candelaria Road NE,"Jeebs And Zuzu Llc, Belfor Property Restoration",,5204,300000.0,"$300,000.00",BP-2022-40425,Commercial,alterations,12050,CANDELARIA,RD,NE,,B,31B,BRENTWOOD HILLS,5204,300000,EDGAR MATA - CU115605904,"JEEBS AND ZUZU LLC, BELFOR PROPERTY RESTORATION",20230103,4
12,2023-01-03,"Jan 03, 2023",John Murtagh ,6700 Treeline Ave. NW,"Wexford Construction Inc., Affordable Concepts Inc.",,1342,0.0,,BP-2021-40958,Commercial,a new building,6700,TREELINE,AV,NW,,128-P1,0000,TAOS AT THE TRAILS UNIT 2,1342,0,JOHN MURTAGH - CU108927761,"WEXFORD CONSTRUCTION, INC, AFFORDABLE CONCEPTS INC",20230103,
13,2023-01-03,"Jan 03, 2023",John Murtagh ,6700 Treeline Ave. NW,"Wexford Construction Inc., Affordable Concepts Inc.",,1342,0.0,,BP-2021-40959,Commercial,a new building,6700,TREELINE,AV,NW,,128-P1,0000,TAOS AT THE TRAILS UNIT 2,1342,0,JOHN MURTAGH - CU108927761,"WEXFORD CONSTRUCTION, INC, AFFORDABLE CONCEPTS INC",20230103,
14,2023-01-03,"Jan 03, 2023",John Murtagh ,6700 Treeline Ave. NW,"Wexford Construction Inc., Affordable Concepts Inc.",,1342,0.0,,BP-2021-40963,Commercial,a new building,6700,TREELINE,AV,NW,,128-P1,0000,TAOS AT THE TRAILS UNIT 2,1342,0,JOHN MURTAGH - CU108927761,"WEXFORD CONSTRUCTION, INC, AFFORDABLE CONCEPTS INC",20230103,
15,2023-01-03,"Jan 03, 2023",John Murtagh ,6700 Treeline Ave. NW,"Wexford Construction Inc., Affordable Concepts Inc.",,1342,0.0,,BP-2021-40956,Commercial,a new building,6700,TREELINE,AV,NW,,128-P1,0000,TAOS AT THE TRAILS UNIT 2,1342,0,JOHN MURTAGH - CU108927761,"WEXFORD CONSTRUCTION, INC, AFFORDABLE CONCEPTS INC",20230103,
16,2023-01-03,"Jan 03, 2023",John Murtagh ,6700 Treeline Ave. NW,"Wexford Construction Inc., Affordable Concepts Inc.",,1342,0.0,,BP-2021-40964,Commercial,a new building,6700,TREELINE,AV,NW,,128-P1,0000,TAOS AT THE TRAILS UNIT 2,1342,0,JOHN MURTAGH - CU108927761,"WEXFORD CONSTRUCTION, INC, AFFORDABLE CONCEPTS INC",20230103,
17,2023-01-03,"Jan 03, 2023",John Murtagh ,6700 Treeline Ave. NW,"Wexford Construction Inc., Affordable Concepts Inc.",,1342,0.0,,BP-2021-37605,Commercial,a new building,6700,TREELINE,AV,NW,,128-P1,0000,TAOS AT THE TRAILS UNIT 2,1342,0,JOHN MURTAGH - CU108927761,"WEXFORD CONSTRUCTION, INC, AFFORDABLE CONCEPTS INC",20230103,
18,2023-01-03,"Jan 03, 2023",John Murtagh ,6700 Treeline Ave. NW,"Wexford Construction Inc., Affordable Concepts Inc.",,1342,0.0,,BP-2021-40966,Commercial,a new building,6700,TREELINE,AV,NW,,128-P1,0000,TAOS AT THE TRAILS UNIT 2,1342,0,JOHN MURTAGH - CU108927761,"WEXFORD CONSTRUCTION, INC, AFFORDABLE CONCEPTS INC",20230103,
