,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2021-04-30,"April 30, 2021",Alexandra Crowe - Cu118728339,1261 Jenaro St. SW,"Tsi Tower Services Inc., State 48 Development Consulting",New Building,4,100000.0,"$100,000.00",BP-2021-11531,Commercial,New Building,1261,JENARO,ST,SW,,16,57,WESTGATE HEIGHTS ADDN UNIT NO 1,4,100000,ALEXANDRA CROWE - CU118728339,"TSI TOWER SERVICES INC, STATE 48 DEVELOPMENT CONSULTING",20210430,
1,2021-04-30,"April 30, 2021",Mackenzie Bishop - Cu23172388,9798 Coors Blvd. NW,"Tqm, LLC",Alterations,4455,3000000.0,"$3,000,000.00",BP-2020-25427,Commercial,Alterations,9798,COORS,BLVD,NW,,1,0000,CAS ADDN,4455.16,3000000,MACKENZIE BISHOP - CU23172388,"TQM, LLC",20210430,
2,2021-04-30,"April 30, 2021",Merlyn Nyght - Cu88889025,5520 Wyoming Blvd. NE,Rader Awning & Upholstering,Addition,3750,91475.0,"$91,475.00",BP-2021-16135,Commercial,Addition,5520,WYOMING,BLVD,NE,,3A1,0000,JEWISH FEDERATION OF GREATER ALBUQUERQUE,3750,91475,MERLYN NYGHT - CU88889025,RADER AWNING & UPHOLSTERING,20210430,
3,2021-04-29,"April 29, 2021",Robert Rayner - Cu24014683,6010 Coors Blvd. NW,"Pluma Construction Systems Inc., R2 Architectural Design & Consulting",Alterations,56,9000.0,"$9,000.00",BP-2021-15230,Commercial,Alterations,6010,COORS,BLVD,NW,,5A1B1A,0000,TAYLOR--JOEL P,56.25,9000,ROBERT RAYNER - CU24014683,"PLUMA CONSTRUCTION SYSTEMS, INC., R2 ARCHITECTURAL DESIGN & CONSULTING",20210429,
4,2021-04-28,"April 28, 2021","Rodney Kirby / Biomat Usa, Inc.",701 2Nd St. SW,Alan White Signs Llc,Sign - Commercial Sign,0,0.0,,GP-2021-18015,Commercial,Sign - Commercial Sign,701,2ND,ST,SW,,6,G,ATLANTIC & PACIFIC ADDN,0,0,"RODNEY KIRBY / BIOMAT USA, INC.",ALAN WHITE SIGNS LLC,20210428,0
5,2021-04-28,"April 28, 2021",Murphy ,9700 Montgomery Blvd. NE,Guzman Construction Solutions Llc,Demolition - Demolition,0,1000.0,"$1,000.00",GP-2021-18960,Commercial,Demolition - Demolition,9700,MONTGOMERY,BLVD,NE,,1A,0000,CODA DEVELOPMENT,0,1000,MURPHY ,GUZMAN CONSTRUCTION SOLUTIONS LLC,20210428,0
6,2021-04-28,"April 28, 2021",Eric Munn - Cu61763760,1320 Edith Blvd. NE,"Wright, Michael Austin, LLC., Ti Design Services",Multiple Family Buildings,2458,295000.0,"$295,000.00",BP-2020-47863,Commercial,Multiple Family Buildings,1320,EDITH,BLVD,NE,,A,0000,JONES--TAIHI & MARYANN,2458,295000,ERIC MUNN - CU61763760,"WRIGHT, MICHAEL AUSTIN, LLC., TI DESIGN SERVICES",20210428,4
7,2021-04-28,"April 28, 2021",Philip Erickson - Cu124521727,10001 De Vargas Road SW,Bradbury Stamm Construction  Inc.,City Project,3200,24450.0,"$24,450.00",BP-2021-09904,Commercial,City Project,10001,DE VARGAS,RD,SW,,UNPLATTED, , ,3200,24450,PHILIP ERICKSON - CU124521727,BRADBURY STAMM CONSTRUCTION  INC.,20210428,
8,2021-04-28,"April 28, 2021",Nick Otis ,204 Pennsylvania St. NE,Nm Solar Group Inc.,Solar Under 10KW - Roof Mounted,0,40365.0,"$40,365.00",GP-2021-04048,Commercial,Solar Under 10KW - Roof Mounted,204,PENNSYLVANIA,ST,NE,,6,16,MESA VERDE ADDN,0,40365,NICK OTIS ,NM SOLAR GROUP INC,20210428,0
9,2021-04-28,"April 28, 2021",Yvette Potkonjak - Cu118723963,1727 Desert Ridge Road SW,"Tsi Tower Services Inc., State 48 Development Consulting",New Building,2,75000.0,"$75,000.00",BP-2021-07655,Commercial,New Building,1727,DESERT RIDGE,RD,SW,,11-P1,2,EL RANCHO GRANDE 1 UNIT 2,2.5,75000,YVETTE POTKONJAK - CU118723963,"TSI TOWER SERVICES INC, STATE 48 DEVELOPMENT CONSULTING",20210428,
10,2021-04-28,"April 28, 2021",Hc Group Dps - Cu66556058,2100 Louisiana Blvd. NE,"Klinger Constructors Llc, Dekker Perich Sabatini",Alterations,4876,750000.0,"$750,000.00",BP-2021-14375,Commercial,Alterations,2100,LOUISIANA,BLVD,NE,,A1A2,0000,WINROCK CENTER ADDN,4876,750000,HC GROUP DPS - CU66556058,"KLINGER CONSTRUCTORS LLC, DEKKER PERICH SABATINI",20210428,
11,2021-04-28,"April 28, 2021",Wild Birds Unlimited,10701 Corrales Road NW,"Del Rio Signs, LLC",Sign - Commercial Sign,0,0.0,,GP-2021-17846,Commercial,Sign - Commercial Sign,10701,CORRALES,RD,NW,,E/A1-1A,0000,SEVEN BAR RANCH,0,0,WILD BIRDS UNLIMITED,"DEL RIO SIGNS, LLC",20210428,0
12,2021-04-27,"April 27, 2021",Walmart,4600 Cutler Ave. NE,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,0.0,,GP-2021-13451,Commercial,Sign - Commercial Sign,4600,CUTLER,AV,NE,,3A1,0000,PAVILIONS AT SAN MATEO,0,0,WALMART,"SIGNART OF NEW MEXICO, INC.",20210427,0
13,2021-04-27,"April 27, 2021",Refresh,12501 Candelaria Road NE,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,0.0,,GP-2021-11362,Commercial,Sign - Commercial Sign,12501,CANDELARIA,RD,NE,,A, ,CANDELARIA & TRAMWAY SW,0,0,REFRESH,"SIGNART OF NEW MEXICO, INC.",20210427,0
14,2021-04-27,"April 27, 2021",Paul  Bennett - Cu41741033,3801 University Blvd. SE,Bennett Enterprises General Contractor Inc.,Alterations,27815,1200000.0,"$1,200,000.00",BP-2021-12603,Commercial,Alterations,3801,UNIVERSITY,BLVD,SE,,B,0000,UNM LANDS OF,27815,1200000,PAUL  BENNETT - CU41741033,BENNETT ENTERPRISES GENERAL CONTRACTOR INC,20210427,
15,2021-04-27,"April 27, 2021",Xerox,8920 Adams St. NE,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,1000.0,"$1,000.00",GP-2021-13984,Commercial,Sign - Commercial Sign,8920,ADAMS,ST,NE,,38,0000,RICHFIELD PARK,0,1000,XEROX,"SIGNART OF NEW MEXICO, INC.",20210427,0
16,2021-04-27,"April 27, 2021",Walmart,8000 Academy Road NE,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,0.0,,GP-2021-16754,Commercial,Sign - Commercial Sign,8000,ACADEMY,RD,NE,,B1A,0000,SYCAMORE PLAZA,0,0,WALMART,"SIGNART OF NEW MEXICO, INC.",20210427,0
17,2021-04-27,"April 27, 2021",Dominos,13110 Central Ave. SE,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,0.0,,GP-2021-11873,Commercial,Sign - Commercial Sign,13110,CENTRAL,AV,SE,,A2,0000,FOUR HILLS VILLAGE SHOPPING CTR & APT COMPLEX,0,0,DOMINOS,"SIGNART OF NEW MEXICO, INC.",20210427,0
18,2021-04-27,"April 27, 2021",Walmart,10224 Coors Blvd. NW,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,12000.0,"$12,000.00",GP-2021-13826,Commercial,Sign - Commercial Sign,10224,COORS,BLVD,NW,,M1A1,0000,SEVEN BAR RANCH,0,12000,WALMART,"SIGNART OF NEW MEXICO, INC.",20210427,0
19,2021-04-27,"April 27, 2021",Los Altos Center,4200 Wyoming Blvd. NE,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,0.0,,GP-2021-16771,Commercial,Sign - Commercial Sign,4200,WYOMING,BLVD,NE,,7,1,WILSON--WILLIAM,0,0,LOS ALTOS CENTER,"SIGNART OF NEW MEXICO, INC.",20210427,0
20,2021-04-27,"April 27, 2021",Thai Street,12501 Candelaria Road NE,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,0.0,,GP-2021-11365,Commercial,Sign - Commercial Sign,12501,CANDELARIA,RD,NE,,A, ,CANDELARIA & TRAMWAY SW,0,0,THAI STREET,"SIGNART OF NEW MEXICO, INC.",20210427,0
21,2021-04-27,"April 27, 2021",Walmart,3500 Coors Blvd. SW,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,15000.0,"$15,000.00",GP-2021-13784,Commercial,Sign - Commercial Sign,3500,COORS,BLVD,SW,,1A1,0000,LAMONICA & WENK,0,15000,WALMART,"SIGNART OF NEW MEXICO, INC.",20210427,0
