,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2020-12-18,"December 18, 2020",Graham Hogan - Cu66999504,5620 Osuna Road NE,Franken Construction Company Inc.,Change of Use,18598,1000.0,"$1,000.00",BP-2020-45695,Commercial,Change of Use,5620,OSUNA,RD,NE,,D,0000,SPANISH LAND COMPANY,18598,1000,GRAHAM HOGAN - CU66999504,FRANKEN CONSTRUCTION COMPANY INC,20201218,
1,2020-12-18,"December 18, 2020",Jatc ,4501 Montbel Pl. NE,Summit Construction Inc.,Wall - Retaining Wall > 2' Retention,0,1.0,$1.00,GP-2020-55048,Commercial,Wall - Retaining Wall > 2' Retention,4501,MONTBEL,PL,NE,,1A1A,1,SUNDTS INDUSTRIAL CENTER,0,1,JATC ,SUMMIT CONSTRUCTION INC,20201218,0
2,2020-12-18,"December 18, 2020",Daniel Branch - Cu48845897,4451 Osuna Road NE,"Velex Inc., Crown Castle",Alterations,900,25000.0,"$25,000.00",BP-2020-38153,Commercial,Alterations,4451,OSUNA,RD,NE,,2A,0000,SAWAYA ADDN,900,25000,DANIEL BRANCH - CU48845897,"VELEX INC., CROWN CASTLE",20201218,
3,2020-12-18,"December 18, 2020",Irwin Harms - Cu23726224,101 Hospital  NE,Sun Vista Enterprises Inc.,Change of Use,1262,1000.0,"$1,000.00",BP-2020-54826,Commercial,Change of Use,101,HOSPITAL,LOOP,NE,,1A,0000,MONTGOMERY VILLAGE ADDN,1262,1000,IRWIN HARMS - CU23726224,"SUN VISTA ENTERPRISES, INC.",20201218,1
4,2020-12-18,"December 18, 2020",Graham Hogan - Cu39623843,6000 San Mateo Blvd. NE,Franken Construction Company Inc.,Change of Use,6782,1000.0,"$1,000.00",BP-2020-45683,Commercial,Change of Use,6000,SAN MATEO,BLVD,NE,,A2B,0000,SPANISH LAND COMPANY,6782,1000,GRAHAM HOGAN - CU39623843,FRANKEN CONSTRUCTION COMPANY INC,20201218,
5,2020-12-18,"December 18, 2020",D' Ambrosio Designs,11150 Lomas Blvd. NE,Electrical Products Co.,Sign - Commercial Sign,0,2500.0,"$2,500.00",GP-2020-45679,Commercial,Sign - Commercial Sign,11150,LOMAS,BLVD,NE,,2A5A1A1,0000,HORNE DEVELOPMENT ADDN,0,2500,D' AMBROSIO DESIGNS,ELECTRICAL PRODUCTS COMPANY,20201218,0
6,2020-12-17,"December 17, 2020",Spectrum Services - Cu117773546,10136 Coors Blvd. NW,"Tilson Technology Management Inc., Spectrum",Alterations,50,25000.0,"$25,000.00",BP-2020-46914,Commercial,Alterations,10136,COORS,BLVD,NW,,2B1,0000,BLACK RANCH NORTHEAST PORTION OF,50,25000,SPECTRUM SERVICES - CU117773546,"TILSON TECHNOLOGY MANAGEMENT, INC., SPECTRUM",20201217,
7,2020-12-17,"December 17, 2020",Scharles Wilder - Cu114382063,1514 Coors Blvd. NW,"Bailey Land & Cattle Llc, H & W Architecture",Alterations,1953,25000.0,"$25,000.00",BP-2020-40021,Commercial,Alterations,1514,COORS,BLVD,NW,,1,0000,SANTA RITA WEST NO 2,1953,25000,SCHARLES WILDER - CU114382063,"BAILEY LAND & CATTLE LLC, H & W ARCHITECTURE",20201217,
8,2020-12-17,"December 17, 2020",Jessica Pompa - Cu105525227,9301 Stormcloud Ave. NW,"Budagher'S Landscape Co., Md7 Llc",New Building,0,75000.0,"$75,000.00",BP-2020-52901,Commercial,New Building,9301,STORMCLOUD,AV,NW,,38,0000,STORMCLOUD UNIT 1,0,75000,JESSICA POMPA - CU105525227,"BUDAGHER'S LANDSCAPE CO., MD7 LLC",20201217,
9,2020-12-17,"December 17, 2020","Las Lomitas N.E., Llc",1310 Cuesta Arriba Ct. NE,Mechenbier Construction Inc.,Wall - Retaining Wall > 2' Retention,0,5000.0,"$5,000.00",GP-2020-45602,Commercial,Wall - Retaining Wall > 2' Retention,1310,CUESTA ARRIBA,CT,NE,,18,0000,LAS LOMITAS BUSINESS PARK,0,5000,"LAS LOMITAS N.E., LLC",MECHENBIER CONSTRUCTION INC.,20201217,0
