,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2020-06-12,"June 12, 2020",Sunflower Bank (First National 1870),2200 Louisiana Blvd. NE,Electrical Products Co.,Sign - Commercial Sign,0,4200.0,"$4,200.00",GP-2020-20007,Commercial,Sign - Commercial Sign,2200,LOUISIANA,BLVD,NE,,A1,0000,ABQ UPTOWN SITE,0,4200,SUNFLOWER BANK (FIRST NATIONAL 1870),ELECTRICAL PRODUCTS COMPANY,20200612,0
1,2020-06-12,"June 12, 2020",Staybridge,1350 Sunport Pl. SE,Electrical Products Co.,Sign - Commercial Sign,0,6000.0,"$6,000.00",GP-2020-20439,Commercial,Sign - Commercial Sign,1350,SUNPORT,PL,SE,,4A,4B,SUNPORT PARK,0,6000,STAYBRIDGE,ELECTRICAL PRODUCTS COMPANY,20200612,0
2,2020-06-12,"June 12, 2020",Circle K ,2019 Carlisle Blvd. NE,Facility Solutions Group Inc.,Sign - Commercial Sign,0,0.0,,GP-2020-18903,Commercial,Sign - Commercial Sign,2019,CARLISLE,BLVD,NE,,A,1,SCOTT--GARLAND,0,0,CIRCLE K ,"FACILITY SOLUTIONS GROUP, INC",20200612,0
3,2020-06-12,"June 12, 2020",S & J'S Boutique,2130 San Mateo Blvd. NE,Electrical Products Co.,Sign - Commercial Sign,0,3300.0,"$3,300.00",GP-2020-20397,Commercial,Sign - Commercial Sign,2130,SAN MATEO,BLVD,NE,,5A,16,WAGNER--W J,0,3300,S & J'S BOUTIQUE,ELECTRICAL PRODUCTS COMPANY,20200612,0
4,2020-06-12,"June 12, 2020",Burrow Cafe,12501 Candelaria Road NE,Electrical Products Co.,Sign - Commercial Sign,0,3100.0,"$3,100.00",GP-2020-20024,Commercial,Sign - Commercial Sign,12501,CANDELARIA,RD,NE,,A, ,CANDELARIA & TRAMWAY SW,0,3100,BURROW CAFE,ELECTRICAL PRODUCTS COMPANY,20200612,0
5,2020-06-12,"June 12, 2020",Circle K ,5101 San Mateo Blvd. NE,Facility Solutions Group Inc.,Sign - Commercial Sign,0,0.0,,GP-2020-18901,Commercial,Sign - Commercial Sign,5101,SAN MATEO,BLVD,NE,,A2-1,0000,SANBUSCO ADDN,0,0,CIRCLE K ,"FACILITY SOLUTIONS GROUP, INC",20200612,0
6,2020-06-12,"June 12, 2020",Kenneth Curley - Cu53609976,7601 Montgomery Blvd. NE,"Infinigy, Xcell Networks Inc.",Alterations,200,6086.0,"$6,086.00",BP-2019-08823,Commercial,Alterations,7601,MONTGOMERY,BLVD,NE,,C1,0000,H E D,200,6086,KENNETH CURLEY - CU53609976,"INFINIGY, XCELL NETWORKS, INC",20200612,
7,2020-06-12,"June 12, 2020",Mike Blackwell - Cu92825055,1216 4Th St. NW,"Spectrum Pro Services Inc. , T-Mobile",Alterations,20,20000.0,"$20,000.00",BP-2019-19586,Commercial,Alterations,1216,4TH,ST,NW,,4A,6,PARIS ADDN,20,20000,MIKE BLACKWELL - CU92825055,"SPECTRUM PRO SERVICES, INC , T-MOBILE",20200612,
8,2020-06-12,"June 12, 2020",Kevin Georges - Cu23531153,7801 Lomas Blvd. NE,"Legacy Builders, LLC, Kevin Georges And Associates",Alterations,1078,15000.0,"$15,000.00",BP-2020-10235,Commercial,Alterations,7801,LOMAS,BLVD,NE,,F1,H,MESA DEL NORTE HEIGHTS ADDN NO 2,1078,15000,KEVIN GEORGES - CU23531153,"LEGACY BUILDERS, LLC, KEVIN GEORGES AND ASSOCIATES",20200612,
9,2020-06-12,"June 12, 2020",Circle K ,8601 Central Ave. NE,Facility Solutions Group Inc.,Sign - Commercial Sign,0,0.0,,GP-2020-18908,Commercial,Sign - Commercial Sign,8601,CENTRAL,AV,NE,,C1,8,MESA VERDE ADDN,0,0,CIRCLE K ,"FACILITY SOLUTIONS GROUP, INC",20200612,0
