,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2020-08-07,"August 07, 2020",Rebekah Bellum - Cu37349739,903 10Th St. SW,"Esa Construction Inc., Cherry/See/Reames Architects Pc",City Project,1372,355509.0,"$355,509.00",BP-2020-26983,Commercial,City Project,903,10TH,ST,SW,,RIO GRANDE PARK & ZOO,0000,RIO GRANDE ZOO,1372,355509,REBEKAH BELLUM - CU37349739,"ESA CONSTRUCTION, INC., CHERRY/SEE/REAMES ARCHITECTS PC",20200807,
1,2020-08-07,"August 07, 2020",Brittney Sawyer - Cu112846635,8516 Paseo Alameda  NE,"Enterprise Builders Corporation, Aria Studio Consultants Inc.",Alterations,5503,115000.0,"$115,000.00",BP-2020-26928,Commercial,Alterations,8516,PASEO ALAMEDA,,NE,,56,0000,ALAMEDA BUSINESS PARK,5503,115000,BRITTNEY SAWYER - CU112846635,"ENTERPRISE BUILDERS CORPORATION, ARIA STUDIO CONSULTANTS, INC.",20200807,
2,2020-08-07,"August 07, 2020",Freddie Montoya - Cu30537201,6205 Central Ave. NW,"Ec Contractors, LLC",Alterations,2400,23645.0,"$23,645.00",BP-2020-30149,Commercial,Alterations,6205,CENTRAL,AV,NW,,C15A,0000,TOWN OF ATRISCO GRANT UNIT 2,2400,23645,FREDDIE MONTOYA - CU30537201,"EC CONTRACTORS, LLC",20200807,
3,2020-08-06,"August 06, 2020",Bob Gallegos,215 Sierra  SE,Solar Works Energy Llc,Solar Under 10KW - Roof Mounted,0,14104.0,"$14,104.00",GP-2020-31016,Commercial,Solar Under 10KW - Roof Mounted,215,SIERRA,DR,SE,,8,10,MESA GRANDE ADDN,0,14104,BOB GALLEGOS,SOLAR WORKS ENERGY LLC,20200806,0
4,2020-08-06,"August 06, 2020",Accelerated Development,700 Coors Blvd. NW,C&C Services Commercial Construction Llc,Demolition - Demolition,0,0.0,,GP-2020-32985,Commercial,Demolition - Demolition,700,COORS,BLVD,NW,,B,0000,TOWN OF ATRISCO GRANT AIRPORT UNIT,0,0,ACCELERATED DEVELOPMENT,C&C SERVICES COMMERCIAL CONSTRUCTION LLC,20200806,0
5,2020-08-06,"August 06, 2020",Metro By T-Mobile,101 98Th St. NW,"Signplex, LLC",Sign - Commercial Sign,0,0.0,,GP-2020-29266,Commercial,Sign - Commercial Sign,101,98TH,ST,NW,,4,0000,VOLCANO POINT SHOPPING CENTER,0,0,METRO BY T-MOBILE,"SIGNPLEX, LLC",20200806,0
6,2020-08-06,"August 06, 2020",Mark Mico - Cu50261271,11811 Menaul Blvd. NE,Delinzio Builders Inc.,Alterations,2503,150305.0,"$150,305.00",BP-2020-19286,Commercial,Alterations,11811,MENAUL,BLVD,NE,,7,6,ENCHANTED MESA,2503,150305,MARK MICO - CU50261271,"DELINZIO BUILDERS, INC.",20200806,
7,2020-08-05,"August 05, 2020",Katie Nails And Spa,8520 Montgomery Blvd. NE,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,0.0,,GP-2020-29110,Commercial,Sign - Commercial Sign,8520,MONTGOMERY,BLVD,NE,,4,0000,MONTGOMERY CROSSING ADDN PHASE 2,0,0,KATIE NAILS AND SPA,"SIGNART OF NEW MEXICO, INC.",20200805,0
8,2020-08-05,"August 05, 2020",Daniel Branch - Cu48845897,8080 Academy Road NE,"Enertech Resources, LLC",Alterations,500,25000.0,"$25,000.00",BP-2019-09882,Commercial,Alterations,8080,ACADEMY,RD,NE,,2A1A,0000,EDWARD--WILLIAM O & MARY L,500,25000,DANIEL BRANCH - CU48845897,"ENERTECH RESOURCES, LLC",20200805,
9,2020-08-05,"August 05, 2020",Joanne  Landry  - Cu100841866,541 Mesilla St. SE,Rio Conchos Corp.,Foundation,126,30388.0,"$30,388.00",BP-2019-35825,Commercial,Foundation,541,MESILLA,ST,SE,,14,12,EMIL MANN ADDN,126,30388,JOANNE  LANDRY  - CU100841866,RIO CONCHOS CORPORATION,20200805,
