,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2020-11-13,"November 13, 2020",Amy Hodgson - Cu107930464,10131 Coors Blvd. NW,"Skarsgard Construction, State Permits Inc.",Alterations,2429,76800.0,"$76,800.00",BP-2020-48800,Commercial,Alterations,10131,COORS,BLVD,NW,,A,0000,ALAMEDA WEST,2429,76800,AMY HODGSON - CU107930464,"SKARSGARD CONSTRUCTION, STATE PERMITS, INC",20201113,
1,2020-11-12,"November 12, 2020",Filipino Hawaiian Food,7200 Montgomery Blvd. NE,"Del Rio Signs, LLC",Sign - Commercial Sign,0,0.0,,GP-2020-41203,Commercial,Sign - Commercial Sign,7200,MONTGOMERY,BLVD,NE,,M,0000,STARDUST SKIES UNIT 4,0,0,FILIPINO HAWAIIAN FOOD,"DEL RIO SIGNS, LLC",20201112,0
2,2020-11-12,"November 12, 2020",Roger Cinelli - Cu23591146,5800 4Th St. NW,Tiraz Construction Llc,New Building,15616,980000.0,"$980,000.00",BP-2020-18238,Commercial,New Building,5800,4TH,ST,NW,,86,0000,LOS ALAMOS ADDN,15616,980000,ROGER CINELLI - CU23591146,TIRAZ CONSTRUCTION LLC,20201112,
3,2020-11-12,"November 12, 2020",Valer Dental Braces,120 Eubank Blvd. SE,Electrical Products Co.,Sign - Commercial Sign,0,10000.0,"$10,000.00",GP-2020-45678,Commercial,Sign - Commercial Sign,120,EUBANK,BLVD,SE,,A2,0000,GIGAS ADDN,0,10000,VALER DENTAL BRACES,ELECTRICAL PRODUCTS COMPANY,20201112,0
4,2020-11-10,"November 10, 2020",Mcchristie Curry - Cu46028429,3326 Central Ave. SE,White Sands Construction Inc.,Alterations,2255,492236.0,"$492,236.00",BP-2020-37455,Commercial,Alterations,3326,CENTRAL,AV,SE,,11A,48,UNIVERSITY HEIGHTS,2255,492236,MCCHRISTIE CURRY - CU46028429,"WHITE SANDS CONSTRUCTION, INC.",20201110,
5,2020-11-10,"November 10, 2020",Erik Jorgensen - Cu120247175,122 Yale Blvd. SE,"Enterprise Builders Corp., Erik L Jorgensen Architect",Alterations,2204,30000.0,"$30,000.00",BP-2020-39933,Commercial,Alterations,122,YALE,BLVD,SE,,11,1,UNIVERSITY HEIGHTS,2204,30000,ERIK JORGENSEN - CU120247175,"ENTERPRISE BUILDERS CORPORATION, ERIK L JORGENSEN ARCHITECT",20201110,
6,2020-11-09,"November 09, 2020",Jeremy Ortiz - Cu31709007,6000 Topke Pl. NE,"Energy Saving Contractors Inc., Archis Design",Multiple Family Buildings,8186,1000000.0,"$1,000,000.00",BP-2020-38331,Commercial,Multiple Family Buildings,6000,TOPKE,PL,NE,,5,0000,LUSK CORPORATION APARTMENT DEVELOPMENT ADDN,8186,1000000,JEREMY ORTIZ - CU31709007,"ENERGY SAVING CONTRACTORS, INC., ARCHIS DESIGN",20201109,8
7,2020-11-09,"November 09, 2020",Spectrum Services - Cu117773546,201 Marquette Ave. NW,"Spectrum Pro Services Inc., Spectrum",Alterations,400,20000.0,"$20,000.00",BP-2020-39252,Commercial,Alterations,201,MARQUETTE,AV,NW,,23,3,ARMIJO--FRANCISCO Y OTERO,400,20000,SPECTRUM SERVICES - CU117773546,"SPECTRUM PRO SERVICES, INC., SPECTRUM",20201109,
8,2020-11-09,"November 09, 2020",Mark Palmer - Cu23329423,609 Encino Pl. NE,Archuleta Restoration And Remodel Llc,Alterations,52360,500000.0,"$500,000.00",BP-2020-42259,Commercial,Alterations,609,ENCINO,PL,NE,,1,0000,ENCINO PLACE ADDN,52360,500000,MARK PALMER - CU23329423,ARCHULETA RESTORATION AND REMODEL LLC,20201109,
9,2020-11-09,"November 09, 2020",Treveston Elliott - Cu70987967,4610 Jefferson  NE,"Jte Construction, LLC, Treveston Elliott Architect",Alterations,3550,65000.0,"$65,000.00",BP-2020-47256,Commercial,Alterations,4610,JEFFERSON,LA,NE,,2A1,0000,JEFFERSON OFFICE PLAZA,3550,65000,TREVESTON ELLIOTT - CU70987967,"JTE CONSTRUCTION, LLC, TREVESTON ELLIOTT ARCHITECT",20201109,
