,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2020-09-25,"September 25, 2020",On-Site,1349 Arroyo Hondo St. SW,"A Garcia Mechanical, LLC",Existing,0,40000.0,"$40,000.00",BP-2019-44182,Commercial,Existing,1349,ARROYO HONDO,ST,SW,,68,0000,VISTA MANZANO UNIT 1,0,40000,ON-SITE,"A GARCIA MECHANICAL, LLC",20200925,0
1,2020-09-25,"September 25, 2020",Caja De Juguetes Day Care,1237 8Th St. NW,Alarm Control Technologies Inc.,Existing,0,163676.0,"$163,676.00",BP-2020-19663,Commercial,Existing,1237,8TH,ST,NW,,38,0000,MOORE REALTY CO ADDN NO 1,0,163676,CAJA DE JUGUETES DAY CARE,"ALARM CONTROL TECHNOLOGIES, INC.",20200925,0
2,2020-09-25,"September 25, 2020",Caja De Juguetes Day Care,1243 8Th St. NW,Alarm Control Technologies Inc.,Existing,0,177448.0,"$177,448.00",BP-2020-19688,Commercial,Existing,1243,8TH,ST,NW,,36,0000,MOORE REALTY CO ADDN NO 1,0,177448,CAJA DE JUGUETES DAY CARE,"ALARM CONTROL TECHNOLOGIES, INC.",20200925,0
3,2020-09-25,"September 25, 2020",Oasis ,4411 Mcleod Road NE,"Del Rio Signs, LLC",Sign - Commercial Sign,0,0.0,,GP-2020-40841,Commercial,Sign - Commercial Sign,4411,MCLEOD,RD,NE,,2A2,0000,MCLEOD REALTY,0,0,OASIS ,"DEL RIO SIGNS, LLC",20200925,0
4,2020-09-25,"September 25, 2020",Caja De Juguetes Day Care,7209 Jefferson St. NE,Alarm Control Technologies Inc.,Existing,0,225000.0,"$225,000.00",BP-2020-34014,Commercial,Existing,7209,JEFFERSON,ST,NE,,38B,0000,INTERSTATE INDUSTRIAL TRACT UNIT 4,0,225000,CAJA DE JUGUETES DAY CARE,"ALARM CONTROL TECHNOLOGIES, INC.",20200925,0
5,2020-09-25,"September 25, 2020",On-Site ,900 8Th St. NW,"A Garcia Mechanical, LLC",Existing,0,30000.0,"$30,000.00",BP-2020-33136,Commercial,Existing,900,8TH,ST,NW,,1,A,PARK ADDN,0,30000,ON-SITE ,"A GARCIA MECHANICAL, LLC",20200925,0
6,2020-09-24,"September 24, 2020",Coa/Ladera Gold Course ,4565 Juan Tabo Blvd. NE,B & D Industries Inc.,Boiler,0,25000.0,"$25,000.00",BP-2020-30505,Commercial,Boiler,4565,JUAN TABO,BLVD,NE,,22A,0000,FERRARI-ESQUIBEL-PALMER,0,25000,COA/LADERA GOLD COURSE ,B & D INDUSTRIES INC,20200924,0
7,2020-09-24,"September 24, 2020",Mister Car Wash,6201 Alameda Blvd. NE,Anderson Air Corps,Appliance,0,0.0,,BP-2020-35420,Commercial,Appliance,6201,ALAMEDA,BLVD,NE,,1A,28,N ABQ ACRES TR A UNIT B,0,0,MISTER CAR WASH,ANDERSON AIR CORPS,20200924,0
8,2020-09-24,"September 24, 2020",Dollar Tree,1405 Renaissance Blvd. NE,"Del Rio Signs, LLC",Sign - Commercial Sign,0,0.0,,GP-2020-39410,Commercial,Sign - Commercial Sign,1405,RENAISSANCE,BLVD,NE,,3A11B,0000,RENAISSANCE CENTER,0,0,DOLLAR TREE,"DEL RIO SIGNS, LLC",20200924,0
9,2020-09-24,"September 24, 2020","Weir Plumbing, Heating And Cooling, Llc",2511 General Bradley St. NE,"Weir Plumbing, Heating, And Cooling, LLC",New,0,8854.56,"$8,854.56",BP-2020-37666,Commercial,New,2511,GENERAL BRADLEY,ST,NE,,15,P,HOFFMANTOWN ADDN,0,8854.56,"WEIR PLUMBING, HEATING AND COOLING, LLC","WEIR PLUMBING, HEATING, AND COOLING, LLC",20200924,0
10,2020-09-23,"September 23, 2020",Mudd Brothers,3011 2Nd St. NW,Solar Works Energy Llc,Solar Under 10KW - Roof Mounted,0,34639.0,"$34,639.00",GP-2020-40334,Commercial,Solar Under 10KW - Roof Mounted,3011,2ND,ST,NW,,7,2,GENTRY ADDN,0,34639,MUDD BROTHERS,SOLAR WORKS ENERGY LLC,20200923,0
11,2020-09-23,"September 23, 2020",Rio Grande Travel,6500 Holly Ave. NE,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,0.0,,GP-2020-39828,Commercial,Sign - Commercial Sign,6500,HOLLY,AV,NE,,A,0000,HOLLY SQUARE,0,0,RIO GRANDE TRAVEL,"SIGNART OF NEW MEXICO, INC.",20200923,0
12,2020-09-23,"September 23, 2020",Jabil,6123 Wyeth  SE,Yearout Mechanical Inc.,Existing,0,302099.32,"$302,099.32",BP-2020-36429,Commercial,Existing,6123,WYETH,DR,SE,,7,19,MESA DEL SOL MONTAGE UNIT 3B,0,302099.32,JABIL,YEAROUT MECHANICAL INC.,20200923,0
13,2020-09-23,"September 23, 2020",Greewater Villas Del Sol Ll,200 Figueroa St. NE,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,0.0,,GP-2020-40043,Commercial,Sign - Commercial Sign,200,FIGUEROA,ST,NE,,A,0000,CANYON ACRES,0,0,GREEWATER VILLAS DEL SOL LL,"SIGNART OF NEW MEXICO, INC.",20200923,0
14,2020-09-23,"September 23, 2020",Marz Barbeshop,4500 Cutler Ave. NE,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,0.0,,GP-2020-35164,Commercial,Sign - Commercial Sign,4500,CUTLER,AV,NE,,2A,0000,PAVILIONS AT SAN MATEO,0,0,MARZ BARBESHOP,"SIGNART OF NEW MEXICO, INC.",20200923,0
15,2020-09-23,"September 23, 2020",Mister Car Wash,7770 Jefferson St. NE,Anderson Air Corps,Appliance,0,136812.0,"$136,812.00",BP-2020-39848,Commercial,Appliance,7770,JEFFERSON,ST,NE,,2A2BA,0000,JOURNAL CENTER,0,136812,MISTER CAR WASH,ANDERSON AIR CORPS,20200923,0
16,2020-09-22,"September 22, 2020",City Of Albuquerque,7401 Paseo Del Norte  NE,Triwest Fence Llc,Sign - Commercial Sign,0,0.0,,GP-2020-39712,Commercial,Sign - Commercial Sign,7401,PASEO DEL NORTE,,NE,,22A,10,N ABQ ACRES TR 2 UNIT 3,0,0,CITY OF ALBUQUERQUE,TRIWEST FENCE LLC,20200922,0
17,2020-09-22,"September 22, 2020",City Of Albuquerque,5107 Ensenada Pl. NW,Triwest Fence Llc,Sign - Commercial Sign,0,60000.0,"$60,000.00",BP-2019-25453,Commercial,Sign - Commercial Sign,5107,ENSENADA,PL,NW,,11,7,SANDIA PLAZA,0,60000,CITY OF ALBUQUERQUE,TRIWEST FENCE LLC,20200922,0
18,2020-09-22,"September 22, 2020",Irepair Nm,2000 Carlisle Blvd. NE,"Del Rio Signs, LLC",Sign - Commercial Sign,0,0.0,,GP-2020-38619,Commercial,Sign - Commercial Sign,2000,CARLISLE,BLVD,NE,,28A,A,ALTURA ADDN,0,0,IREPAIR NM,"DEL RIO SIGNS, LLC",20200922,0
19,2020-09-21,"September 21, 2020",T-Mobile,6220 Paseo Del Norte  NE,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,0.0,,GP-2020-29825,Commercial,Sign - Commercial Sign,6220,PASEO DEL NORTE,,NE,,A1B2,0000,LOS ANGELES CENTER,0,0,T-MOBILE,"SIGNART OF NEW MEXICO, INC.",20200921,0
20,2020-09-21,"September 21, 2020",Lovelace,1020 Tijeras Ave. NE,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,0.0,,GP-2020-37551,Commercial,Sign - Commercial Sign,1020,TIJERAS,AV,NE,,A,22,BROWNEWELL & LAILS HIGHLAND ADDN,0,0,LOVELACE,"SIGNART OF NEW MEXICO, INC.",20200921,0
21,2020-09-21,"September 21, 2020",Nick Evans,13001 Singing Arrow Ave. SE,"E & S Gonzales Electric, LLC",New,0,70000.0,"$70,000.00",BP-2020-32634,Commercial,New,13001,SINGING ARROW,AV,SE,,K,K,DORADO VILLAGE & CANADA VILLAGE SECOND UNIT,0,70000,NICK EVANS,"E & S GONZALES ELECTRIC, LLC",20200921,0
