,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2020-03-20,"March 20, 2020",Ruby Sky Ventures,1120 Griegos Road NW,Solar Works Energy Llc,Solar Under 10KW - Roof Mounted,0,9636.0,"$9,636.00",GP-2020-08917,Commercial,Solar Under 10KW - Roof Mounted,1120,GRIEGOS,RD,NW,,43A,0000,ROSSITER ADDN,0,9636,RUBY SKY VENTURES,SOLAR WORKS ENERGY LLC,20200320,0
1,2020-03-19,"March 19, 2020",Walmart,501 Morris St. NE,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,0.0,,GP-2020-09038,Commercial,Sign - Commercial Sign,501,MORRIS,ST,NE,,B1A1A,0000,TOWNE PARK PLAZA,0,0,WALMART,"SIGNART OF NEW MEXICO, INC.",20200319,0
2,2020-03-19,"March 19, 2020",All Wash Up Cashwash ,1125 Menaul Blvd. NW,C&C Services Commercial Construction Llc,Demolition - Demolition,0,1000.0,"$1,000.00",GP-2020-11342,Commercial,Demolition - Demolition,1125,MENAUL,BLVD,NW,,101A,0000,MCDONALD ACRES UNIT 4,0,1000,ALL WASH UP CASHWASH ,C&C SERVICES COMMERCIAL CONSTRUCTION LLC,20200319,0
3,2020-03-19,"March 19, 2020",Dante Carney - Cu98300123,2708 Alamogordo  NW,"Northstar Communications Inc., Conversion Test Contractor, Crafton Communications Inc.",Alterations,1300,25000.0,"$25,000.00",BP-2019-30096,Commercial,Alterations,2708,ALAMOGORDO,DR,NW,,14B,G,PALISADES,1300,25000,DANTE CARNEY - CU98300123,"NORTHSTAR COMMUNICATIONS, INC., CONVERSION TEST CONTRACTOR, CRAFTON COMMUNICATIONS INC",20200319,
4,2020-03-19,"March 19, 2020",Joseph Doyle - Cu109088724,1801 Randolph Ct. SE,Enterprise Builders Corp.,Alterations,19108,1800000.0,"$1,800,000.00",BP-2020-04517,Commercial,Alterations,1801,RANDOLPH,CT,SE,,2A1,0000,NEWPORT INDUSTRIAL PARK WEST UNIT 1,19108,1800000,JOSEPH DOYLE - CU109088724,ENTERPRISE BUILDERS CORPORATION,20200319,
5,2020-03-19,"March 19, 2020",Modern Alchemist,7900 San Pedro  NE,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,0.0,,GP-2020-09502,Commercial,Sign - Commercial Sign,7900,SAN PEDRO,DR,NE,,1A,12,N ABQ ACRES TRACT A UNIT A,0,0,MODERN ALCHEMIST,"SIGNART OF NEW MEXICO, INC.",20200319,0
6,2020-03-19,"March 19, 2020",New Mexico State Land ,10600 Central Ave. SE,C&C Services Commercial Construction Llc,Demolition - Demolition,0,1000.0,"$1,000.00",GP-2020-11341,Commercial,Demolition - Demolition,10600,CENTRAL,AV,SE,,C,0000,VIDEO ADDN,0,1000,NEW MEXICO STATE LAND ,C&C SERVICES COMMERCIAL CONSTRUCTION LLC,20200319,0
7,2020-03-19,"March 19, 2020",Swim Labs,99999 Ventura St. NE,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,0.0,,GP-2020-08745,Commercial,Sign - Commercial Sign,99999,VENTURA,ST,NE,,C,19,N ABQ ACRES TR 3 UNIT 3,0,0,SWIM LABS,"SIGNART OF NEW MEXICO, INC.",20200319,0
8,2020-03-19,"March 19, 2020",Sam'S Club,1421 Renaissance Blvd. NE,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,0.0,,GP-2020-09548,Commercial,Sign - Commercial Sign,1421,RENAISSANCE,BLVD,NE,,3A4A1A,0000,RENAISSANCE CENTER,0,0,SAM'S CLUB,"SIGNART OF NEW MEXICO, INC.",20200319,0
9,2020-03-18,"March 18, 2020",Freddie Montoya - Cu30537201,360 Eubank Blvd. NE,"Albuquerque Stair, L.L.C.",Alterations,3124,25000.0,"$25,000.00",BP-2020-04754,Commercial,Alterations,360,EUBANK,BLVD,NE,,C2,0000,TOWNE PARK PLAZA,3124,25000,FREDDIE MONTOYA - CU30537201,"ALBUQUERQUE STAIR, L.L.C.",20200318,
10,2020-03-18,"March 18, 2020",Ruby Sky Ventures,1120 Griegos Road NW,Solar Works Energy Llc,Solar Under 10KW - Ground,0,9636.0,"$9,636.00",GP-2020-09413,Commercial,Solar Under 10KW - Ground,1120,GRIEGOS,RD,NW,,43A,0000,ROSSITER ADDN,0,9636,RUBY SKY VENTURES,SOLAR WORKS ENERGY LLC,20200318,0
11,2020-03-18,"March 18, 2020",Ted Weber - Cu111396634,8212 Pan American Frwy  NE,Hilltop Landscape Architects & Contrs,Addition,476,15910.0,"$15,910.00",BP-2020-10838,Commercial,Addition,8212,PAN AMERICAN FRWY,,NE,,B,17,N ABQ ACRES TR A UNIT B,476,15910,TED WEBER - CU111396634,HILLTOP LANDSCAPE ARCHITECTS & CONTRS,20200318,
12,2020-03-18,"March 18, 2020",Joe  Simons - Cu23409847,9270 Eagle Ranch Road NW,Picasso Builders Llc,Alterations,4326,0.0,,BP-2020-11246,Commercial,Alterations,9270,EAGLE RANCH,RD,NW,,A3A,0000,PLAZA AT PASEO DEL NORTE,4326,0,JOE  SIMONS - CU23409847,PICASSO BUILDERS LLC,20200318,
13,2020-03-18,"March 18, 2020",Circle K,10000 De Vargas Road SW,Facility Solutions Group Inc.,Sign - Commercial Sign,0,0.0,,GP-2020-09958,Commercial,Sign - Commercial Sign,10000,DE VARGAS,RD,SW,,50-A REMAINDER OF, ,UNIT 5 ATRISCO VILLAGE SNOW VISTA SUBDIVISION,0,0,CIRCLE K,"FACILITY SOLUTIONS GROUP, INC",20200318,0
14,2020-03-18,"March 18, 2020",Jessica Veit - Cu68728436,7601 Jefferson St. NE,"Davis, R.E. Construction Co Inc., Dekker Perich Sabatini",Alterations,2785,69625.0,"$69,625.00",BP-2020-10234,Commercial,Alterations,7601,JEFFERSON,ST,NE,,5D1A,0000,JOURNAL CENTER,2785,69625,JESSICA VEIT - CU68728436,"DAVIS, R.E. CONSTRUCTION CO INC., DEKKER PERICH SABATINI",20200318,1
15,2020-03-18,"March 18, 2020",Ruby Sky Ventures,1120 Griegos Road NW,Solar Works Energy Llc,Solar Under 10KW - Roof Mounted,0,12261.0,"$12,261.00",GP-2020-10116,Commercial,Solar Under 10KW - Roof Mounted,1120,GRIEGOS,RD,NW,,43A,0000,ROSSITER ADDN,0,12261,RUBY SKY VENTURES,SOLAR WORKS ENERGY LLC,20200318,0
16,2020-03-17,"March 17, 2020",R Green Leaf ,10250 Cottonwood Park  NW,Electrical Products Co.,Sign - Commercial Sign,0,0.0,,GP-2020-09147,Commercial,Sign - Commercial Sign,10250,COTTONWOOD PARK,,NW,,G1A1,0000,SEVEN BAR RANCH,0,0,R GREEN LEAF ,ELECTRICAL PRODUCTS COMPANY,20200317,0
17,2020-03-17,"March 17, 2020",Cbd Boutique ,12501 Candelaria Road NE,Electrical Products Co.,Sign - Commercial Sign,0,0.0,,GP-2020-07829,Commercial,Sign - Commercial Sign,12501,CANDELARIA,RD,NE,,A, ,CANDELARIA & TRAMWAY SW,0,0,CBD BOUTIQUE ,ELECTRICAL PRODUCTS COMPANY,20200317,0
18,2020-03-17,"March 17, 2020",William Kleinschmidt - Cu40551596,6600 Menaul Blvd. NE,"Albuquerque Builders Inc., William Kleinschmidt Architect",Alterations,1222,80000.0,"$80,000.00",BP-2020-10450,Commercial,Alterations,6600,MENAUL,BLVD,NE,,3A1/CORONADO CENTER,0000,JEANNEDALE UNIT 6,1222,80000,WILLIAM KLEINSCHMIDT - CU40551596,"ALBUQUERQUE BUILDERS, INC., WILLIAM KLEINSCHMIDT ARCHITECT",20200317,1
19,2020-03-17,"March 17, 2020",Daniel Branch - Cu48845897,1613 Indian School Road NW,"Collins Engine Generator Service Inc., Crown Castle",Addition,743,45000.0,"$45,000.00",BP-2020-04228,Commercial,Addition,1613,INDIAN SCHOOL,RD,NW,,9,5,GLENWAY PARK ADDN,743,45000,DANIEL BRANCH - CU48845897,"COLLINS ENGINE GENERATOR SERVICE INC., CROWN CASTLE",20200317,
20,2020-03-17,"March 17, 2020",Mister Car Wash,201 98Th St. NW,Electrical Products Co.,Sign - Commercial Sign,0,0.0,,GP-2020-08712,Commercial,Sign - Commercial Sign,201,98TH,ST,NW,,TR 1,0000,"HERRERA FAMILY, LLC--LANDS OF",0,0,MISTER CAR WASH,ELECTRICAL PRODUCTS COMPANY,20200317,0
21,2020-03-17,"March 17, 2020",Clint  Do Not Use Wilsey - Cu41007784,100 Coors Blvd. NW,Pmc Construction,Alterations,1200,50000.0,"$50,000.00",BP-2020-04120,Commercial,Alterations,100,COORS,BLVD,NW,,E,0000,ATRISCO VILLAGE,1200,50000,CLINT  DO NOT USE WILSEY - CU41007784,PMC CONSTRUCTION,20200317,
