,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2021-08-06,"August 06, 2021",Dan Barnsley - Cu127472242,1511 Broadway Blvd. SE,"Barnsley Construction, LLC",Alterations,600,20000.0,"$20,000.00",BP-2021-29014,Commercial,Alterations,1511,BROADWAY,BLVD,SE,,3A,L,EASTERN ADDN,600,20000,DAN BARNSLEY - CU127472242,"BARNSLEY CONSTRUCTION, LLC",20210806,
1,2021-08-06,"August 06, 2021",Treveston Elliott - Cu70987967,6001 San Mateo Blvd. NE,"Treveston Elliott Architect, Enka Construction Llc",Alterations,1494,35000.0,"$35,000.00",BP-2021-30627,Commercial,Alterations,6001,SAN MATEO,BLVD,NE,,3A2,0000,BLACK ADDN,1494,35000,TREVESTON ELLIOTT - CU70987967,"TREVESTON ELLIOTT ARCHITECT, ENKA CONSTRUCTION LLC",20210806,
2,2021-08-06,"August 06, 2021",Srdan Kalajdzic - Cu110891367,903 10Th St. SW,Bradbury Stamm Construction  Inc.,City Project,1158,0.0,,BP-2020-54089,Commercial,City Project,903,10TH,ST,SW,,RIO GRANDE PARK & ZOO,0000,RIO GRANDE ZOO,1158,0,SRDAN KALAJDZIC - CU110891367,BRADBURY STAMM CONSTRUCTION  INC.,20210806,
3,2021-08-06,"August 06, 2021",Srdan Kalajdzic - Cu110891367,903 10Th St. SW,Bradbury Stamm Construction  Inc.,City Project,330,0.0,,BP-2020-54135,Commercial,City Project,903,10TH,ST,SW,,RIO GRANDE PARK & ZOO,0000,RIO GRANDE ZOO,330,0,SRDAN KALAJDZIC - CU110891367,BRADBURY STAMM CONSTRUCTION  INC.,20210806,
4,2021-08-06,"August 06, 2021",Srdan Kalajdzic - Cu110891367,903 10Th St. SW,Bradbury Stamm Construction  Inc.,City Project,1693,0.0,,BP-2021-04338,Commercial,City Project,903,10TH,ST,SW,,RIO GRANDE PARK & ZOO,0000,RIO GRANDE ZOO,1693,0,SRDAN KALAJDZIC - CU110891367,BRADBURY STAMM CONSTRUCTION  INC.,20210806,
5,2021-08-06,"August 06, 2021",Legacy Financial Group,9400 Holly Ave. NE,"Signplex, LLC",Sign - Commercial Sign,0,0.0,,GP-2021-29904,Commercial,Sign - Commercial Sign,9400,HOLLY,AV,NE,,A,0000,DESERT RIDGE OFFICE PARK,0,0,LEGACY FINANCIAL GROUP,"SIGNPLEX, LLC",20210806,0
6,2021-08-06,"August 06, 2021",Srdan Kalajdzic - Cu110891367,903 10Th St. SW,Bradbury Stamm Construction  Inc.,City Project,894,0.0,,BP-2020-54056,Commercial,City Project,903,10TH,ST,SW,,RIO GRANDE PARK & ZOO,0000,RIO GRANDE ZOO,894,0,SRDAN KALAJDZIC - CU110891367,BRADBURY STAMM CONSTRUCTION  INC.,20210806,
7,2021-08-06,"August 06, 2021","Stephen Leos Architect, Llc Stephen Leos - Cu82244107",8521 Golf Course Road NW,2 Vet'S Construction Llc,Alterations,2472,65000.0,"$65,000.00",BP-2021-31704,Commercial,Alterations,8521,GOLF COURSE,RD,NW,,H6A1A2,0000,RIVERVIEW,2472,65000,"STEPHEN LEOS ARCHITECT, LLC STEPHEN LEOS - CU82244107",2 VET'S CONSTRUCTION LLC,20210806,
8,2021-08-06,"August 06, 2021",Srdan Kalajdzic - Cu110891367,903 10Th St. SW,Bradbury Stamm Construction  Inc.,City Project,3796,0.0,,BP-2020-54058,Commercial,City Project,903,10TH,ST,SW,,RIO GRANDE PARK & ZOO,0000,RIO GRANDE ZOO,3796,0,SRDAN KALAJDZIC - CU110891367,BRADBURY STAMM CONSTRUCTION  INC.,20210806,
9,2021-08-06,"August 06, 2021",Srdan Kalajdzic - Cu110891367,903 10Th St. SW,Bradbury Stamm Construction  Inc.,City Project,805,0.0,,BP-2020-54175,Commercial,City Project,903,10TH,ST,SW,,RIO GRANDE PARK & ZOO,0000,RIO GRANDE ZOO,805,0,SRDAN KALAJDZIC - CU110891367,BRADBURY STAMM CONSTRUCTION  INC.,20210806,
10,2021-08-06,"August 06, 2021",Ricardo Medrano - Cu23058137,1114 7Th St. NW,Affordable Solar Installation Inc.,Alterations,2274,90073.14,"$90,073.14",BP-2021-06483,Commercial,Alterations,1114,7TH,ST,NW,,A,0000,ESCUELA DEL SOL,2274,90073.14,RICARDO MEDRANO - CU23058137,"AFFORDABLE SOLAR INSTALLATION, INC",20210806,
11,2021-08-06,"August 06, 2021",Sandia Laboratory Federal Credit Union,7412 Jefferson St. NE,"Signplex, LLC",Sign - Commercial Sign,0,0.0,,GP-2021-29749,Commercial,Sign - Commercial Sign,7412,JEFFERSON,ST,NE,,4AA4A,0000,JOURNAL CENTER,0,0,SANDIA LABORATORY FEDERAL CREDIT UNION,"SIGNPLEX, LLC",20210806,0
12,2021-08-06,"August 06, 2021",Srdan Kalajdzic - Cu110891367,903 10Th St. SW,Bradbury Stamm Construction  Inc.,City Project,330,0.0,,BP-2020-54169,Commercial,City Project,903,10TH,ST,SW,,RIO GRANDE PARK & ZOO,0000,RIO GRANDE ZOO,330,0,SRDAN KALAJDZIC - CU110891367,BRADBURY STAMM CONSTRUCTION  INC.,20210806,
13,2021-08-06,"August 06, 2021",Beyond Health,3700 Bosque Plaza  NW,Electrical Products Co.,Sign - Commercial Sign,0,2900.0,"$2,900.00",GP-2021-30650,Commercial,Sign - Commercial Sign,3700,BOSQUE PLAZA,LA,NW,,4,0000,BOSQUE PLAZA,0,2900,BEYOND HEALTH,ELECTRICAL PRODUCTS COMPANY,20210806,0
14,2021-08-06,"August 06, 2021",Srdan Kalajdzic - Cu110891367,903 10Th St. SW,Bradbury Stamm Construction  Inc.,City Project,580,0.0,,BP-2020-54129,Commercial,City Project,903,10TH,ST,SW,,RIO GRANDE PARK & ZOO,0000,RIO GRANDE ZOO,580,0,SRDAN KALAJDZIC - CU110891367,BRADBURY STAMM CONSTRUCTION  INC.,20210806,
15,2021-08-05,"August 05, 2021",Alexandra Crowe - Cu118728339,13109 Mountain Road NE,"Budagher Co., State 48 Development Consulting",New Building,2,100000.0,"$100,000.00",BP-2021-28830,Commercial,New Building,13109,MOUNTAIN,RD,NE,,8,1,PANORAMA HEIGHTS UNIT 3,2,100000,ALEXANDRA CROWE - CU118728339,"BUDAGHER CO., STATE 48 DEVELOPMENT CONSULTING",20210805,
16,2021-08-05,"August 05, 2021",1200 Development,1132 Ortiz  SE,Nm Solar Group Inc.,Solar Under 10KW - Roof Mounted,0,99372.0,"$99,372.00",GP-2021-09248,Commercial,Solar Under 10KW - Roof Mounted,1132,ORTIZ,DR,SE,,A,2,VIRGINIA PLACE ADDN REPLAT OF LOTS 7-12 BLK 2,0,99372,1200 DEVELOPMENT,NM SOLAR GROUP INC,20210805,0
17,2021-08-05,"August 05, 2021",Devin Nguyen,2100 Carlisle Blvd. NE,"Jaynes Corporation, Modulus Architects Inc.",Demolition - Demolition,0,80000.0,"$80,000.00",GP-2021-13796,Commercial,Demolition - Demolition,2100,CARLISLE,BLVD,NE,,A1,0000,CARLISLE & INDIAN SCHOOL,0,80000,DEVIN NGUYEN,"JAYNES CORPORATION, MODULUS ARCHITECTS, INC",20210805,0
18,2021-08-05,"August 05, 2021",Roger Cinelli - Cu23591146,1201 Cardenas  NE,"Dama Construction, Roger Cinelli And Associates Inc.",New Building,2157,0.0,,BP-2021-33415,Commercial,New Building,1201,CARDENAS,DR,NE,,1,0000,MARBLE TOWNHOMES,2157,0,ROGER CINELLI - CU23591146,"DAMA CONSTRUCTION, ROGER CINELLI AND ASSOCIATES INC",20210805,
