,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2020-04-03,"April 03, 2020",Oswaldo Amaya - Cu94918728,5001 Montgomery Blvd. NE,"North Bar Industries, LLC, Casa Design Studio",Alterations,13166,35000.0,"$35,000.00",BP-2020-04641,Commercial,Alterations,5001,MONTGOMERY,BLVD,NE,,D1A,0000,MONTGOMERY PLAZA,13166,35000,OSWALDO AMAYA - CU94918728,"NORTH BAR INDUSTRIES, LLC, CASA DESIGN STUDIO",20200403,1
1,2020-04-03,"April 03, 2020",Joe Grady,1203 Coal Ave. SE,Accent Adobe Inc.,Demolition - Demolition,0,0.0,,GP-2020-13628,Commercial,Demolition - Demolition,1203,COAL,AV,SE,,7,32,TERRACE ADDN,0,0,JOE GRADY,"ACCENT ADOBE, INC.",20200403,0
2,2020-04-03,"April 03, 2020",Sandia Foundation ,1200 Lomas Blvd. NE,F & J Home Builders,Demolition - Demolition,0,1000.0,"$1,000.00",GP-2020-13746,Commercial,Demolition - Demolition,1200,LOMAS,BLVD,NE,,JJ,0000,SOUTHWESTERN CONSTRUCTION COMPANY,0,1000,SANDIA FOUNDATION ,F & J HOME BUILDERS,20200403,0
3,2020-04-03,"April 03, 2020",Hc Group Dps - Cu66556058,1100 Central Ave. SE,"Platinum Builders Corp., Dekker Perich Sabatini",Alterations,2105,315000.0,"$315,000.00",BP-2019-48889,Commercial,Alterations,1100,CENTRAL,AV,SE,,1A,0000,PRESBYTERIAN HOSPITAL-MAIN CAMPUS PHASE 1,2105,315000,HC GROUP DPS - CU66556058,"PLATINUM BUILDERS CORPORATION, DEKKER PERICH SABATINI",20200403,
4,2020-04-02,"April 02, 2020",Max Winn - Cu68887107,5601 Balloon Fiesta  NE,"Budagher'S Landscape Co., Young Design Corp",Alterations,895,25000.0,"$25,000.00",BP-2020-12183,Commercial,Alterations,5601,BALLOON FIESTA,PKWY,NE,,A1,0000,BALLOON FIESTA PARK,895,25000,MAX WINN - CU68887107,"BUDAGHER'S LANDSCAPE CO., YOUNG DESIGN CORP",20200402,
5,2020-04-02,"April 02, 2020",Max Winn - Cu68887107,5601 Balloon Fiesta  NE,"Budagher'S Landscape Co., Young Design Corp",Alterations,895,25000.0,"$25,000.00",BP-2020-12207,Commercial,Alterations,5601,BALLOON FIESTA,PKWY,NE,,A1,0000,BALLOON FIESTA PARK,895,25000,MAX WINN - CU68887107,"BUDAGHER'S LANDSCAPE CO., YOUNG DESIGN CORP",20200402,
6,2020-04-02,"April 02, 2020",Max Winn - Cu68887107,5601 Balloon Fiesta  NE,"Budagher'S Landscape Co., Young Design Corp",Alterations,895,25000.0,"$25,000.00",BP-2020-12213,Commercial,Alterations,5601,BALLOON FIESTA,PKWY,NE,,A1,0000,BALLOON FIESTA PARK,895,25000,MAX WINN - CU68887107,"BUDAGHER'S LANDSCAPE CO., YOUNG DESIGN CORP",20200402,
7,2020-04-02,"April 02, 2020",Max Winn - Cu68887107,5601 Balloon Fiesta  NE,"Budagher'S Landscape Co., Young Design Corp",Alterations,895,25000.0,"$25,000.00",BP-2020-12194,Commercial,Alterations,5601,BALLOON FIESTA,PKWY,NE,,A1,0000,BALLOON FIESTA PARK,895,25000,MAX WINN - CU68887107,"BUDAGHER'S LANDSCAPE CO., YOUNG DESIGN CORP",20200402,
8,2020-04-02,"April 02, 2020",Stephen Leos - Cu23351025,505 Marquette Ave. NW,2 Vet'S Construction Llc,Alterations,3325,193000.0,"$193,000.00",BP-2020-07139,Commercial,Alterations,505,MARQUETTE,AV,NW,,114,9,ARMIJO--PERFECTO & BROTHERS ADDN,3325,193000,STEPHEN LEOS - CU23351025,2 VET'S CONSTRUCTION LLC,20200402,
9,2020-04-02,"April 02, 2020",Max Winn - Cu68887107,4921 Balloon Fiesta  NE,"Budagher'S Landscape Co., Young Design Corp",Alterations,895,25000.0,"$25,000.00",BP-2020-12139,Commercial,Alterations,4921,BALLOON FIESTA,PKWY,NE,,E,0000,GURULE--FILBERTO,895,25000,MAX WINN - CU68887107,"BUDAGHER'S LANDSCAPE CO., YOUNG DESIGN CORP",20200402,
