,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2021-10-29,"October 29, 2021",Daniel Branch - Cu48845897,3007 San Pedro  NE,"Tilson Technology Management Inc., Crown Castle",Alterations,500,50000.0,"$50,000.00",BP-2021-42979,Commercial,Alterations,3007,SAN PEDRO,DR,NE,,19,1,KIVA ADDN,500,50000,DANIEL BRANCH - CU48845897,"TILSON TECHNOLOGY MANAGEMENT, INC., CROWN CASTLE",20211029,
1,2021-10-29,"October 29, 2021",Audrey Chabaud - Cu68933733,2716 Central Ave. SE,"Panterra Development Ltd., Llp, Idgroup",Alterations,2346,97683.0,"$97,683.00",BP-2021-29546,Commercial,Alterations,2716,CENTRAL,AV,SE,,22A1,24,UNIVERSITY HEIGHTS,2346,97683,AUDREY CHABAUD - CU68933733,"PANTERRA DEVELOPMENT LTD., LLP, IDGROUP",20211029,1
2,2021-10-29,"October 29, 2021",Daniel Branch - Cu48845897,5700 Winter Haven Road NW,"Broken Arrow Communications Inc., Crown Castle",Alterations,1620,25000.0,"$25,000.00",BP-2021-31882,Commercial,Alterations,5700,WINTER HAVEN,RD,NW,,A1,0000,ALBUQUERQUE CHRISTIAN CHILDRENS HOME,1620,25000,DANIEL BRANCH - CU48845897,"BROKEN ARROW COMMUNICATIONS INC., CROWN CASTLE",20211029,
3,2021-10-29,"October 29, 2021","T-Mobile Usa, Inc.",1201 Menaul Blvd. NE,Alan White Signs Llc,Sign - Commercial Sign,0,0.0,,GP-2021-46247,Commercial,Sign - Commercial Sign,1201,MENAUL,BLVD,NE,,F2B1,0000,BROADBENT BUSINESS PARK,0,0,"T-MOBILE USA, INC.",ALAN WHITE SIGNS LLC,20211029,0
4,2021-10-29,"October 29, 2021",Gerald Chavez - Cu142597436,5550 San Antonio  NE,Mountain Edge Construction,Alterations,21,9590.0,"$9,590.00",BP-2021-36086,Commercial,Alterations,5550,SAN ANTONIO,DR,NE,,2A1,0000,JJ,21,9590,GERALD CHAVEZ - CU142597436,MOUNTAIN EDGE CONSTRUCTION,20211029,
5,2021-10-29,"October 29, 2021",Daniel Branch - Cu48845897,209 San Pedro  NE,"Broken Arrow Communications Inc., Crown Castle",Alterations,600,50000.0,"$50,000.00",BP-2021-42981,Commercial,Alterations,209,SAN PEDRO,DR,NE,,10A,8A,SANTILLA PLACE,600,50000,DANIEL BRANCH - CU48845897,"BROKEN ARROW COMMUNICATIONS INC., CROWN CASTLE",20211029,
6,2021-10-28,"October 28, 2021",Jessica Pompa - Cu105525227,8920 Zephyr Pl. NW,"Broken Arrow Communications Inc., Md7 Llc",New Building,0,75000.0,"$75,000.00",BP-2021-42461,Commercial,New Building,8920,ZEPHYR,PL,NW,,488,0000,STORMCLOUD UNIT 3,0,75000,JESSICA POMPA - CU105525227,"BROKEN ARROW COMMUNICATIONS INC., MD7 LLC",20211028,
7,2021-10-28,"October 28, 2021",Spartan,6300 San Mateo Blvd. NE,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,0.0,,GP-2021-45543,Commercial,Sign - Commercial Sign,6300,SAN MATEO,BLVD,NE,,R,0000,FAR NORTH SHOPPING CENTER,0,0,SPARTAN,"SIGNART OF NEW MEXICO, INC.",20211028,0
8,2021-10-28,"October 28, 2021",Stretch Labs,2100 Louisiana Blvd. NE,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,0.0,,GP-2021-45258,Commercial,Sign - Commercial Sign,2100,LOUISIANA,BLVD,NE,,A,0000,WINROCK CENTER ADDN,0,0,STRETCH LABS,"SIGNART OF NEW MEXICO, INC.",20211028,0
9,2021-10-28,"October 28, 2021",Apna Bazaar,7200 Montgomery Blvd. NE,Signart Of New Mexico Inc.,Sign - Commercial Sign,0,0.0,,GP-2021-44270,Commercial,Sign - Commercial Sign,7200,MONTGOMERY,BLVD,NE,,M,0000,STARDUST SKIES UNIT 4,0,0,APNA BAZAAR,"SIGNART OF NEW MEXICO, INC.",20211028,0
10,2021-10-28,"October 28, 2021",Jessica Pompa - Cu105525227,8619 Casa Linda Ct. NW,"Collins Engine Generator Service Inc., Md7 Llc",New Building,3,75000.0,"$75,000.00",BP-2021-42447,Commercial,New Building,8619,CASA LINDA,CT,NW,,59,0000,TIERRA OESTE UNIT 3,3.14,75000,JESSICA POMPA - CU105525227,"COLLINS ENGINE GENERATOR SERVICE INC., MD7 LLC",20211028,
11,2021-10-28,"October 28, 2021",Jessica Pompa - Cu105525227,8700 Jet Stream Road NW,"Tsi Tower Services Inc., Md7 Llc",New Building,30,75000.0,"$75,000.00",BP-2021-42471,Commercial,New Building,8700,JET STREAM,RD,NW,,86,0000,STORMCLOUD UNIT 4A,30,75000,JESSICA POMPA - CU105525227,"TSI TOWER SERVICES INC, MD7 LLC",20211028,
