,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2022-07-21,"Jul 21, 2022",Seth Beecher ,3418 Central Ave. SE,Method Design Build Llc,,2843,1000.0,"$1,000.00",BP-2022-31484,Commercial,a change of use project,3418,CENTRAL,AV,SE,,C,49,UNIVERSITY HEIGHTS,2843,1000,SETH BEECHER - CU148586753,METHOD DESIGN BUILD LLC,20220721,
1,2022-07-21,"Jul 21, 2022",Richard Cline ,3601 Old Airport Ave. NW,"Trinity Construction, Arcline Architectural Design",,2200,270000.0,"$270,000.00",BP-2022-26714,Commercial,alterations,3601,OLD AIRPORT,AV,NW,,1,0000,LOWES,2200,270000,RICHARD CLINE - CU35197847,"TRINITY CONSTRUCTION, ARCLINE ARCHITECTURAL DESIGN",20220721,
2,2022-07-21,"Jul 21, 2022",Edward Sustman ,6300 San Mateo Blvd. NE,"Gensler, Bccm Construction Group Inc.",,5181,800000.0,"$800,000.00",BP-2021-51991,Commercial,a change of use project,6300,SAN MATEO,BLVD,NE,,R,0000,FAR NORTH SHOPPING CENTER,5181,800000,EDWARD SUSTMAN - CU149439423,"GENSLER, BCCM CONSTRUCTION GROUP INC",20220721,
3,2022-07-20,"Jul 20, 2022",Crash Champions,9111 Eagle Ranch Road NW,Signart Of New Mexico Inc.,,0,0.0,,GP-2022-25658,Commercial,a commercial sign,9111,EAGLE RANCH,RD,NW,,G,D,RANCHO SERENO UNIT 3,0,0,CRASH CHAMPIONS,"SIGNART OF NEW MEXICO, INC.",20220720,0
4,2022-07-20,"Jul 20, 2022",Galindos,8705 Central Ave. NW,Signart Of New Mexico Inc.,,0,0.0,,GP-2022-22594,Commercial,a commercial sign,8705,CENTRAL,AV,NW,,10A,7,ORIGINAL TOWNSITE OF WESTLAND,0,0,GALINDOS,"SIGNART OF NEW MEXICO, INC.",20220720,0
5,2022-07-20,"Jul 20, 2022",Hertz #59905,9211 Coors Blvd. NW,"Signplex, LLC",,0,0.0,,GP-2022-29815,Commercial,a commercial sign,9211,COORS,BLVD,NW,,A1A1,0000,PLAZA AT PASEO DEL NORTE,0,0,HERTZ #59905,"SIGNPLEX, LLC",20220720,0
6,2022-07-20,"Jul 20, 2022",Martin Grummer ,201 San Pedro  SE,"Wilger Enterprises Inc., Martin Grummer Architect",,2847,500000.0,"$500,000.00",BP-2021-29270,Commercial,shell building,201,SAN PEDRO,DR,SE,,4B,0000,TIJERAS PLACE IMPROVEMENT CO INC,2847,500000,MARTIN GRUMMER - CU23278024,"WILGER ENTERPRISES INC, MARTIN GRUMMER ARCHITECT",20220720,
7,2022-07-20,"Jul 20, 2022",Steel Bridge ,300 Menaul Blvd. NW,Signart Of New Mexico Inc.,,0,0.0,,GP-2022-27186,Commercial,a commercial sign,300,MENAUL,BLVD,NW,,1A1A,0000,WALGREEN ADDN,0,0,STEEL BRIDGE ,"SIGNART OF NEW MEXICO, INC.",20220720,0
8,2022-07-20,"Jul 20, 2022",Hector Martinez ,1025 Lomas Blvd. NW,"Hm Design Build, LLC",,894,15800.0,"$15,800.00",BP-2022-22905,Commercial,an addition,1025,LOMAS,BLVD,NW,,6A,25,PEREA ADDN,894,15800,HECTOR MARTINEZ - CU158893724,"HM DESIGN BUILD, LLC",20220720,
9,2022-07-20,"Jul 20, 2022",Champion Car Wash,5307 4Th St. NW,Signart Of New Mexico Inc.,,0,0.0,,GP-2022-28835,Commercial,a commercial sign,5307,4TH,ST,NW,,112A2,0000,MRGCD MAP 32,0,0,CHAMPION CAR WASH,"SIGNART OF NEW MEXICO, INC.",20220720,0
10,2022-07-20,"Jul 20, 2022",Fedex,2200 Juan Tabo Blvd. NE,Electrical Products Co.,,0,1500.0,"$1,500.00",GP-2022-16811,Commercial,a commercial sign,2200,JUAN TABO,BLVD,NE,,X2,0000,BRENTWOOD HILLS,0,1500,FEDEX,ELECTRICAL PRODUCTS COMPANY,20220720,0
11,2022-07-20,"Jul 20, 2022",Via Real Estate Llc,1520 Juan Tabo Blvd. NE,Coronado Wrecking & Salvage Co. Inc.,,0,0.0,,GP-2022-31696,Commercial,demolition - demolition,1520,JUAN TABO,BLVD,NE,,B1,11,EASTRIDGE ADDN UNIT 4,0,0,VIA REAL ESTATE LLC,"CORONADO WRECKING & SALVAGE CO., INC.",20220720,0
12,2022-07-19,"Jul 19, 2022",Ryan Brenan,209 Girard Blvd. SE,Nm Solar Group Inc.,,0,35170.0,"$35,170.00",GP-2022-05885,Commercial,a roof mounted solar project,209,GIRARD,BLVD,SE,,20,26,UNIVERSITY HEIGHTS,0,35170,RYAN BRENAN,NM SOLAR GROUP INC,20220719,0
13,2022-07-19,"Jul 19, 2022",Alix Herrera ,5800 Jefferson St. NE,"Enterprise Builders Corp., Design Plus Llc",,35290,931055.0,"$931,055.00",BP-2022-20119,Commercial,alterations,5800,JEFFERSON,ST,NE,,1B,0000,FRATERNAL ORDER OF POLICE,35290,931055,ALIX HERRERA - CU120286873,"ENTERPRISE BUILDERS CORPORATION, DESIGN PLUS LLC",20220719,
14,2022-07-19,"Jul 19, 2022","465 Coorsalbq., Llc",465 Coors Blvd. NW,Alan White Signs Llc,,0,0.0,,GP-2022-27922,Commercial,a commercial sign,465,COORS,BLVD,NW,,F6A1,0000,ATRISCO BUSINESS PARK UNIT 3,0,0,"465 COORSALBQ., LLC",ALAN WHITE SIGNS LLC,20220719,0
15,2022-07-19,"Jul 19, 2022",Alix Herrera ,5800 Jefferson St. NE,"Enterprise Builders Corp., Design Plus Llc",,4740,0.0,,BP-2022-24062,Commercial,shell building,5800,JEFFERSON,ST,NE,,1B,0000,FRATERNAL ORDER OF POLICE,4740,0,ALIX HERRERA - CU120286873,"ENTERPRISE BUILDERS CORPORATION, DESIGN PLUS LLC",20220719,
16,2022-07-19,"Jul 19, 2022",Kevin Juno ,2421 Aztec Road NE,"Keenan Construction Ltd Co, Juno Architects",,2701,32500.0,"$32,500.00",BP-2022-25878,Commercial,alterations,2421,AZTEC,RD,NE,,D SELY PORTION OF,D,INDIAN ACRES,2701,32500,KEVIN JUNO - CU63388370,"KEENAN CONSTRUCTION LTD CO, JUNO ARCHITECTS",20220719,
17,2022-07-18,"Jul 18, 2022",Tate Fishburn ,801 1St St. NW,"Aic General Contractors Inc., Tate Fishburn Architect",,7320,350000.0,"$350,000.00",BP-2022-22883,Commercial,alterations,801,1ST,ST,NW,,A,12,ARMIJO--FRANCISCO Y OTERO,7320,350000,TATE FISHBURN - CU30544963,"AIC GENERAL CONTRACTORS, INC., TATE FISHBURN ARCHITECT",20220718,
18,2022-07-18,"Jul 18, 2022",Regina Okoye ,1520 Juan Tabo Blvd. NE,"7B Building & Development Llc, Modulus Architects Inc.",,2661,1200000.0,"$1,200,000.00",BP-2022-10392,Commercial,a new building,1520,JUAN TABO,BLVD,NE,,B1,11,EASTRIDGE ADDN UNIT 4,2661,1200000,REGINA OKOYE - CU114172906,"7B BUILDING & DEVELOPMENT LLC, MODULUS ARCHITECTS, INC",20220718,
19,2022-07-18,"Jul 18, 2022",Regina Okoye ,2020 Buena Vista  SE,"7B Building & Development Llc, Modulus Architects Inc.",,4355,1200000.0,"$1,200,000.00",BP-2022-14805,Commercial,a new building,2020,BUENA VISTA,DR,SE,,20A,13,CLAYTON HEIGHTS,4355,1200000,REGINA OKOYE - CU114172906,"7B BUILDING & DEVELOPMENT LLC, MODULUS ARCHITECTS, INC",20220718,
