,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2020-06-26,"June 26, 2020",Nora Padilla - Cu85824546,501 Oliver Ross  NW,"Broken Arrow Communications Inc., Rls Reliant Land Services",Addition,1200,25000.0,"$25,000.00",BP-2019-06935,Commercial,Addition,501,OLIVER ROSS,DR,NW,,9,3,CLIFFORD WEST BUSINESS PARK UNIT 1,1200,25000,NORA PADILLA - CU85824546,"BROKEN ARROW COMMUNICATIONS INC., RLS RELIANT LAND SERVICES",20200626,
1,2020-06-26,"June 26, 2020",Jeremy  Randall - Cu115827994,6901 Gruber Ave. NE,"Paragon Construction, LLC",Change of Use,7100,1000.0,"$1,000.00",BP-2020-23664,Commercial,Change of Use,6901,GRUBER,AV,NE,,A,0000,GRUBER MANUFACTURING SITE,7100,1000,JEREMY  RANDALL - CU115827994,"PARAGON CONSTRUCTION, LLC",20200626,
2,2020-06-26,"June 26, 2020",Karler Properties,7212 Menaul Blvd. NE,"Aspen Block, LLC",Wall - Subdivision Wall,0,1213.0,"$1,213.00",GP-2020-27316,Commercial,Wall - Subdivision Wall,7212,MENAUL,BLVD,NE,,13,15,ZUNI ADDN,0,1213,KARLER PROPERTIES,"ASPEN BLOCK, LLC",20200626,0
3,2020-06-25,"June 25, 2020",Chaitanya Korra - Cu109219774,901 Tramway Blvd. NE,"Greenfield Construction, LLC",Alterations,5489,0.0,,BP-2020-07026,Commercial,Alterations,901,TRAMWAY,BLVD,NE,,B,0000,VISTA ORIENTE,5489,0,CHAITANYA KORRA - CU109219774,"GREENFIELD CONSTRUCTION, LLC",20200625,
4,2020-06-25,"June 25, 2020",Chaitanya Korra - Cu109219774,901 Tramway Blvd. NE,"Greenfield Construction, LLC",Alterations,7265,0.0,,BP-2020-07027,Commercial,Alterations,901,TRAMWAY,BLVD,NE,,B,0000,VISTA ORIENTE,7265,0,CHAITANYA KORRA - CU109219774,"GREENFIELD CONSTRUCTION, LLC",20200625,
5,2020-06-25,"June 25, 2020",Chaitanya Korra - Cu109219774,901 Tramway Blvd. NE,"Greenfield Construction, LLC",Alterations,9018,0.0,,BP-2020-07037,Commercial,Alterations,901,TRAMWAY,BLVD,NE,,B,0000,VISTA ORIENTE,9018,0,CHAITANYA KORRA - CU109219774,"GREENFIELD CONSTRUCTION, LLC",20200625,
6,2020-06-25,"June 25, 2020",Chaitanya Korra - Cu109219774,901 Tramway Blvd. NE,"Greenfield Construction, LLC",Alterations,7265,0.0,,BP-2020-07053,Commercial,Alterations,901,TRAMWAY,BLVD,NE,,B,0000,VISTA ORIENTE,7265,0,CHAITANYA KORRA - CU109219774,"GREENFIELD CONSTRUCTION, LLC",20200625,
7,2020-06-25,"June 25, 2020",Chaitanya Korra - Cu109219774,901 Tramway Blvd. NE,"Greenfield Construction, LLC",Alterations,5489,0.0,,BP-2020-07024,Commercial,Alterations,901,TRAMWAY,BLVD,NE,,B,0000,VISTA ORIENTE,5489,0,CHAITANYA KORRA - CU109219774,"GREENFIELD CONSTRUCTION, LLC",20200625,
8,2020-06-25,"June 25, 2020",Chaitanya Korra - Cu109219774,901 Tramway Blvd. NE,"Greenfield Construction, LLC",Alterations,7265,0.0,,BP-2020-07055,Commercial,Alterations,901,TRAMWAY,BLVD,NE,,B,0000,VISTA ORIENTE,7265,0,CHAITANYA KORRA - CU109219774,"GREENFIELD CONSTRUCTION, LLC",20200625,
9,2020-06-25,"June 25, 2020",Daniel Branch - Cu48845897,501 Oliver Ross  NW,"Broken Arrow Communications Inc., Crown Castle",Alterations,975,25000.0,"$25,000.00",BP-2020-19184,Commercial,Alterations,501,OLIVER ROSS,DR,NW,,9,3,CLIFFORD WEST BUSINESS PARK UNIT 1,975,25000,DANIEL BRANCH - CU48845897,"BROKEN ARROW COMMUNICATIONS INC., CROWN CASTLE",20200625,
