,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2021-04-02,"April 02, 2021",Kirtland Federal Credit Union,6550 Holly Ave. NE,"Signplex, LLC",Sign - Commercial Sign,0,0.0,,GP-2021-11116,Commercial,Sign - Commercial Sign,6550,HOLLY,AV,NE,,D,0000,HOLLY SQUARE,0,0,KIRTLAND FEDERAL CREDIT UNION,"SIGNPLEX, LLC",20210402,0
1,2021-04-02,"April 02, 2021",Ubaldo Munoz - Cu31164426,8300 Carmel Ave. NE,Master Home Crafters Inc.,Change of Use,3590,60000.0,"$60,000.00",BP-2021-06835,Commercial,Change of Use,8300,CARMEL,AV,NE,,A,0000,LA CUEVA OFFICE PARK,3590,60000,UBALDO MUNOZ - CU31164426,"MASTER HOME CRAFTERS, INC.",20210402,
2,2021-04-02,"April 02, 2021",Ability First,2610 San Mateo Blvd. NE,"Del Rio Signs, LLC",Sign - Commercial Sign,0,0.0,,GP-2021-14627,Commercial,Sign - Commercial Sign,2610,SAN MATEO,BLVD,NE,,1A,9,MIRAMONTES PARK UNIT 1,0,0,ABILITY FIRST,"DEL RIO SIGNS, LLC",20210402,0
3,2021-04-02,"April 02, 2021",Taylor Hall - Cu65410890,12601 Montgomery Blvd. NE,"Barnsley Construction, Llc, Pm Design Group Inc.",Alterations,6568,305000.0,"$305,000.00",BP-2021-10793,Commercial,Alterations,12601,MONTGOMERY,BLVD,NE,,C,3,GLENWOOD HILLS UNIT 1,6568,305000,TAYLOR HALL - CU65410890,"BARNSLEY CONSTRUCTION, LLC, PM DESIGN GROUP, INC.",20210402,
4,2021-04-02,"April 02, 2021",Dkg & Associates Inc,7000 Huseman Pl. SW,Electrical Products Co.,Sign - Commercial Sign,0,8000.0,"$8,000.00",GP-2020-45639,Commercial,Sign - Commercial Sign,7000,HUSEMAN,PL,SW,,12,0000,COORS-ARENAL INDUSTRIAL PARK,0,8000,DKG & ASSOCIATES INC,ELECTRICAL PRODUCTS COMPANY,20210402,0
5,2021-04-01,"April 01, 2021",Scott Anderson - Cu35351882,7120 Wyoming Blvd. NE,"Barnsley Construction, LLC, Scott C. Anderson",Change of Use,9552,1000.0,"$1,000.00",BP-2021-10695,Commercial,Change of Use,7120,WYOMING,BLVD,NE,,AA1A1,0000,LOMA DEL NORTE UNIT 5A,9552,1000,SCOTT ANDERSON - CU35351882,"BARNSLEY CONSTRUCTION, LLC, SCOTT C. ANDERSON",20210401,1
6,2021-04-01,"April 01, 2021",Scott Anderson - Cu35351882,4825 Jefferson St. NE,"Chavez Concrete & Excavation Contractors, Scott C. Anderson",Addition,2500,50000.0,"$50,000.00",BP-2020-35024,Commercial,Addition,4825,JEFFERSON,ST,NE,,2B,0000,REINDEER ADDN,2500,50000,SCOTT ANDERSON - CU35351882,"CHAVEZ CONCRETE & EXCAVATION CONTRACTORS, SCOTT C. ANDERSON",20210401,1
7,2021-04-01,"April 01, 2021",Dennis Caswell - Cu86107473,10110 Spain Road NE,Dpc Construction Ltd. Co.,Alterations,2722,85000.0,"$85,000.00",BP-2021-05986,Commercial,Alterations,10110,SPAIN,RD,NE,,Z2B,0000,ACADEMY PLACE,2722,85000,DENNIS CASWELL - CU86107473,DPC CONSTRUCTION LTD. CO.,20210401,
8,2021-04-01,"April 01, 2021",City Of Albuquerque - Dmd,10850 Golf Course Road NW,Star Paving Co.,Wall - Retaining Wall > 2' Retention,0,1470000.0,"$1,470,000.00",GP-2021-09393,Commercial,Wall - Retaining Wall > 2' Retention,10850,GOLF COURSE,RD,NW,,D1,0000,PARADISE HEIGHTS UNIT 1,0,1470000,CITY OF ALBUQUERQUE - DMD,STAR PAVING COMPANY,20210401,0
9,2021-04-01,"April 01, 2021",Doug Toleno - Cu111533712,114 Carlisle Blvd. SE,Velex Inc.,Alterations,150,25000.0,"$25,000.00",BP-2020-34383,Commercial,Alterations,114,CARLISLE,BLVD,SE,,16,1,MANKATO PLACE,150,25000,DOUG TOLENO - CU111533712,VELEX INC.,20210401,
