,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
0,2021-01-15,"January 15, 2021",Edgar Mata - Cu115605904,12801 Copper Ave. NE,"Pavilion Construction, LLC, Jeebs And Zuzu Llc",Alterations,9443,0.0,,BP-2020-45150,Commercial,Alterations,12801,COPPER,AV,NE,,1,1,VISTA ORIENTE REDIVISION OF TRACT C,9443,0,EDGAR MATA - CU115605904,"PAVILION CONSTRUCTION, LLC, JEEBS AND ZUZU LLC",20210115,
1,2021-01-15,"January 15, 2021",Edgar Mata - Cu115605904,12801 Copper Ave. NE,"Pavilion Construction, LLC, Jeebs And Zuzu Llc",Alterations,8884,0.0,,BP-2020-45153,Commercial,Alterations,12801,COPPER,AV,NE,,1,1,VISTA ORIENTE REDIVISION OF TRACT C,8884,0,EDGAR MATA - CU115605904,"PAVILION CONSTRUCTION, LLC, JEEBS AND ZUZU LLC",20210115,
2,2021-01-15,"January 15, 2021",Edgar Mata - Cu115605904,12801 Copper Ave. NE,"Pavilion Construction, LLC, Jeebs And Zuzu Llc",Alterations,8670,0.0,,BP-2020-45158,Commercial,Alterations,12801,COPPER,AV,NE,,1,1,VISTA ORIENTE REDIVISION OF TRACT C,8670,0,EDGAR MATA - CU115605904,"PAVILION CONSTRUCTION, LLC, JEEBS AND ZUZU LLC",20210115,
3,2021-01-15,"January 15, 2021",Edgar Mata - Cu115605904,12801 Copper Ave. NE,"Pavilion Construction, LLC, Jeebs And Zuzu Llc",Alterations,11306,0.0,,BP-2020-45160,Commercial,Alterations,12801,COPPER,AV,NE,,1,1,VISTA ORIENTE REDIVISION OF TRACT C,11306,0,EDGAR MATA - CU115605904,"PAVILION CONSTRUCTION, LLC, JEEBS AND ZUZU LLC",20210115,
4,2021-01-15,"January 15, 2021",Scott Anderson - Cu35351882,9800 Montgomery Blvd. NE,"Hinkle Homes Inc., Scott C. Anderson",Alterations,1304,40000.0,"$40,000.00",BP-2020-55477,Commercial,Alterations,9800,MONTGOMERY,BLVD,NE,,GABALDONS TRACT A,0000,CODA DEVELOPMENT,1304,40000,SCOTT ANDERSON - CU35351882,"HINKLE HOMES, INC., SCOTT C. ANDERSON",20210115,
5,2021-01-15,"January 15, 2021",Edgar Mata - Cu115605904,12801 Copper Ave. NE,"Pavilion Construction, LLC, Jeebs And Zuzu Llc",Alterations,11306,0.0,,BP-2020-45166,Commercial,Alterations,12801,COPPER,AV,NE,,1,1,VISTA ORIENTE REDIVISION OF TRACT C,11306,0,EDGAR MATA - CU115605904,"PAVILION CONSTRUCTION, LLC, JEEBS AND ZUZU LLC",20210115,
6,2021-01-15,"January 15, 2021",Edgar Mata - Cu115605904,12801 Copper Ave. NE,"Pavilion Construction, LLC, Jeebs And Zuzu Llc",Alterations,4261,0.0,,BP-2020-45169,Commercial,Alterations,12801,COPPER,AV,NE,,1,1,VISTA ORIENTE REDIVISION OF TRACT C,4261,0,EDGAR MATA - CU115605904,"PAVILION CONSTRUCTION, LLC, JEEBS AND ZUZU LLC",20210115,
7,2021-01-15,"January 15, 2021",Edgar Mata - Cu115605904,12801 Copper Ave. NE,Jeebs And Zuzu Llc,Alterations,80704,7584650.0,"$7,584,650.00",BP-2020-42569,Commercial,Alterations,12801,COPPER,AV,NE,,1,1,VISTA ORIENTE REDIVISION OF TRACT C,80704,7584650,EDGAR MATA - CU115605904,JEEBS AND ZUZU LLC,20210115,96
8,2021-01-15,"January 15, 2021",Edgar Mata - Cu115605904,12801 Copper Ave. NE,"Pavilion Construction, LLC, Jeebs And Zuzu Llc",Alterations,5304,0.0,,BP-2020-45152,Commercial,Alterations,12801,COPPER,AV,NE,,1,1,VISTA ORIENTE REDIVISION OF TRACT C,5304,0,EDGAR MATA - CU115605904,"PAVILION CONSTRUCTION, LLC, JEEBS AND ZUZU LLC",20210115,
9,2021-01-15,"January 15, 2021",Edgar Mata - Cu115605904,12801 Copper Ave. NE,"Pavilion Construction, LLC, Jeebs And Zuzu Llc",Alterations,11306,0.0,,BP-2020-45156,Commercial,Alterations,12801,COPPER,AV,NE,,1,1,VISTA ORIENTE REDIVISION OF TRACT C,11306,0,EDGAR MATA - CU115605904,"PAVILION CONSTRUCTION, LLC, JEEBS AND ZUZU LLC",20210115,
